,Theta1,Theta2,Theta3,Power,Ancho_espectral
274,20.0,116.0,0,0.0285795,59.99864061172457
275,20.0,120.0,0,0.02857925,61.08547153780796
276,20.0,124.0,0,0.02858675,60.277315208156324
277,20.0,128.0,0,0.0285478,63.56567544604923
278,20.0,132.0,0,0.028494,65.51639762107061
279,20.0,136.0,0,0.02851875,65.32132540356838
280,20.0,140.0,0,0.0284415,68.55395072217493
281,20.0,144.0,0,0.0281475,79.86813933729832
282,20.0,148.0,0,0.027877,87.19728122344941
283,20.0,152.0,0,0.02813825,74.46185216652498
284,20.0,156.0,0,0.02832375,71.39643160577748
285,20.0,160.0,0,0.0282725,76.38470688190318
286,20.0,164.0,0,0.02820825,72.42752761257452
287,20.0,168.0,0,0.028325,65.96227697536096
288,20.0,172.0,0,0.0284884,64.48530161427357
289,20.0,176.0,0,0.028587333,63.64927782497875
290,20.0,180.0,0,0.02860425,64.95904842820732
291,20.0,184.0,0,0.02857375,71.25709430756183
292,20.0,188.0,0,0.028383,79.19932030586256
293,20.0,192.0,0,0.0279895,83.74171622769745
294,24.0,0.0,0,0.02797,75.99456244689873
295,24.0,4.0,0,0.0279536,76.38470688190318
296,24.0,8.0,0,0.027931667,76.2453695836873
297,24.0,12.0,0,0.02794325,76.18963466440096
298,24.0,16.0,0,0.027959,75.07493627867461
299,24.0,20.0,0,0.02798425,74.74052676295673
300,24.0,24.0,0,0.027997,74.12744265080732
301,24.0,28.0,0,0.02803575,73.26355140186934
302,24.0,32.0,0,0.028074,72.51112999150382
303,24.0,36.0,0,0.02817775,71.56363636363653
304,24.0,40.0,0,0.02829475,70.64401019541219
305,24.0,44.0,0,0.02838625,69.19490229396774
306,24.0,48.0,0,0.028468,67.52285471537812
307,24.0,52.0,0,0.0285264,66.71469838572648
308,24.0,56.0,0,0.028547333,67.80152931180987
309,24.0,60.0,0,0.0285495,67.43925233644859
310,24.0,64.0,0,0.02858425,65.85080713678849
311,24.0,68.0,0,0.02862875,63.90008496176711
312,24.0,72.0,0,0.028666,62.311639762107006
313,24.0,76.0,0,0.02865725,61.837892948173476
314,24.0,80.0,0,0.02852675,67.04910790144436
315,24.0,84.0,0,0.02847725,63.14766355140182
316,24.0,88.0,0,0.02841025,66.1852166525066
317,24.0,92.0,0,0.02797125,77.97315208156328
318,24.0,96.0,0,0.02806325,68.60968564146151
319,24.0,100.0,0,0.0283955,61.64282073067125
320,24.0,104.0,0,0.02852225,60.862531860662784
321,24.0,108.0,0,0.0285715,60.36091758708608
322,24.0,112.0,0,0.0286135,57.96431605777411
323,24.0,116.0,0,0.02861325,58.52166525063717
324,24.0,120.0,0,0.02860775,57.434834324554004
325,24.0,124.0,0,0.02861125,59.44129141886151
326,24.0,128.0,0,0.02859725,63.67714528462193
327,24.0,132.0,0,0.028615,61.336278674596315
328,24.0,136.0,0,0.02861825,61.8100254885303
329,24.0,140.0,0,0.02860225,64.20662701784204
330,24.0,144.0,0,0.028573,65.04265080713685
331,24.0,148.0,0,0.0284522,69.19490229396774
332,24.0,152.0,0,0.02807325,82.79422259982994
333,24.0,156.0,0,0.027981333,87.33661852166529
334,24.0,160.0,0,0.028161,74.60118946474086
335,24.0,164.0,0,0.02834325,72.9570093457944
336,24.0,168.0,0,0.02834375,75.57655055225155
337,24.0,172.0,0,0.02812425,82.84995751911651
338,24.0,176.0,0,0.02798,79.05998300764668
339,24.0,180.0,0,0.0280825,78.9206457094308
340,24.0,184.0,0,0.02816925,80.98283772302466
341,24.0,188.0,0,0.0280215,84.10399320305851
342,24.0,192.0,0,0.0278345,85.74817332200519
343,28.0,0.0,0,0.0279185,77.30433305012752
344,28.0,4.0,0,0.02790475,77.02565845369577
345,28.0,8.0,0,0.027941,76.60764655904859
346,28.0,12.0,0,0.0279815,75.85522514868308
347,28.0,16.0,0,0.02807925,74.07170773152097
348,28.0,20.0,0,0.02816875,72.7619371282924
349,28.0,24.0,0,0.02826525,71.61937128292288
350,28.0,28.0,0,0.02834875,70.69974511469854
351,28.0,32.0,0,0.028413,68.52608326253198
352,28.0,36.0,0,0.0284792,67.71792693288035
353,28.0,40.0,0,0.028549667,65.71146983857284
354,28.0,44.0,0,0.028598,65.40492778249791
355,28.0,48.0,0,0.02866475,65.60000000000014
