1554.650000,1.0870E-005,1554.650000,1.0870E-005,1554.650000,1.0870E-005
1554.700000,1.1070E-005,1554.700000,1.1070E-005,1554.700000,1.1070E-005
1554.750000,1.1430E-005,1554.750000,1.1430E-005,1554.750000,1.1430E-005
1554.800000,1.1910E-005,1554.800000,1.1910E-005,1554.800000,1.1910E-005
1554.850000,1.2300E-005,1554.850000,1.2300E-005,1554.850000,1.2300E-005
1554.900000,1.2500E-005,1554.900000,1.2500E-005,1554.900000,1.2500E-005
1554.950000,1.2810E-005,1554.950000,1.2810E-005,1554.950000,1.2810E-005
1555.000000,1.3080E-005,1555.000000,1.3080E-005,1555.000000,1.3080E-005
1555.050000,1.3550E-005,1555.050000,1.3550E-005,1555.050000,1.3550E-005
1555.100000,1.4520E-005,1555.100000,1.4520E-005,1555.100000,1.4520E-005
1555.150000,1.4580E-005,1555.150000,1.4580E-005,1555.150000,1.4580E-005
1555.200000,1.5300E-005,1555.200000,1.5300E-005,1555.200000,1.5300E-005
1555.250000,1.5750E-005,1555.250000,1.5750E-005,1555.250000,1.5750E-005
1555.300000,1.6350E-005,1555.300000,1.6350E-005,1555.300000,1.6350E-005
1555.350000,1.6600E-005,1555.350000,1.6600E-005,1555.350000,1.6600E-005
1555.400000,1.7180E-005,1555.400000,1.7180E-005,1555.400000,1.7180E-005
1555.450000,1.7640E-005,1555.450000,1.7640E-005,1555.450000,1.7640E-005
1555.500000,1.8750E-005,1555.500000,1.8750E-005,1555.500000,1.8750E-005
1555.550000,1.8470E-005,1555.550000,1.8470E-005,1555.550000,1.8470E-005
1555.600000,1.9400E-005,1555.600000,1.9400E-005,1555.600000,1.9400E-005
1555.650000,2.0890E-005,1555.650000,2.0890E-005,1555.650000,2.0890E-005
1555.700000,2.1670E-005,1555.700000,2.1670E-005,1555.700000,2.1670E-005
1555.750000,2.2890E-005,1555.750000,2.2890E-005,1555.750000,2.2890E-005
1555.800000,2.3600E-005,1555.800000,2.3600E-005,1555.800000,2.3600E-005
1555.850000,2.4450E-005,1555.850000,2.4450E-005,1555.850000,2.4450E-005
1555.900000,2.5520E-005,1555.900000,2.5520E-005,1555.900000,2.5520E-005
1555.950000,2.6920E-005,1555.950000,2.6920E-005,1555.950000,2.6920E-005
1556.000000,2.7660E-005,1556.000000,2.7660E-005,1556.000000,2.7660E-005
1556.050000,2.9520E-005,1556.050000,2.9520E-005,1556.050000,2.9520E-005
1556.100000,3.0160E-005,1556.100000,3.0160E-005,1556.100000,3.0160E-005
1556.150000,3.0050E-005,1556.150000,3.0050E-005,1556.150000,3.0050E-005
1556.200000,3.1060E-005,1556.200000,3.1060E-005,1556.200000,3.1060E-005
1556.250000,3.0960E-005,1556.250000,3.0960E-005,1556.250000,3.0960E-005
1556.300000,3.3460E-005,1556.300000,3.3460E-005,1556.300000,3.3460E-005
1556.350000,3.5720E-005,1556.350000,3.5720E-005,1556.350000,3.5720E-005
1556.400000,3.7140E-005,1556.400000,3.7140E-005,1556.400000,3.7140E-005
1556.450000,3.9270E-005,1556.450000,3.9270E-005,1556.450000,3.9270E-005
1556.500000,4.0500E-005,1556.500000,4.0500E-005,1556.500000,4.0500E-005
1556.550000,4.4890E-005,1556.550000,4.4890E-005,1556.550000,4.4890E-005
1556.600000,4.5380E-005,1556.600000,4.5380E-005,1556.600000,4.5380E-005
1556.650000,5.0460E-005,1556.650000,5.0460E-005,1556.650000,5.0460E-005
1556.700000,5.8520E-005,1556.700000,5.8520E-005,1556.700000,5.8520E-005
1556.750000,5.8610E-005,1556.750000,5.8610E-005,1556.750000,5.8610E-005
1556.800000,5.6050E-005,1556.800000,5.6050E-005,1556.800000,5.6050E-005
1556.850000,6.3930E-005,1556.850000,6.3930E-005,1556.850000,6.3930E-005
1556.900000,1.2130E-004,1556.900000,1.2130E-004,1556.900000,1.2130E-004
1556.950000,1.1400E-002,1556.950000,1.1400E-002,1556.950000,1.1400E-002
1557.000000,5.4600E-002,1557.000000,5.4600E-002,1557.000000,5.4600E-002
1557.050000,4.9530E-002,1557.050000,4.9530E-002,1557.050000,4.9530E-002
1557.100000,1.3430E-003,1557.100000,1.3430E-003,1557.100000,1.3430E-003
1557.150000,1.2780E-004,1557.150000,1.2780E-004,1557.150000,1.2780E-004
1557.200000,8.1710E-005,1557.200000,8.1710E-005,1557.200000,8.1710E-005
1557.250000,8.3120E-005,1557.250000,8.3120E-005,1557.250000,8.3120E-005
1557.300000,5.5850E-004,1557.300000,5.5850E-004,1557.300000,5.5850E-004
1557.350000,1.6220E-002,1557.350000,1.6220E-002,1557.350000,1.6220E-002
1557.400000,1.2430E-002,1557.400000,1.2430E-002,1557.400000,1.2430E-002
1557.450000,2.7440E-004,1557.450000,2.7440E-004,1557.450000,2.7440E-004
1557.500000,5.7320E-005,1557.500000,5.7320E-005,1557.500000,5.7320E-005
1557.550000,4.9600E-005,1557.550000,4.9600E-005,1557.550000,4.9600E-005
1557.600000,4.3560E-005,1557.600000,4.3560E-005,1557.600000,4.3560E-005
1557.650000,4.0800E-005,1557.650000,4.0800E-005,1557.650000,4.0800E-005
1557.700000,3.9140E-005,1557.700000,3.9140E-005,1557.700000,3.9140E-005
1557.750000,4.0850E-005,1557.750000,4.0850E-005,1557.750000,4.0850E-005
1557.800000,3.5460E-005,1557.800000,3.5460E-005,1557.800000,3.5460E-005
1557.850000,3.3700E-005,1557.850000,3.3700E-005,1557.850000,3.3700E-005
1557.900000,3.1880E-005,1557.900000,3.1880E-005,1557.900000,3.1880E-005
1557.950000,2.9320E-005,1557.950000,2.9320E-005,1557.950000,2.9320E-005
1558.000000,2.6570E-005,1558.000000,2.6570E-005,1558.000000,2.6570E-005
1558.050000,2.5050E-005,1558.050000,2.5050E-005,1558.050000,2.5050E-005
1558.100000,2.2770E-005,1558.100000,2.2770E-005,1558.100000,2.2770E-005
1558.150000,2.1830E-005,1558.150000,2.1830E-005,1558.150000,2.1830E-005
1558.200000,2.0960E-005,1558.200000,2.0960E-005,1558.200000,2.0960E-005
1558.250000,2.0010E-005,1558.250000,2.0010E-005,1558.250000,2.0010E-005
1558.300000,1.9230E-005,1558.300000,1.9230E-005,1558.300000,1.9230E-005
1558.350000,1.8640E-005,1558.350000,1.8640E-005,1558.350000,1.8640E-005
1558.400000,1.6970E-005,1558.400000,1.6970E-005,1558.400000,1.6970E-005
1558.450000,1.6120E-005,1558.450000,1.6120E-005,1558.450000,1.6120E-005
1558.500000,1.4950E-005,1558.500000,1.4950E-005,1558.500000,1.4950E-005
1558.550000,1.4020E-005,1558.550000,1.4020E-005,1558.550000,1.4020E-005
1558.600000,1.3280E-005,1558.600000,1.3280E-005,1558.600000,1.3280E-005
1558.650000,1.2870E-005,1558.650000,1.2870E-005,1558.650000,1.2870E-005
1558.700000,1.1850E-005,1558.700000,1.1850E-005,1558.700000,1.1850E-005
1558.750000,1.1110E-005,1558.750000,1.1110E-005,1558.750000,1.1110E-005
1558.800000,1.0470E-005,1558.800000,1.0470E-005,1558.800000,1.0470E-005
1558.850000,1.0040E-005,1558.850000,1.0040E-005,1558.850000,1.0040E-005
1558.900000,9.3420E-006,1558.900000,9.3420E-006,1558.900000,9.3420E-006
1558.950000,8.8780E-006,1558.950000,8.8780E-006,1558.950000,8.8780E-006
1559.000000,8.4330E-006,1559.000000,8.4330E-006,1559.000000,8.4330E-006
1559.050000,7.8100E-006,1559.050000,7.8100E-006,1559.050000,7.8100E-006
1559.100000,7.6630E-006,1559.100000,7.6630E-006,1559.100000,7.6630E-006
1559.150000,7.1130E-006,1559.150000,7.1130E-006,1559.150000,7.1130E-006
1559.200000,6.8080E-006,1559.200000,6.8080E-006,1559.200000,6.8080E-006
1559.250000,6.7170E-006,1559.250000,6.7170E-006,1559.250000,6.7170E-006
1559.300000,6.0860E-006,1559.300000,6.0860E-006,1559.300000,6.0860E-006
1559.350000,5.8790E-006,1559.350000,5.8790E-006,1559.350000,5.8790E-006
1559.400000,5.5940E-006,1559.400000,5.5940E-006,1559.400000,5.5940E-006
1559.450000,5.3970E-006,1559.450000,5.3970E-006,1559.450000,5.3970E-006
1559.500000,5.0700E-006,1559.500000,5.0700E-006,1559.500000,5.0700E-006
1559.550000,4.9740E-006,1559.550000,4.9740E-006,1559.550000,4.9740E-006
1559.600000,4.6050E-006,1559.600000,4.6050E-006,1559.600000,4.6050E-006
1559.650000,4.4920E-006,1559.650000,4.4920E-006,1559.650000,4.4920E-006
1559.700000,4.3890E-006,1559.700000,4.3890E-006,1559.700000,4.3890E-006
1559.750000,3.9900E-006,1559.750000,3.9900E-006,1559.750000,3.9900E-006
1559.800000,3.9060E-006,1559.800000,3.9060E-006,1559.800000,3.9060E-006
1559.850000,3.8100E-006,1559.850000,3.8100E-006,1559.850000,3.8100E-006
1559.900000,3.6610E-006,1559.900000,3.6610E-006,1559.900000,3.6610E-006
1559.950000,3.4750E-006,1559.950000,3.4750E-006,1559.950000,3.4750E-006
1560.000000,3.1850E-006,1560.000000,3.1850E-006,1560.000000,3.1850E-006
1560.050000,3.1250E-006,1560.050000,3.1250E-006,1560.050000,3.1250E-006
1560.100000,3.0670E-006,1560.100000,3.0670E-006,1560.100000,3.0670E-006
1560.150000,2.8740E-006,1560.150000,2.8740E-006,1560.150000,2.8740E-006
1560.200000,2.9040E-006,1560.200000,2.9040E-006,1560.200000,2.9040E-006
1560.250000,2.7170E-006,1560.250000,2.7170E-006,1560.250000,2.7170E-006
1560.300000,2.6760E-006,1560.300000,2.6760E-006,1560.300000,2.6760E-006
1560.350000,2.5700E-006,1560.350000,2.5700E-006,1560.350000,2.5700E-006
1560.400000,2.3720E-006,1560.400000,2.3720E-006,1560.400000,2.3720E-006
1560.450000,2.2960E-006,1560.450000,2.2960E-006,1560.450000,2.2960E-006
1560.500000,2.2830E-006,1560.500000,2.2830E-006,1560.500000,2.2830E-006
1560.550000,2.1280E-006,1560.550000,2.1280E-006,1560.550000,2.1280E-006
1560.600000,2.1280E-006,1560.600000,2.1280E-006,1560.600000,2.1280E-006
1560.650000,1.9860E-006,1560.650000,1.9860E-006,1560.650000,1.9860E-006
1560.700000,1.9160E-006,1560.700000,1.9160E-006,1560.700000,1.9160E-006
1560.750000,1.9830E-006,1560.750000,1.9830E-006,1560.750000,1.9830E-006
1560.800000,1.7310E-006,1560.800000,1.7310E-006,1560.800000,1.7310E-006
1560.850000,1.6650E-006,1560.850000,1.6650E-006,1560.850000,1.6650E-006
1560.900000,1.7070E-006,1560.900000,1.7070E-006,1560.900000,1.7070E-006
1560.950000,1.6010E-006,1560.950000,1.6010E-006,1560.950000,1.6010E-006
1561.000000,1.5390E-006,1561.000000,1.5390E-006,1561.000000,1.5390E-006
1561.050000,1.5330E-006,1561.050000,1.5330E-006,1561.050000,1.5330E-006
1561.100000,1.4400E-006,1561.100000,1.4400E-006,1561.100000,1.4400E-006
1561.150000,1.3860E-006,1561.150000,1.3860E-006,1561.150000,1.3860E-006
1561.200000,1.2890E-006,1561.200000,1.2890E-006,1561.200000,1.2890E-006
1561.250000,1.4200E-006,1561.250000,1.4200E-006,1561.250000,1.4200E-006
1561.300000,1.2860E-006,1561.300000,1.2860E-006,1561.300000,1.2860E-006
1561.350000,1.2860E-006,1561.350000,1.2860E-006,1561.350000,1.2860E-006
1561.400000,1.2090E-006,1561.400000,1.2090E-006,1561.400000,1.2090E-006
1561.450000,1.1430E-006,1561.450000,1.1430E-006,1561.450000,1.1430E-006
1561.500000,1.2400E-006,1561.500000,1.2400E-006,1561.500000,1.2400E-006
1561.550000,1.0670E-006,1561.550000,1.0670E-006,1561.550000,1.0670E-006
1561.600000,1.0740E-006,1561.600000,1.0740E-006,1561.600000,1.0740E-006
1561.650000,9.3210E-007,1561.650000,9.3210E-007,1561.650000,9.3210E-007
1561.700000,1.0600E-006,1561.700000,1.0600E-006,1561.700000,1.0600E-006
1561.750000,8.9740E-007,1561.750000,8.9740E-007,1561.750000,8.9740E-007
1561.800000,8.1550E-007,1561.800000,8.1550E-007,1561.800000,8.1550E-007
1561.850000,8.9740E-007,1561.850000,8.9740E-007,1561.850000,8.9740E-007
1561.900000,8.3290E-007,1561.900000,8.3290E-007,1561.900000,8.3290E-007
1561.950000,8.5850E-007,1561.950000,8.5850E-007,1561.950000,8.5850E-007
1562.000000,8.1870E-007,1562.000000,8.1870E-007,1562.000000,8.1870E-007
1562.050000,7.8390E-007,1562.050000,7.8390E-007,1562.050000,7.8390E-007
1562.100000,7.3990E-007,1562.100000,7.3990E-007,1562.100000,7.3990E-007
1562.150000,8.2050E-007,1562.150000,8.2050E-007,1562.150000,8.2050E-007
1562.200000,7.5900E-007,1562.200000,7.5900E-007,1562.200000,7.5900E-007
1562.250000,5.9330E-007,1562.250000,5.9330E-007,1562.250000,5.9330E-007
1562.300000,7.5190E-007,1562.300000,7.5190E-007,1562.300000,7.5190E-007
1562.350000,7.3550E-007,1562.350000,7.3550E-007,1562.350000,7.3550E-007
1562.400000,5.6980E-007,1562.400000,5.6980E-007,1562.400000,5.6980E-007
1562.450000,6.5670E-007,1562.450000,6.5670E-007,1562.450000,6.5670E-007
1562.500000,5.9780E-007,1562.500000,5.9780E-007,1562.500000,5.9780E-007
1562.550000,6.4580E-007,1562.550000,6.4580E-007,1562.550000,6.4580E-007
1562.600000,5.5800E-007,1562.600000,5.5800E-007,1562.600000,5.5800E-007
1562.650000,5.4260E-007,1562.650000,5.4260E-007,1562.650000,5.4260E-007
1562.700000,5.1510E-007,1562.700000,5.1510E-007,1562.700000,5.1510E-007
1562.750000,6.3560E-007,1562.750000,6.3560E-007,1562.750000,6.3560E-007
1562.800000,6.8890E-007,1562.800000,6.8890E-007,1562.800000,6.8890E-007
1562.850000,6.8270E-007,1562.850000,6.8270E-007,1562.850000,6.8270E-007
1562.900000,6.8290E-007,1562.900000,6.8290E-007,1562.900000,6.8290E-007
1562.950000,7.0100E-007,1562.950000,7.0100E-007,1562.950000,7.0100E-007
1563.000000,6.6260E-007,1563.000000,6.6260E-007,1563.000000,6.6260E-007
1563.050000,6.3530E-007,1563.050000,6.3530E-007,1563.050000,6.3530E-007
1563.100000,5.7840E-007,1563.100000,5.7840E-007,1563.100000,5.7840E-007
1563.150000,6.3180E-007,1563.150000,6.3180E-007,1563.150000,6.3180E-007
1563.200000,5.5230E-007,1563.200000,5.5230E-007,1563.200000,5.5230E-007
1563.250000,5.9640E-007,1563.250000,5.9640E-007,1563.250000,5.9640E-007
1563.300000,6.1520E-007,1563.300000,6.1520E-007,1563.300000,6.1520E-007
1563.350000,5.5270E-007,1563.350000,5.5270E-007,1563.350000,5.5270E-007
1563.400000,5.5280E-007,1563.400000,5.5280E-007,1563.400000,5.5280E-007
1563.450000,5.5460E-007,1563.450000,5.5460E-007,1563.450000,5.5460E-007
1563.500000,5.6730E-007,1563.500000,5.6730E-007,1563.500000,5.6730E-007
1563.550000,5.2010E-007,1563.550000,5.2010E-007,1563.550000,5.2010E-007
1563.600000,5.3630E-007,1563.600000,5.3630E-007,1563.600000,5.3630E-007
1563.650000,5.5060E-007,1563.650000,5.5060E-007,1563.650000,5.5060E-007
1563.700000,5.1690E-007,1563.700000,5.1690E-007,1563.700000,5.1690E-007
1563.750000,5.1410E-007,1563.750000,5.1410E-007,1563.750000,5.1410E-007
1563.800000,5.1200E-007,1563.800000,5.1200E-007,1563.800000,5.1200E-007
1563.850000,4.8520E-007,1563.850000,4.8520E-007,1563.850000,4.8520E-007
1563.900000,4.7740E-007,1563.900000,4.7740E-007,1563.900000,4.7740E-007
1563.950000,4.3090E-007,1563.950000,4.3090E-007,1563.950000,4.3090E-007
1564.000000,4.1540E-007,1564.000000,4.1540E-007,1564.000000,4.1540E-007
1564.050000,4.5350E-007,1564.050000,4.5350E-007,1564.050000,4.5350E-007
1564.100000,4.1270E-007,1564.100000,4.1270E-007,1564.100000,4.1270E-007
1564.150000,4.5480E-007,1564.150000,4.5480E-007,1564.150000,4.5480E-007
1564.200000,3.9940E-007,1564.200000,3.9940E-007,1564.200000,3.9940E-007
1564.250000,3.8220E-007,1564.250000,3.8220E-007,1564.250000,3.8220E-007
1564.300000,3.8860E-007,1564.300000,3.8860E-007,1564.300000,3.8860E-007
1564.350000,4.2800E-007,1564.350000,4.2800E-007,1564.350000,4.2800E-007
1564.400000,4.1840E-007,1564.400000,4.1840E-007,1564.400000,4.1840E-007
1564.450000,3.8280E-007,1564.450000,3.8280E-007,1564.450000,3.8280E-007
1564.500000,4.0000E-007,1564.500000,4.0000E-007,1564.500000,4.0000E-007
1564.550000,3.7260E-007,1564.550000,3.7260E-007,1564.550000,3.7260E-007
1564.600000,3.6480E-007,1564.600000,3.6480E-007,1564.600000,3.6480E-007
1564.650000,3.3040E-007,1564.650000,3.3040E-007,1564.650000,3.3040E-007
1564.700000,3.2770E-007,1564.700000,3.2770E-007,1564.700000,3.2770E-007
1564.750000,3.2420E-007,1564.750000,3.2420E-007,1564.750000,3.2420E-007
1564.800000,3.7810E-007,1564.800000,3.7810E-007,1564.800000,3.7810E-007
1564.850000,3.3440E-007,1564.850000,3.3440E-007,1564.850000,3.3440E-007
1564.900000,3.3600E-007,1564.900000,3.3600E-007,1564.900000,3.3600E-007
1564.950000,3.1970E-007,1564.950000,3.1970E-007,1564.950000,3.1970E-007
1565.000000,3.4960E-007,1565.000000,3.4960E-007,1565.000000,3.4960E-007
1565.050000,3.2220E-007,1565.050000,3.2220E-007,1565.050000,3.2220E-007
1565.100000,2.9660E-007,1565.100000,2.9660E-007,1565.100000,2.9660E-007
1565.150000,3.8400E-007,1565.150000,3.8400E-007,1565.150000,3.8400E-007
1565.200000,3.1650E-007,1565.200000,3.1650E-007,1565.200000,3.1650E-007
1565.250000,2.9950E-007,1565.250000,2.9950E-007,1565.250000,2.9950E-007
1565.300000,3.6460E-007,1565.300000,3.6460E-007,1565.300000,3.6460E-007
1565.350000,2.5220E-007,1565.350000,2.5220E-007,1565.350000,2.5220E-007
1565.400000,2.8940E-007,1565.400000,2.8940E-007,1565.400000,2.8940E-007
1565.450000,3.3070E-007,1565.450000,3.3070E-007,1565.450000,3.3070E-007
1565.500000,2.4670E-007,1565.500000,2.4670E-007,1565.500000,2.4670E-007
1565.550000,2.7800E-007,1565.550000,2.7800E-007,1565.550000,2.7800E-007
1565.600000,2.0370E-007,1565.600000,2.0370E-007,1565.600000,2.0370E-007
1565.650000,2.8840E-007,1565.650000,2.8840E-007,1565.650000,2.8840E-007
1565.700000,2.8570E-007,1565.700000,2.8570E-007,1565.700000,2.8570E-007
1565.750000,2.3340E-007,1565.750000,2.3340E-007,1565.750000,2.3340E-007
1565.800000,2.7770E-007,1565.800000,2.7770E-007,1565.800000,2.7770E-007
1565.850000,2.3050E-007,1565.850000,2.3050E-007,1565.850000,2.3050E-007
1565.900000,2.6400E-007,1565.900000,2.6400E-007,1565.900000,2.6400E-007
1565.950000,2.7330E-007,1565.950000,2.7330E-007,1565.950000,2.7330E-007
1566.000000,2.4020E-007,1566.000000,2.4020E-007,1566.000000,2.4020E-007
1566.050000,2.5520E-007,1566.050000,2.5520E-007,1566.050000,2.5520E-007
1566.100000,2.1900E-007,1566.100000,2.1900E-007,1566.100000,2.1900E-007
1566.150000,2.8580E-007,1566.150000,2.8580E-007,1566.150000,2.8580E-007
1566.200000,2.6710E-007,1566.200000,2.6710E-007,1566.200000,2.6710E-007
1566.250000,2.2760E-007,1566.250000,2.2760E-007,1566.250000,2.2760E-007
1566.300000,1.9710E-007,1566.300000,1.9710E-007,1566.300000,1.9710E-007
1566.350000,2.4940E-007,1566.350000,2.4940E-007,1566.350000,2.4940E-007
1566.400000,2.6740E-007,1566.400000,2.6740E-007,1566.400000,2.6740E-007
1566.450000,2.2060E-007,1566.450000,2.2060E-007,1566.450000,2.2060E-007
1566.500000,2.2710E-007,1566.500000,2.2710E-007,1566.500000,2.2710E-007
1566.550000,2.2520E-007,1566.550000,2.2520E-007,1566.550000,2.2520E-007
1566.600000,2.1800E-007,1566.600000,2.1800E-007,1566.600000,2.1800E-007
1566.650000,1.7400E-007,1566.650000,1.7400E-007,1566.650000,1.7400E-007
1566.700000,2.2930E-007,1566.700000,2.2930E-007,1566.700000,2.2930E-007
1566.750000,1.6470E-007,1566.750000,1.6470E-007,1566.750000,1.6470E-007
1566.800000,2.1470E-007,1566.800000,2.1470E-007,1566.800000,2.1470E-007
1566.850000,2.0710E-007,1566.850000,2.0710E-007,1566.850000,2.0710E-007
1566.900000,2.1330E-007,1566.900000,2.1330E-007,1566.900000,2.1330E-007
1566.950000,2.4570E-007,1566.950000,2.4570E-007,1566.950000,2.4570E-007
1567.000000,1.7920E-007,1567.000000,1.7920E-007,1567.000000,1.7920E-007
1567.050000,2.1160E-007,1567.050000,2.1160E-007,1567.050000,2.1160E-007
1567.100000,2.3560E-007,1567.100000,2.3560E-007,1567.100000,2.3560E-007
1567.150000,1.4020E-007,1567.150000,1.4020E-007,1567.150000,1.4020E-007
1567.200000,2.1980E-007,1567.200000,2.1980E-007,1567.200000,2.1980E-007
1567.250000,1.5320E-007,1567.250000,1.5320E-007,1567.250000,1.5320E-007
1567.300000,2.1390E-007,1567.300000,2.1390E-007,1567.300000,2.1390E-007
1567.350000,1.7300E-007,1567.350000,1.7300E-007,1567.350000,1.7300E-007
1567.400000,2.0280E-007,1567.400000,2.0280E-007,1567.400000,2.0280E-007
1567.450000,1.6600E-007,1567.450000,1.6600E-007,1567.450000,1.6600E-007
1567.500000,1.6150E-007,1567.500000,1.6150E-007,1567.500000,1.6150E-007
1567.550000,1.6120E-007,1567.550000,1.6120E-007,1567.550000,1.6120E-007
1567.600000,2.0690E-007,1567.600000,2.0690E-007,1567.600000,2.0690E-007
1567.650000,1.6380E-007,1567.650000,1.6380E-007,1567.650000,1.6380E-007
1567.700000,1.7520E-007,1567.700000,1.7520E-007,1567.700000,1.7520E-007
1567.750000,1.7300E-007,1567.750000,1.7300E-007,1567.750000,1.7300E-007
1567.800000,2.0530E-007,1567.800000,2.0530E-007,1567.800000,2.0530E-007
1567.850000,1.8490E-007,1567.850000,1.8490E-007,1567.850000,1.8490E-007
1567.900000,2.2010E-007,1567.900000,2.2010E-007,1567.900000,2.2010E-007
1567.950000,1.1030E-007,1567.950000,1.1030E-007,1567.950000,1.1030E-007
1568.000000,1.8900E-007,1568.000000,1.8900E-007,1568.000000,1.8900E-007
1568.050000,1.5370E-007,1568.050000,1.5370E-007,1568.050000,1.5370E-007
1568.100000,1.3030E-007,1568.100000,1.3030E-007,1568.100000,1.3030E-007
1568.150000,1.6100E-007,1568.150000,1.6100E-007,1568.150000,1.6100E-007
1568.200000,1.1580E-007,1568.200000,1.1580E-007,1568.200000,1.1580E-007
1568.250000,1.7450E-007,1568.250000,1.7450E-007,1568.250000,1.7450E-007
1568.300000,1.6040E-007,1568.300000,1.6040E-007,1568.300000,1.6040E-007
1568.350000,1.7060E-007,1568.350000,1.7060E-007,1568.350000,1.7060E-007
1568.400000,1.3250E-007,1568.400000,1.3250E-007,1568.400000,1.3250E-007
1568.450000,1.3280E-007,1568.450000,1.3280E-007,1568.450000,1.3280E-007
1568.500000,1.2690E-007,1568.500000,1.2690E-007,1568.500000,1.2690E-007
1568.550000,1.6640E-007,1568.550000,1.6640E-007,1568.550000,1.6640E-007
1568.600000,1.2650E-007,1568.600000,1.2650E-007,1568.600000,1.2650E-007
1568.650000,1.1780E-007,1568.650000,1.1780E-007,1568.650000,1.1780E-007
1568.700000,8.9040E-008,1568.700000,8.9040E-008,1568.700000,8.9040E-008
1568.750000,1.2310E-007,1568.750000,1.2310E-007,1568.750000,1.2310E-007
1568.800000,7.0160E-008,1568.800000,7.0160E-008,1568.800000,7.0160E-008
1568.850000,1.5970E-007,1568.850000,1.5970E-007,1568.850000,1.5970E-007
1568.900000,9.0200E-008,1568.900000,9.0200E-008,1568.900000,9.0200E-008
1568.950000,1.0850E-007,1568.950000,1.0850E-007,1568.950000,1.0850E-007
1569.000000,1.6290E-007,1569.000000,1.6290E-007,1569.000000,1.6290E-007
1569.050000,1.5980E-007,1569.050000,1.5980E-007,1569.050000,1.5980E-007
1569.100000,1.3730E-007,1569.100000,1.3730E-007,1569.100000,1.3730E-007
1569.150000,9.3740E-008,1569.150000,9.3740E-008,1569.150000,9.3740E-008
1569.200000,1.4560E-007,1569.200000,1.4560E-007,1569.200000,1.4560E-007
1569.250000,1.0020E-007,1569.250000,1.0020E-007,1569.250000,1.0020E-007
1569.300000,1.5230E-007,1569.300000,1.5230E-007,1569.300000,1.5230E-007
1569.350000,1.1490E-007,1569.350000,1.1490E-007,1569.350000,1.1490E-007
1569.400000,1.3840E-007,1569.400000,1.3840E-007,1569.400000,1.3840E-007
1569.450000,9.2020E-008,1569.450000,9.2020E-008,1569.450000,9.2020E-008
1569.500000,1.0210E-007,1569.500000,1.0210E-007,1569.500000,1.0210E-007
1569.550000,1.0400E-007,1569.550000,1.0400E-007,1569.550000,1.0400E-007
1569.600000,1.0770E-007,1569.600000,1.0770E-007,1569.600000,1.0770E-007
1569.650000,1.6380E-007,1569.650000,1.6380E-007,1569.650000,1.6380E-007
1569.700000,9.5720E-008,1569.700000,9.5720E-008,1569.700000,9.5720E-008
1569.750000,5.8330E-008,1569.750000,5.8330E-008,1569.750000,5.8330E-008
1569.800000,6.5860E-008,1569.800000,6.5860E-008,1569.800000,6.5860E-008
1569.850000,1.1460E-007,1569.850000,1.1460E-007,1569.850000,1.1460E-007
1569.900000,8.4030E-008,1569.900000,8.4030E-008,1569.900000,8.4030E-008
1569.950000,1.0090E-007,1569.950000,1.0090E-007,1569.950000,1.0090E-007
1570.000000,1.1810E-007,1570.000000,1.1810E-007,1570.000000,1.1810E-007
1570.050000,1.0220E-007,1570.050000,1.0220E-007,1570.050000,1.0220E-007
1570.100000,9.2830E-008,1570.100000,9.2830E-008,1570.100000,9.2830E-008
1570.150000,1.3280E-007,1570.150000,1.3280E-007,1570.150000,1.3280E-007
1570.200000,7.7980E-008,1570.200000,7.7980E-008,1570.200000,7.7980E-008
1570.250000,1.1920E-007,1570.250000,1.1920E-007,1570.250000,1.1920E-007
1570.300000,9.7130E-008,1570.300000,9.7130E-008,1570.300000,9.7130E-008
1570.350000,1.3250E-007,1570.350000,1.3250E-007,1570.350000,1.3250E-007
1570.400000,1.3940E-007,1570.400000,1.3940E-007,1570.400000,1.3940E-007
1570.450000,1.2390E-007,1570.450000,1.2390E-007,1570.450000,1.2390E-007
1570.500000,1.2070E-007,1570.500000,1.2070E-007,1570.500000,1.2070E-007
1570.550000,8.5130E-008,1570.550000,8.5130E-008,1570.550000,8.5130E-008
1570.600000,1.3410E-007,1570.600000,1.3410E-007,1570.600000,1.3410E-007
1570.650000,8.6110E-008,1570.650000,8.6110E-008,1570.650000,8.6110E-008
1570.700000,1.1680E-007,1570.700000,1.1680E-007,1570.700000,1.1680E-007
1570.750000,1.0930E-007,1570.750000,1.0930E-007,1570.750000,1.0930E-007
1570.800000,9.2270E-008,1570.800000,9.2270E-008,1570.800000,9.2270E-008
1570.850000,8.3760E-008,1570.850000,8.3760E-008,1570.850000,8.3760E-008
1570.900000,8.2600E-008,1570.900000,8.2600E-008,1570.900000,8.2600E-008
1570.950000,8.7130E-008,1570.950000,8.7130E-008,1570.950000,8.7130E-008
1571.000000,1.0250E-007,1571.000000,1.0250E-007,1571.000000,1.0250E-007
1571.050000,6.9090E-008,1571.050000,6.9090E-008,1571.050000,6.9090E-008
1571.100000,8.0370E-008,1571.100000,8.0370E-008,1571.100000,8.0370E-008
1571.150000,1.0510E-007,1571.150000,1.0510E-007,1571.150000,1.0510E-007
1571.200000,1.3630E-007,1571.200000,1.3630E-007,1571.200000,1.3630E-007
1571.250000,5.7630E-008,1571.250000,5.7630E-008,1571.250000,5.7630E-008
