1554.800000,3.0220E-004,1554.800000,3.0220E-004,1554.800000,3.0220E-004
1554.850000,3.0490E-004,1554.850000,3.0490E-004,1554.850000,3.0490E-004
1554.900000,3.0710E-004,1554.900000,3.0710E-004,1554.900000,3.0710E-004
1554.950000,3.0890E-004,1554.950000,3.0890E-004,1554.950000,3.0890E-004
1555.000000,3.0920E-004,1555.000000,3.0920E-004,1555.000000,3.0920E-004
1555.050000,3.1130E-004,1555.050000,3.1130E-004,1555.050000,3.1130E-004
1555.100000,3.1390E-004,1555.100000,3.1390E-004,1555.100000,3.1390E-004
1555.150000,3.1750E-004,1555.150000,3.1750E-004,1555.150000,3.1750E-004
1555.200000,3.1890E-004,1555.200000,3.1890E-004,1555.200000,3.1890E-004
1555.250000,3.1940E-004,1555.250000,3.1940E-004,1555.250000,3.1940E-004
1555.300000,3.2070E-004,1555.300000,3.2070E-004,1555.300000,3.2070E-004
1555.350000,3.2340E-004,1555.350000,3.2340E-004,1555.350000,3.2340E-004
1555.400000,3.2650E-004,1555.400000,3.2650E-004,1555.400000,3.2650E-004
1555.450000,3.2810E-004,1555.450000,3.2810E-004,1555.450000,3.2810E-004
1555.500000,3.2920E-004,1555.500000,3.2920E-004,1555.500000,3.2920E-004
1555.550000,3.3030E-004,1555.550000,3.3030E-004,1555.550000,3.3030E-004
1555.600000,3.3310E-004,1555.600000,3.3310E-004,1555.600000,3.3310E-004
1555.650000,3.3550E-004,1555.650000,3.3550E-004,1555.650000,3.3550E-004
1555.700000,3.3770E-004,1555.700000,3.3770E-004,1555.700000,3.3770E-004
1555.750000,3.3910E-004,1555.750000,3.3910E-004,1555.750000,3.3910E-004
1555.800000,3.4010E-004,1555.800000,3.4010E-004,1555.800000,3.4010E-004
1555.850000,3.4190E-004,1555.850000,3.4190E-004,1555.850000,3.4190E-004
1555.900000,3.4480E-004,1555.900000,3.4480E-004,1555.900000,3.4480E-004
1555.950000,3.4710E-004,1555.950000,3.4710E-004,1555.950000,3.4710E-004
1556.000000,3.4850E-004,1556.000000,3.4850E-004,1556.000000,3.4850E-004
1556.050000,3.4910E-004,1556.050000,3.4910E-004,1556.050000,3.4910E-004
1556.100000,3.5030E-004,1556.100000,3.5030E-004,1556.100000,3.5030E-004
1556.150000,3.5290E-004,1556.150000,3.5290E-004,1556.150000,3.5290E-004
1556.200000,3.5560E-004,1556.200000,3.5560E-004,1556.200000,3.5560E-004
1556.250000,3.5740E-004,1556.250000,3.5740E-004,1556.250000,3.5740E-004
1556.300000,3.5730E-004,1556.300000,3.5730E-004,1556.300000,3.5730E-004
1556.350000,3.5830E-004,1556.350000,3.5830E-004,1556.350000,3.5830E-004
1556.400000,3.6040E-004,1556.400000,3.6040E-004,1556.400000,3.6040E-004
1556.450000,3.6360E-004,1556.450000,3.6360E-004,1556.450000,3.6360E-004
1556.500000,3.6620E-004,1556.500000,3.6620E-004,1556.500000,3.6620E-004
1556.550000,3.6660E-004,1556.550000,3.6660E-004,1556.550000,3.6660E-004
1556.600000,3.6660E-004,1556.600000,3.6660E-004,1556.600000,3.6660E-004
1556.650000,3.6900E-004,1556.650000,3.6900E-004,1556.650000,3.6900E-004
1556.700000,3.7120E-004,1556.700000,3.7120E-004,1556.700000,3.7120E-004
1556.750000,3.7370E-004,1556.750000,3.7370E-004,1556.750000,3.7370E-004
1556.800000,3.7480E-004,1556.800000,3.7480E-004,1556.800000,3.7480E-004
1556.850000,3.7550E-004,1556.850000,3.7550E-004,1556.850000,3.7550E-004
1556.900000,3.7670E-004,1556.900000,3.7670E-004,1556.900000,3.7670E-004
1556.950000,3.7860E-004,1556.950000,3.7860E-004,1556.950000,3.7860E-004
1557.000000,3.8120E-004,1557.000000,3.8120E-004,1557.000000,3.8120E-004
1557.050000,3.8250E-004,1557.050000,3.8250E-004,1557.050000,3.8250E-004
1557.100000,3.8210E-004,1557.100000,3.8210E-004,1557.100000,3.8210E-004
1557.150000,3.8320E-004,1557.150000,3.8320E-004,1557.150000,3.8320E-004
1557.200000,3.8520E-004,1557.200000,3.8520E-004,1557.200000,3.8520E-004
1557.250000,3.8700E-004,1557.250000,3.8700E-004,1557.250000,3.8700E-004
1557.300000,3.8900E-004,1557.300000,3.8900E-004,1557.300000,3.8900E-004
1557.350000,3.8940E-004,1557.350000,3.8940E-004,1557.350000,3.8940E-004
1557.400000,3.8920E-004,1557.400000,3.8920E-004,1557.400000,3.8920E-004
1557.450000,3.9010E-004,1557.450000,3.9010E-004,1557.450000,3.9010E-004
1557.500000,3.9310E-004,1557.500000,3.9310E-004,1557.500000,3.9310E-004
1557.550000,3.9460E-004,1557.550000,3.9460E-004,1557.550000,3.9460E-004
1557.600000,3.9480E-004,1557.600000,3.9480E-004,1557.600000,3.9480E-004
1557.650000,3.9480E-004,1557.650000,3.9480E-004,1557.650000,3.9480E-004
1557.700000,3.9530E-004,1557.700000,3.9530E-004,1557.700000,3.9530E-004
1557.750000,3.9740E-004,1557.750000,3.9740E-004,1557.750000,3.9740E-004
1557.800000,4.0010E-004,1557.800000,4.0010E-004,1557.800000,4.0010E-004
1557.850000,4.0100E-004,1557.850000,4.0100E-004,1557.850000,4.0100E-004
1557.900000,4.0010E-004,1557.900000,4.0010E-004,1557.900000,4.0010E-004
1557.950000,4.0030E-004,1557.950000,4.0030E-004,1557.950000,4.0030E-004
1558.000000,4.0200E-004,1558.000000,4.0200E-004,1558.000000,4.0200E-004
1558.050000,4.0430E-004,1558.050000,4.0430E-004,1558.050000,4.0430E-004
1558.100000,4.0500E-004,1558.100000,4.0500E-004,1558.100000,4.0500E-004
1558.150000,4.0460E-004,1558.150000,4.0460E-004,1558.150000,4.0460E-004
1558.200000,4.0430E-004,1558.200000,4.0430E-004,1558.200000,4.0430E-004
1558.250000,4.0520E-004,1558.250000,4.0520E-004,1558.250000,4.0520E-004
1558.300000,4.0670E-004,1558.300000,4.0670E-004,1558.300000,4.0670E-004
1558.350000,4.0820E-004,1558.350000,4.0820E-004,1558.350000,4.0820E-004
1558.400000,4.0830E-004,1558.400000,4.0830E-004,1558.400000,4.0830E-004
1558.450000,4.0710E-004,1558.450000,4.0710E-004,1558.450000,4.0710E-004
1558.500000,4.0660E-004,1558.500000,4.0660E-004,1558.500000,4.0660E-004
1558.550000,4.0710E-004,1558.550000,4.0710E-004,1558.550000,4.0710E-004
1558.600000,4.0950E-004,1558.600000,4.0950E-004,1558.600000,4.0950E-004
1558.650000,4.0920E-004,1558.650000,4.0920E-004,1558.650000,4.0920E-004
1558.700000,4.0810E-004,1558.700000,4.0810E-004,1558.700000,4.0810E-004
1558.750000,4.0740E-004,1558.750000,4.0740E-004,1558.750000,4.0740E-004
1558.800000,4.0760E-004,1558.800000,4.0760E-004,1558.800000,4.0760E-004
1558.850000,4.0930E-004,1558.850000,4.0930E-004,1558.850000,4.0930E-004
1558.900000,4.0910E-004,1558.900000,4.0910E-004,1558.900000,4.0910E-004
1558.950000,4.0820E-004,1558.950000,4.0820E-004,1558.950000,4.0820E-004
1559.000000,4.0640E-004,1559.000000,4.0640E-004,1559.000000,4.0640E-004
1559.050000,4.0680E-004,1559.050000,4.0680E-004,1559.050000,4.0680E-004
1559.100000,4.0810E-004,1559.100000,4.0810E-004,1559.100000,4.0810E-004
1559.150000,4.0810E-004,1559.150000,4.0810E-004,1559.150000,4.0810E-004
1559.200000,4.0760E-004,1559.200000,4.0760E-004,1559.200000,4.0760E-004
1559.250000,4.0590E-004,1559.250000,4.0590E-004,1559.250000,4.0590E-004
1559.300000,4.0540E-004,1559.300000,4.0540E-004,1559.300000,4.0540E-004
1559.350000,4.0610E-004,1559.350000,4.0610E-004,1559.350000,4.0610E-004
1559.400000,4.0740E-004,1559.400000,4.0740E-004,1559.400000,4.0740E-004
1559.450000,4.0650E-004,1559.450000,4.0650E-004,1559.450000,4.0650E-004
1559.500000,4.0480E-004,1559.500000,4.0480E-004,1559.500000,4.0480E-004
1559.550000,4.0360E-004,1559.550000,4.0360E-004,1559.550000,4.0360E-004
1559.600000,4.0360E-004,1559.600000,4.0360E-004,1559.600000,4.0360E-004
1559.650000,4.0440E-004,1559.650000,4.0440E-004,1559.650000,4.0440E-004
1559.700000,4.0470E-004,1559.700000,4.0470E-004,1559.700000,4.0470E-004
1559.750000,4.0320E-004,1559.750000,4.0320E-004,1559.750000,4.0320E-004
1559.800000,4.0110E-004,1559.800000,4.0110E-004,1559.800000,4.0110E-004
1559.850000,4.0060E-004,1559.850000,4.0060E-004,1559.850000,4.0060E-004
1559.900000,4.0140E-004,1559.900000,4.0140E-004,1559.900000,4.0140E-004
1559.950000,4.0190E-004,1559.950000,4.0190E-004,1559.950000,4.0190E-004
1560.000000,4.0040E-004,1560.000000,4.0040E-004,1560.000000,4.0040E-004
1560.050000,3.9830E-004,1560.050000,3.9830E-004,1560.050000,3.9830E-004
1560.100000,3.9690E-004,1560.100000,3.9690E-004,1560.100000,3.9690E-004
1560.150000,3.9750E-004,1560.150000,3.9750E-004,1560.150000,3.9750E-004
1560.200000,3.9810E-004,1560.200000,3.9810E-004,1560.200000,3.9810E-004
1560.250000,3.9730E-004,1560.250000,3.9730E-004,1560.250000,3.9730E-004
1560.300000,3.9470E-004,1560.300000,3.9470E-004,1560.300000,3.9470E-004
1560.350000,3.9330E-004,1560.350000,3.9330E-004,1560.350000,3.9330E-004
1560.400000,3.9330E-004,1560.400000,3.9330E-004,1560.400000,3.9330E-004
1560.450000,3.9310E-004,1560.450000,3.9310E-004,1560.450000,3.9310E-004
1560.500000,3.9330E-004,1560.500000,3.9330E-004,1560.500000,3.9330E-004
1560.550000,3.9130E-004,1560.550000,3.9130E-004,1560.550000,3.9130E-004
1560.600000,3.8950E-004,1560.600000,3.8950E-004,1560.600000,3.8950E-004
1560.650000,3.8880E-004,1560.650000,3.8880E-004,1560.650000,3.8880E-004
1560.700000,3.8850E-004,1560.700000,3.8850E-004,1560.700000,3.8850E-004
1560.750000,3.8790E-004,1560.750000,3.8790E-004,1560.750000,3.8790E-004
1560.800000,3.8710E-004,1560.800000,3.8710E-004,1560.800000,3.8710E-004
1560.850000,3.8470E-004,1560.850000,3.8470E-004,1560.850000,3.8470E-004
1560.900000,3.8330E-004,1560.900000,3.8330E-004,1560.900000,3.8330E-004
1560.950000,3.8310E-004,1560.950000,3.8310E-004,1560.950000,3.8310E-004
1561.000000,3.8310E-004,1561.000000,3.8310E-004,1561.000000,3.8310E-004
1561.050000,3.8190E-004,1561.050000,3.8190E-004,1561.050000,3.8190E-004
1561.100000,3.7920E-004,1561.100000,3.7920E-004,1561.100000,3.7920E-004
1561.150000,3.7770E-004,1561.150000,3.7770E-004,1561.150000,3.7770E-004
1561.200000,3.7760E-004,1561.200000,3.7760E-004,1561.200000,3.7760E-004
1561.250000,3.7730E-004,1561.250000,3.7730E-004,1561.250000,3.7730E-004
1561.300000,3.7620E-004,1561.300000,3.7620E-004,1561.300000,3.7620E-004
1561.350000,3.7410E-004,1561.350000,3.7410E-004,1561.350000,3.7410E-004
1561.400000,3.7210E-004,1561.400000,3.7210E-004,1561.400000,3.7210E-004
1561.450000,3.7040E-004,1561.450000,3.7040E-004,1561.450000,3.7040E-004
1561.500000,3.7060E-004,1561.500000,3.7060E-004,1561.500000,3.7060E-004
1561.550000,3.7040E-004,1561.550000,3.7040E-004,1561.550000,3.7040E-004
1561.600000,3.6870E-004,1561.600000,3.6870E-004,1561.600000,3.6870E-004
1561.650000,3.6660E-004,1561.650000,3.6660E-004,1561.650000,3.6660E-004
1561.700000,3.6430E-004,1561.700000,3.6430E-004,1561.700000,3.6430E-004
1561.750000,3.6400E-004,1561.750000,3.6400E-004,1561.750000,3.6400E-004
1561.800000,3.6380E-004,1561.800000,3.6380E-004,1561.800000,3.6380E-004
1561.850000,3.6310E-004,1561.850000,3.6310E-004,1561.850000,3.6310E-004
1561.900000,3.6010E-004,1561.900000,3.6010E-004,1561.900000,3.6010E-004
1561.950000,3.5760E-004,1561.950000,3.5760E-004,1561.950000,3.5760E-004
1562.000000,3.5640E-004,1562.000000,3.5640E-004,1562.000000,3.5640E-004
1562.050000,3.5590E-004,1562.050000,3.5590E-004,1562.050000,3.5590E-004
1562.100000,3.5540E-004,1562.100000,3.5540E-004,1562.100000,3.5540E-004
1562.150000,3.5320E-004,1562.150000,3.5320E-004,1562.150000,3.5320E-004
1562.200000,3.5060E-004,1562.200000,3.5060E-004,1562.200000,3.5060E-004
1562.250000,3.4900E-004,1562.250000,3.4900E-004,1562.250000,3.4900E-004
1562.300000,3.4870E-004,1562.300000,3.4870E-004,1562.300000,3.4870E-004
1562.350000,3.4780E-004,1562.350000,3.4780E-004,1562.350000,3.4780E-004
1562.400000,3.4580E-004,1562.400000,3.4580E-004,1562.400000,3.4580E-004
1562.450000,3.4280E-004,1562.450000,3.4280E-004,1562.450000,3.4280E-004
1562.500000,3.4000E-004,1562.500000,3.4000E-004,1562.500000,3.4000E-004
1562.550000,3.3920E-004,1562.550000,3.3920E-004,1562.550000,3.3920E-004
1562.600000,3.3850E-004,1562.600000,3.3850E-004,1562.600000,3.3850E-004
1562.650000,3.3710E-004,1562.650000,3.3710E-004,1562.650000,3.3710E-004
1562.700000,3.3380E-004,1562.700000,3.3380E-004,1562.700000,3.3380E-004
1562.750000,3.3120E-004,1562.750000,3.3120E-004,1562.750000,3.3120E-004
1562.800000,3.3010E-004,1562.800000,3.3010E-004,1562.800000,3.3010E-004
1562.850000,3.2910E-004,1562.850000,3.2910E-004,1562.850000,3.2910E-004
1562.900000,3.2800E-004,1562.900000,3.2800E-004,1562.900000,3.2800E-004
1562.950000,3.2560E-004,1562.950000,3.2560E-004,1562.950000,3.2560E-004
1563.000000,3.2250E-004,1563.000000,3.2250E-004,1563.000000,3.2250E-004
1563.050000,3.2050E-004,1563.050000,3.2050E-004,1563.050000,3.2050E-004
1563.100000,3.2000E-004,1563.100000,3.2000E-004,1563.100000,3.2000E-004
1563.150000,3.1820E-004,1563.150000,3.1820E-004,1563.150000,3.1820E-004
1563.200000,3.1640E-004,1563.200000,3.1640E-004,1563.200000,3.1640E-004
1563.250000,3.1380E-004,1563.250000,3.1380E-004,1563.250000,3.1380E-004
1563.300000,3.1100E-004,1563.300000,3.1100E-004,1563.300000,3.1100E-004
1563.350000,3.1010E-004,1563.350000,3.1010E-004,1563.350000,3.1010E-004
1563.400000,3.0910E-004,1563.400000,3.0910E-004,1563.400000,3.0910E-004
1563.450000,3.0710E-004,1563.450000,3.0710E-004,1563.450000,3.0710E-004
1563.500000,3.0450E-004,1563.500000,3.0450E-004,1563.500000,3.0450E-004
1563.550000,3.0150E-004,1563.550000,3.0150E-004,1563.550000,3.0150E-004
1563.600000,2.9960E-004,1563.600000,2.9960E-004,1563.600000,2.9960E-004
1563.650000,2.9920E-004,1563.650000,2.9920E-004,1563.650000,2.9920E-004
1563.700000,2.9780E-004,1563.700000,2.9780E-004,1563.700000,2.9780E-004
1563.750000,2.9540E-004,1563.750000,2.9540E-004,1563.750000,2.9540E-004
1563.800000,2.9270E-004,1563.800000,2.9270E-004,1563.800000,2.9270E-004
1563.850000,2.9020E-004,1563.850000,2.9020E-004,1563.850000,2.9020E-004
1563.900000,2.8900E-004,1563.900000,2.8900E-004,1563.900000,2.8900E-004
1563.950000,2.8800E-004,1563.950000,2.8800E-004,1563.950000,2.8800E-004
1564.000000,2.8570E-004,1564.000000,2.8570E-004,1564.000000,2.8570E-004
1564.050000,2.8340E-004,1564.050000,2.8340E-004,1564.050000,2.8340E-004
1564.100000,2.8040E-004,1564.100000,2.8040E-004,1564.100000,2.8040E-004
1564.150000,2.7940E-004,1564.150000,2.7940E-004,1564.150000,2.7940E-004
1564.200000,2.7830E-004,1564.200000,2.7830E-004,1564.200000,2.7830E-004
1564.250000,2.7630E-004,1564.250000,2.7630E-004,1564.250000,2.7630E-004
1564.300000,2.7410E-004,1564.300000,2.7410E-004,1564.300000,2.7410E-004
1564.350000,2.7120E-004,1564.350000,2.7120E-004,1564.350000,2.7120E-004
1564.400000,2.6880E-004,1564.400000,2.6880E-004,1564.400000,2.6880E-004
1564.450000,2.6760E-004,1564.450000,2.6760E-004,1564.450000,2.6760E-004
1564.500000,2.6610E-004,1564.500000,2.6610E-004,1564.500000,2.6610E-004
1564.550000,2.6400E-004,1564.550000,2.6400E-004,1564.550000,2.6400E-004
1564.600000,2.6170E-004,1564.600000,2.6170E-004,1564.600000,2.6170E-004
1564.650000,2.5880E-004,1564.650000,2.5880E-004,1564.650000,2.5880E-004
1564.700000,2.5770E-004,1564.700000,2.5770E-004,1564.700000,2.5770E-004
1564.750000,2.5720E-004,1564.750000,2.5720E-004,1564.750000,2.5720E-004
1564.800000,2.5560E-004,1564.800000,2.5560E-004,1564.800000,2.5560E-004
1564.850000,2.5260E-004,1564.850000,2.5260E-004,1564.850000,2.5260E-004
1564.900000,2.4970E-004,1564.900000,2.4970E-004,1564.900000,2.4970E-004
1564.950000,2.4900E-004,1564.950000,2.4900E-004,1564.950000,2.4900E-004
1565.000000,2.4720E-004,1565.000000,2.4720E-004,1565.000000,2.4720E-004
1565.050000,2.4640E-004,1565.050000,2.4640E-004,1565.050000,2.4640E-004
1565.100000,2.4400E-004,1565.100000,2.4400E-004,1565.100000,2.4400E-004
1565.150000,2.4130E-004,1565.150000,2.4130E-004,1565.150000,2.4130E-004
1565.200000,2.3930E-004,1565.200000,2.3930E-004,1565.200000,2.3930E-004
1565.250000,2.3810E-004,1565.250000,2.3810E-004,1565.250000,2.3810E-004
1565.300000,2.3670E-004,1565.300000,2.3670E-004,1565.300000,2.3670E-004
1565.350000,2.3490E-004,1565.350000,2.3490E-004,1565.350000,2.3490E-004
1565.400000,2.3250E-004,1565.400000,2.3250E-004,1565.400000,2.3250E-004
1565.450000,2.3040E-004,1565.450000,2.3040E-004,1565.450000,2.3040E-004
1565.500000,2.2940E-004,1565.500000,2.2940E-004,1565.500000,2.2940E-004
1565.550000,2.2810E-004,1565.550000,2.2810E-004,1565.550000,2.2810E-004
1565.600000,2.2630E-004,1565.600000,2.2630E-004,1565.600000,2.2630E-004
1565.650000,2.2380E-004,1565.650000,2.2380E-004,1565.650000,2.2380E-004
1565.700000,2.2150E-004,1565.700000,2.2150E-004,1565.700000,2.2150E-004
1565.750000,2.2000E-004,1565.750000,2.2000E-004,1565.750000,2.2000E-004
1565.800000,2.1880E-004,1565.800000,2.1880E-004,1565.800000,2.1880E-004
1565.850000,2.1770E-004,1565.850000,2.1770E-004,1565.850000,2.1770E-004
1565.900000,2.1530E-004,1565.900000,2.1530E-004,1565.900000,2.1530E-004
1565.950000,2.1240E-004,1565.950000,2.1240E-004,1565.950000,2.1240E-004
1566.000000,2.1130E-004,1566.000000,2.1130E-004,1566.000000,2.1130E-004
1566.050000,2.1010E-004,1566.050000,2.1010E-004,1566.050000,2.1010E-004
1566.100000,2.0830E-004,1566.100000,2.0830E-004,1566.100000,2.0830E-004
1566.150000,2.0670E-004,1566.150000,2.0670E-004,1566.150000,2.0670E-004
1566.200000,2.0490E-004,1566.200000,2.0490E-004,1566.200000,2.0490E-004
1566.250000,2.0240E-004,1566.250000,2.0240E-004,1566.250000,2.0240E-004
1566.300000,2.0110E-004,1566.300000,2.0110E-004,1566.300000,2.0110E-004
1566.350000,2.0010E-004,1566.350000,2.0010E-004,1566.350000,2.0010E-004
1566.400000,1.9880E-004,1566.400000,1.9880E-004,1566.400000,1.9880E-004
1566.450000,1.9640E-004,1566.450000,1.9640E-004,1566.450000,1.9640E-004
1566.500000,1.9400E-004,1566.500000,1.9400E-004,1566.500000,1.9400E-004
1566.550000,1.9240E-004,1566.550000,1.9240E-004,1566.550000,1.9240E-004
1566.600000,1.9140E-004,1566.600000,1.9140E-004,1566.600000,1.9140E-004
1566.650000,1.9000E-004,1566.650000,1.9000E-004,1566.650000,1.9000E-004
1566.700000,1.8800E-004,1566.700000,1.8800E-004,1566.700000,1.8800E-004
1566.750000,1.8590E-004,1566.750000,1.8590E-004,1566.750000,1.8590E-004
1566.800000,1.8350E-004,1566.800000,1.8350E-004,1566.800000,1.8350E-004
1566.850000,1.8270E-004,1566.850000,1.8270E-004,1566.850000,1.8270E-004
1566.900000,1.8180E-004,1566.900000,1.8180E-004,1566.900000,1.8180E-004
1566.950000,1.8030E-004,1566.950000,1.8030E-004,1566.950000,1.8030E-004
1567.000000,1.7840E-004,1567.000000,1.7840E-004,1567.000000,1.7840E-004
1567.050000,1.7670E-004,1567.050000,1.7670E-004,1567.050000,1.7670E-004
1567.100000,1.7440E-004,1567.100000,1.7440E-004,1567.100000,1.7440E-004
1567.150000,1.7410E-004,1567.150000,1.7410E-004,1567.150000,1.7410E-004
1567.200000,1.7250E-004,1567.200000,1.7250E-004,1567.200000,1.7250E-004
1567.250000,1.7060E-004,1567.250000,1.7060E-004,1567.250000,1.7060E-004
1567.300000,1.6860E-004,1567.300000,1.6860E-004,1567.300000,1.6860E-004
1567.350000,1.6700E-004,1567.350000,1.6700E-004,1567.350000,1.6700E-004
1567.400000,1.6640E-004,1567.400000,1.6640E-004,1567.400000,1.6640E-004
1567.450000,1.6580E-004,1567.450000,1.6580E-004,1567.450000,1.6580E-004
1567.500000,1.6380E-004,1567.500000,1.6380E-004,1567.500000,1.6380E-004
1567.550000,1.6170E-004,1567.550000,1.6170E-004,1567.550000,1.6170E-004
1567.600000,1.6030E-004,1567.600000,1.6030E-004,1567.600000,1.6030E-004
1567.650000,1.5950E-004,1567.650000,1.5950E-004,1567.650000,1.5950E-004
1567.700000,1.5820E-004,1567.700000,1.5820E-004,1567.700000,1.5820E-004
1567.750000,1.5690E-004,1567.750000,1.5690E-004,1567.750000,1.5690E-004
1567.800000,1.5570E-004,1567.800000,1.5570E-004,1567.800000,1.5570E-004
1567.850000,1.5350E-004,1567.850000,1.5350E-004,1567.850000,1.5350E-004
1567.900000,1.5270E-004,1567.900000,1.5270E-004,1567.900000,1.5270E-004
1567.950000,1.5220E-004,1567.950000,1.5220E-004,1567.950000,1.5220E-004
1568.000000,1.5110E-004,1568.000000,1.5110E-004,1568.000000,1.5110E-004
1568.050000,1.4940E-004,1568.050000,1.4940E-004,1568.050000,1.4940E-004
1568.100000,1.4820E-004,1568.100000,1.4820E-004,1568.100000,1.4820E-004
1568.150000,1.4650E-004,1568.150000,1.4650E-004,1568.150000,1.4650E-004
1568.200000,1.4600E-004,1568.200000,1.4600E-004,1568.200000,1.4600E-004
1568.250000,1.4520E-004,1568.250000,1.4520E-004,1568.250000,1.4520E-004
1568.300000,1.4350E-004,1568.300000,1.4350E-004,1568.300000,1.4350E-004
1568.350000,1.4250E-004,1568.350000,1.4250E-004,1568.350000,1.4250E-004
1568.400000,1.4090E-004,1568.400000,1.4090E-004,1568.400000,1.4090E-004
1568.450000,1.4000E-004,1568.450000,1.4000E-004,1568.450000,1.4000E-004
1568.500000,1.3960E-004,1568.500000,1.3960E-004,1568.500000,1.3960E-004
1568.550000,1.3810E-004,1568.550000,1.3810E-004,1568.550000,1.3810E-004
1568.600000,1.3750E-004,1568.600000,1.3750E-004,1568.600000,1.3750E-004
1568.650000,1.3680E-004,1568.650000,1.3680E-004,1568.650000,1.3680E-004
1568.700000,1.3560E-004,1568.700000,1.3560E-004,1568.700000,1.3560E-004
1568.750000,1.3460E-004,1568.750000,1.3460E-004,1568.750000,1.3460E-004
1568.800000,1.3460E-004,1568.800000,1.3460E-004,1568.800000,1.3460E-004
1568.850000,1.3330E-004,1568.850000,1.3330E-004,1568.850000,1.3330E-004
1568.900000,1.3180E-004,1568.900000,1.3180E-004,1568.900000,1.3180E-004
1568.950000,1.3120E-004,1568.950000,1.3120E-004,1568.950000,1.3120E-004
1569.000000,1.3050E-004,1569.000000,1.3050E-004,1569.000000,1.3050E-004
1569.050000,1.3000E-004,1569.050000,1.3000E-004,1569.050000,1.3000E-004
1569.100000,1.2910E-004,1569.100000,1.2910E-004,1569.100000,1.2910E-004
1569.150000,1.2810E-004,1569.150000,1.2810E-004,1569.150000,1.2810E-004
1569.200000,1.2780E-004,1569.200000,1.2780E-004,1569.200000,1.2780E-004
1569.250000,1.2660E-004,1569.250000,1.2660E-004,1569.250000,1.2660E-004
1569.300000,1.2680E-004,1569.300000,1.2680E-004,1569.300000,1.2680E-004
1569.350000,1.2640E-004,1569.350000,1.2640E-004,1569.350000,1.2640E-004
1569.400000,1.2550E-004,1569.400000,1.2550E-004,1569.400000,1.2550E-004
1569.450000,1.2470E-004,1569.450000,1.2470E-004,1569.450000,1.2470E-004
1569.500000,1.2410E-004,1569.500000,1.2410E-004,1569.500000,1.2410E-004
1569.550000,1.2400E-004,1569.550000,1.2400E-004,1569.550000,1.2400E-004
1569.600000,1.2390E-004,1569.600000,1.2390E-004,1569.600000,1.2390E-004
1569.650000,1.2370E-004,1569.650000,1.2370E-004,1569.650000,1.2370E-004
1569.700000,1.2230E-004,1569.700000,1.2230E-004,1569.700000,1.2230E-004
1569.750000,1.2210E-004,1569.750000,1.2210E-004,1569.750000,1.2210E-004
1569.800000,1.2190E-004,1569.800000,1.2190E-004,1569.800000,1.2190E-004
1569.850000,1.2210E-004,1569.850000,1.2210E-004,1569.850000,1.2210E-004
1569.900000,1.2230E-004,1569.900000,1.2230E-004,1569.900000,1.2230E-004
1569.950000,1.2220E-004,1569.950000,1.2220E-004,1569.950000,1.2220E-004
1570.000000,1.2110E-004,1570.000000,1.2110E-004,1570.000000,1.2110E-004
1570.050000,1.2110E-004,1570.050000,1.2110E-004,1570.050000,1.2110E-004
1570.100000,1.2160E-004,1570.100000,1.2160E-004,1570.100000,1.2160E-004
1570.150000,1.2150E-004,1570.150000,1.2150E-004,1570.150000,1.2150E-004
1570.200000,1.2160E-004,1570.200000,1.2160E-004,1570.200000,1.2160E-004
1570.250000,1.2110E-004,1570.250000,1.2110E-004,1570.250000,1.2110E-004
1570.300000,1.2060E-004,1570.300000,1.2060E-004,1570.300000,1.2060E-004
1570.350000,1.2090E-004,1570.350000,1.2090E-004,1570.350000,1.2090E-004
1570.400000,1.2180E-004,1570.400000,1.2180E-004,1570.400000,1.2180E-004
1570.450000,1.2190E-004,1570.450000,1.2190E-004,1570.450000,1.2190E-004
1570.500000,1.2170E-004,1570.500000,1.2170E-004,1570.500000,1.2170E-004
1570.550000,1.2190E-004,1570.550000,1.2190E-004,1570.550000,1.2190E-004
1570.600000,1.2190E-004,1570.600000,1.2190E-004,1570.600000,1.2190E-004
1570.650000,1.2240E-004,1570.650000,1.2240E-004,1570.650000,1.2240E-004
1570.700000,1.2330E-004,1570.700000,1.2330E-004,1570.700000,1.2330E-004
1570.750000,1.2290E-004,1570.750000,1.2290E-004,1570.750000,1.2290E-004
1570.800000,1.2350E-004,1570.800000,1.2350E-004,1570.800000,1.2350E-004
1570.850000,1.2390E-004,1570.850000,1.2390E-004,1570.850000,1.2390E-004
1570.900000,1.2440E-004,1570.900000,1.2440E-004,1570.900000,1.2440E-004
1570.950000,1.2520E-004,1570.950000,1.2520E-004,1570.950000,1.2520E-004
1571.000000,1.2600E-004,1571.000000,1.2600E-004,1571.000000,1.2600E-004
1571.050000,1.2620E-004,1571.050000,1.2620E-004,1571.050000,1.2620E-004
1571.100000,1.2590E-004,1571.100000,1.2590E-004,1571.100000,1.2590E-004
1571.150000,1.2620E-004,1571.150000,1.2620E-004,1571.150000,1.2620E-004
1571.200000,1.2740E-004,1571.200000,1.2740E-004,1571.200000,1.2740E-004
1571.250000,1.2810E-004,1571.250000,1.2810E-004,1571.250000,1.2810E-004
1571.300000,1.2810E-004,1571.300000,1.2810E-004,1571.300000,1.2810E-004
1571.350000,1.2810E-004,1571.350000,1.2810E-004,1571.350000,1.2810E-004
1571.400000,1.2800E-004,1571.400000,1.2800E-004,1571.400000,1.2800E-004
