1571.250000,8.6970E-008,1571.250000,8.6970E-008,1571.250000,8.6970E-008
1571.300000,1.0010E-007,1571.300000,1.0010E-007,1571.300000,1.0010E-007
1571.350000,8.7490E-008,1571.350000,8.7490E-008,1571.350000,8.7490E-008
1571.400000,5.7040E-008,1571.400000,5.7040E-008,1571.400000,5.7040E-008
1571.450000,1.1820E-007,1571.450000,1.1820E-007,1571.450000,1.1820E-007
1571.500000,7.7960E-008,1571.500000,7.7960E-008,1571.500000,7.7960E-008
1571.550000,4.3750E-008,1571.550000,4.3750E-008,1571.550000,4.3750E-008
1571.600000,9.1400E-008,1571.600000,9.1400E-008,1571.600000,9.1400E-008
1571.650000,7.3290E-008,1571.650000,7.3290E-008,1571.650000,7.3290E-008
1571.700000,1.0090E-007,1571.700000,1.0090E-007,1571.700000,1.0090E-007
1571.750000,1.3380E-007,1571.750000,1.3380E-007,1571.750000,1.3380E-007
1571.800000,9.6180E-008,1571.800000,9.6180E-008,1571.800000,9.6180E-008
1571.850000,3.4280E-008,1571.850000,3.4280E-008,1571.850000,3.4280E-008
1571.900000,7.6790E-008,1571.900000,7.6790E-008,1571.900000,7.6790E-008
1571.950000,1.4360E-007,1571.950000,1.4360E-007,1571.950000,1.4360E-007
1572.000000,9.5300E-008,1572.000000,9.5300E-008,1572.000000,9.5300E-008
1572.050000,9.7540E-008,1572.050000,9.7540E-008,1572.050000,9.7540E-008
1572.100000,1.3540E-007,1572.100000,1.3540E-007,1572.100000,1.3540E-007
1572.150000,7.1410E-008,1572.150000,7.1410E-008,1572.150000,7.1410E-008
1572.200000,5.7640E-008,1572.200000,5.7640E-008,1572.200000,5.7640E-008
1572.250000,6.5400E-008,1572.250000,6.5400E-008,1572.250000,6.5400E-008
1572.300000,1.0170E-007,1572.300000,1.0170E-007,1572.300000,1.0170E-007
1572.350000,6.2570E-008,1572.350000,6.2570E-008,1572.350000,6.2570E-008
1572.400000,4.2900E-008,1572.400000,4.2900E-008,1572.400000,4.2900E-008
1572.450000,1.3550E-007,1572.450000,1.3550E-007,1572.450000,1.3550E-007
1572.500000,5.5120E-008,1572.500000,5.5120E-008,1572.500000,5.5120E-008
1572.550000,8.3350E-008,1572.550000,8.3350E-008,1572.550000,8.3350E-008
1572.600000,5.2500E-008,1572.600000,5.2500E-008,1572.600000,5.2500E-008
1572.650000,4.0310E-008,1572.650000,4.0310E-008,1572.650000,4.0310E-008
1572.700000,1.1310E-007,1572.700000,1.1310E-007,1572.700000,1.1310E-007
1572.750000,9.6040E-008,1572.750000,9.6040E-008,1572.750000,9.6040E-008
1572.800000,4.6310E-008,1572.800000,4.6310E-008,1572.800000,4.6310E-008
1572.850000,7.2240E-008,1572.850000,7.2240E-008,1572.850000,7.2240E-008
1572.900000,5.4670E-008,1572.900000,5.4670E-008,1572.900000,5.4670E-008
1572.950000,2.1800E-008,1572.950000,2.1800E-008,1572.950000,2.1800E-008
1573.000000,7.3490E-008,1573.000000,7.3490E-008,1573.000000,7.3490E-008
1573.050000,4.0340E-008,1573.050000,4.0340E-008,1573.050000,4.0340E-008
1573.100000,7.7100E-008,1573.100000,7.7100E-008,1573.100000,7.7100E-008
1573.150000,6.7130E-008,1573.150000,6.7130E-008,1573.150000,6.7130E-008
1573.200000,4.1260E-008,1573.200000,4.1260E-008,1573.200000,4.1260E-008
1573.250000,8.5000E-008,1573.250000,8.5000E-008,1573.250000,8.5000E-008
1573.300000,6.0760E-008,1573.300000,6.0760E-008,1573.300000,6.0760E-008
1573.350000,1.3860E-007,1573.350000,1.3860E-007,1573.350000,1.3860E-007
1573.400000,1.0370E-007,1573.400000,1.0370E-007,1573.400000,1.0370E-007
1573.450000,5.1230E-008,1573.450000,5.1230E-008,1573.450000,5.1230E-008
1573.500000,8.9040E-008,1573.500000,8.9040E-008,1573.500000,8.9040E-008
1573.550000,4.4750E-008,1573.550000,4.4750E-008,1573.550000,4.4750E-008
1573.600000,2.6440E-008,1573.600000,2.6440E-008,1573.600000,2.6440E-008
1573.650000,7.9930E-008,1573.650000,7.9930E-008,1573.650000,7.9930E-008
1573.700000,4.6340E-008,1573.700000,4.6340E-008,1573.700000,4.6340E-008
1573.750000,2.1790E-008,1573.750000,2.1790E-008,1573.750000,2.1790E-008
1573.800000,7.6330E-008,1573.800000,7.6330E-008,1573.800000,7.6330E-008
1573.850000,5.9930E-008,1573.850000,5.9930E-008,1573.850000,5.9930E-008
1573.900000,8.0810E-008,1573.900000,8.0810E-008,1573.900000,8.0810E-008
1573.950000,8.9560E-008,1573.950000,8.9560E-008,1573.950000,8.9560E-008
1574.000000,1.0090E-007,1574.000000,1.0090E-007,1574.000000,1.0090E-007
1574.050000,5.2180E-008,1574.050000,5.2180E-008,1574.050000,5.2180E-008
1574.100000,1.2030E-007,1574.100000,1.2030E-007,1574.100000,1.2030E-007
1574.150000,1.0150E-007,1574.150000,1.0150E-007,1574.150000,1.0150E-007
1574.200000,1.3010E-008,1574.200000,1.3010E-008,1574.200000,1.3010E-008
1574.250000,9.3660E-008,1574.250000,9.3660E-008,1574.250000,9.3660E-008
1574.300000,1.0030E-007,1574.300000,1.0030E-007,1574.300000,1.0030E-007
1574.350000,3.8070E-008,1574.350000,3.8070E-008,1574.350000,3.8070E-008
1574.400000,4.3810E-008,1574.400000,4.3810E-008,1574.400000,4.3810E-008
1574.450000,5.9270E-008,1574.450000,5.9270E-008,1574.450000,5.9270E-008
1574.500000,2.4220E-008,1574.500000,2.4220E-008,1574.500000,2.4220E-008
1574.550000,1.1460E-007,1574.550000,1.1460E-007,1574.550000,1.1460E-007
1574.600000,7.2300E-008,1574.600000,7.2300E-008,1574.600000,7.2300E-008
1574.650000,5.5790E-008,1574.650000,5.5790E-008,1574.650000,5.5790E-008
1574.700000,8.1460E-008,1574.700000,8.1460E-008,1574.700000,8.1460E-008
1574.750000,4.4620E-008,1574.750000,4.4620E-008,1574.750000,4.4620E-008
1574.800000,3.9110E-008,1574.800000,3.9110E-008,1574.800000,3.9110E-008
1574.850000,1.8760E-008,1574.850000,1.8760E-008,1574.850000,1.8760E-008
1574.900000,8.0840E-008,1574.900000,8.0840E-008,1574.900000,8.0840E-008
1574.950000,8.4320E-008,1574.950000,8.4320E-008,1574.950000,8.4320E-008
1575.000000,5.3570E-008,1575.000000,5.3570E-008,1575.000000,5.3570E-008
1575.050000,2.6450E-008,1575.050000,2.6450E-008,1575.050000,2.6450E-008
1575.100000,3.4860E-008,1575.100000,3.4860E-008,1575.100000,3.4860E-008
1575.150000,1.6260E-008,1575.150000,1.6260E-008,1575.150000,1.6260E-008
1575.200000,4.7130E-008,1575.200000,4.7130E-008,1575.200000,4.7130E-008
1575.250000,5.1270E-008,1575.250000,5.1270E-008,1575.250000,5.1270E-008
1575.300000,8.1250E-008,1575.300000,8.1250E-008,1575.300000,8.1250E-008
1575.350000,4.9500E-008,1575.350000,4.9500E-008,1575.350000,4.9500E-008
1575.400000,8.3600E-008,1575.400000,8.3600E-008,1575.400000,8.3600E-008
1575.450000,1.8300E-008,1575.450000,1.8300E-008,1575.450000,1.8300E-008
1575.500000,7.5040E-008,1575.500000,7.5040E-008,1575.500000,7.5040E-008
1575.550000,3.9910E-008,1575.550000,3.9910E-008,1575.550000,3.9910E-008
1575.600000,7.9830E-008,1575.600000,7.9830E-008,1575.600000,7.9830E-008
1575.650000,7.1930E-009,1575.650000,7.1930E-009,1575.650000,7.1930E-009
1575.700000,7.5000E-008,1575.700000,7.5000E-008,1575.700000,7.5000E-008
1575.750000,3.1030E-008,1575.750000,3.1030E-008,1575.750000,3.1030E-008
1575.800000,1.0330E-007,1575.800000,1.0330E-007,1575.800000,1.0330E-007
1575.850000,7.5240E-008,1575.850000,7.5240E-008,1575.850000,7.5240E-008
1575.900000,4.8960E-008,1575.900000,4.8960E-008,1575.900000,4.8960E-008
1575.950000,2.9460E-008,1575.950000,2.9460E-008,1575.950000,2.9460E-008
1576.000000,2.8510E-008,1576.000000,2.8510E-008,1576.000000,2.8510E-008
1576.050000,5.3510E-008,1576.050000,5.3510E-008,1576.050000,5.3510E-008
1576.100000,4.2140E-008,1576.100000,4.2140E-008,1576.100000,4.2140E-008
1576.150000,2.6070E-008,1576.150000,2.6070E-008,1576.150000,2.6070E-008
1576.200000,4.5260E-008,1576.200000,4.5260E-008,1576.200000,4.5260E-008
1576.250000,1.0160E-007,1576.250000,1.0160E-007,1576.250000,1.0160E-007
1576.300000,3.4900E-008,1576.300000,3.4900E-008,1576.300000,3.4900E-008
1576.350000,3.7300E-008,1576.350000,3.7300E-008,1576.350000,3.7300E-008
1576.400000,3.8840E-008,1576.400000,3.8840E-008,1576.400000,3.8840E-008
1576.450000,1.3070E-008,1576.450000,1.3070E-008,1576.450000,1.3070E-008
1576.500000,4.9750E-008,1576.500000,4.9750E-008,1576.500000,4.9750E-008
1576.550000,3.1490E-008,1576.550000,3.1490E-008,1576.550000,3.1490E-008
1576.600000,6.1700E-008,1576.600000,6.1700E-008,1576.600000,6.1700E-008
1576.650000,4.5930E-008,1576.650000,4.5930E-008,1576.650000,4.5930E-008
1576.700000,1.1880E-007,1576.700000,1.1880E-007,1576.700000,1.1880E-007
1576.750000,7.1410E-008,1576.750000,7.1410E-008,1576.750000,7.1410E-008
1576.800000,3.0180E-008,1576.800000,3.0180E-008,1576.800000,3.0180E-008
1576.850000,1.0900E-007,1576.850000,1.0900E-007,1576.850000,1.0900E-007
1576.900000,1.8140E-008,1576.900000,1.8140E-008,1576.900000,1.8140E-008
1576.950000,7.0650E-008,1576.950000,7.0650E-008,1576.950000,7.0650E-008
1577.000000,3.8680E-009,1577.000000,3.8680E-009,1577.000000,3.8680E-009
1577.050000,5.2570E-008,1577.050000,5.2570E-008,1577.050000,5.2570E-008
1577.100000,1.8490E-008,1577.100000,1.8490E-008,1577.100000,1.8490E-008
1577.150000,3.3570E-008,1577.150000,3.3570E-008,1577.150000,3.3570E-008
1577.200000,2.3910E-008,1577.200000,2.3910E-008,1577.200000,2.3910E-008
1577.250000,4.5920E-008,1577.250000,4.5920E-008,1577.250000,4.5920E-008
1577.300000,5.5010E-008,1577.300000,5.5010E-008,1577.300000,5.5010E-008
1577.350000,6.1010E-008,1577.350000,6.1010E-008,1577.350000,6.1010E-008
1577.400000,1.9590E-008,1577.400000,1.9590E-008,1577.400000,1.9590E-008
1577.450000,5.9600E-009,1577.450000,5.9600E-009,1577.450000,5.9600E-009
1577.500000,6.6520E-009,1577.500000,6.6520E-009,1577.500000,6.6520E-009
1577.550000,4.7280E-008,1577.550000,4.7280E-008,1577.550000,4.7280E-008
1577.600000,6.5220E-008,1577.600000,6.5220E-008,1577.600000,6.5220E-008
1577.650000,4.5170E-008,1577.650000,4.5170E-008,1577.650000,4.5170E-008
1577.700000,1.1710E-008,1577.700000,1.1710E-008,1577.700000,1.1710E-008
1577.750000,3.9150E-008,1577.750000,3.9150E-008,1577.750000,3.9150E-008
1577.800000,5.3340E-008,1577.800000,5.3340E-008,1577.800000,5.3340E-008
1577.850000,3.8140E-008,1577.850000,3.8140E-008,1577.850000,3.8140E-008
1577.900000,3.1130E-008,1577.900000,3.1130E-008,1577.900000,3.1130E-008
1577.950000,2.6290E-008,1577.950000,2.6290E-008,1577.950000,2.6290E-008
1578.000000,3.8250E-008,1578.000000,3.8250E-008,1578.000000,3.8250E-008
1578.050000,4.6040E-008,1578.050000,4.6040E-008,1578.050000,4.6040E-008
1578.100000,3.2990E-008,1578.100000,3.2990E-008,1578.100000,3.2990E-008
1578.150000,1.1050E-007,1578.150000,1.1050E-007,1578.150000,1.1050E-007
1578.200000,6.3520E-008,1578.200000,6.3520E-008,1578.200000,6.3520E-008
1578.250000,5.2280E-008,1578.250000,5.2280E-008,1578.250000,5.2280E-008
1578.300000,5.4980E-008,1578.300000,5.4980E-008,1578.300000,5.4980E-008
1578.350000,5.2530E-008,1578.350000,5.2530E-008,1578.350000,5.2530E-008
1578.400000,3.3100E-008,1578.400000,3.3100E-008,1578.400000,3.3100E-008
1578.450000,2.7450E-008,1578.450000,2.7450E-008,1578.450000,2.7450E-008
1578.500000,9.1510E-008,1578.500000,9.1510E-008,1578.500000,9.1510E-008
1578.550000,4.6600E-008,1578.550000,4.6600E-008,1578.550000,4.6600E-008
1578.600000,3.6710E-009,1578.600000,3.6710E-009,1578.600000,3.6710E-009
1578.650000,5.4620E-008,1578.650000,5.4620E-008,1578.650000,5.4620E-008
1578.700000,7.7020E-008,1578.700000,7.7020E-008,1578.700000,7.7020E-008
1578.750000,6.3500E-008,1578.750000,6.3500E-008,1578.750000,6.3500E-008
1578.800000,3.3660E-008,1578.800000,3.3660E-008,1578.800000,3.3660E-008
1578.850000,5.4970E-008,1578.850000,5.4970E-008,1578.850000,5.4970E-008
1578.900000,3.5510E-008,1578.900000,3.5510E-008,1578.900000,3.5510E-008
1578.950000,4.2800E-008,1578.950000,4.2800E-008,1578.950000,4.2800E-008
1579.000000,2.3480E-008,1579.000000,2.3480E-008,1579.000000,2.3480E-008
1579.050000,3.6330E-008,1579.050000,3.6330E-008,1579.050000,3.6330E-008
1579.100000,8.0830E-008,1579.100000,8.0830E-008,1579.100000,8.0830E-008
1579.150000,8.4890E-009,1579.150000,8.4890E-009,1579.150000,8.4890E-009
1579.200000,6.9520E-008,1579.200000,6.9520E-008,1579.200000,6.9520E-008
1579.250000,2.2180E-008,1579.250000,2.2180E-008,1579.250000,2.2180E-008
1579.300000,5.1500E-008,1579.300000,5.1500E-008,1579.300000,5.1500E-008
1579.350000,4.0390E-008,1579.350000,4.0390E-008,1579.350000,4.0390E-008
1579.400000,5.8960E-008,1579.400000,5.8960E-008,1579.400000,5.8960E-008
1579.450000,5.5090E-008,1579.450000,5.5090E-008,1579.450000,5.5090E-008
1579.500000,2.8950E-008,1579.500000,2.8950E-008,1579.500000,2.8950E-008
1579.550000,3.1960E-008,1579.550000,3.1960E-008,1579.550000,3.1960E-008
1579.600000,3.4540E-008,1579.600000,3.4540E-008,1579.600000,3.4540E-008
1579.650000,3.7780E-008,1579.650000,3.7780E-008,1579.650000,3.7780E-008
1579.700000,-3.5360E-009,1579.700000,-3.5360E-009,1579.700000,-3.5360E-009
1579.750000,6.0780E-008,1579.750000,6.0780E-008,1579.750000,6.0780E-008
1579.800000,5.1610E-008,1579.800000,5.1610E-008,1579.800000,5.1610E-008
1579.850000,5.9900E-008,1579.850000,5.9900E-008,1579.850000,5.9900E-008
1579.900000,2.9760E-008,1579.900000,2.9760E-008,1579.900000,2.9760E-008
1579.950000,1.1310E-007,1579.950000,1.1310E-007,1579.950000,1.1310E-007
1580.000000,9.0170E-009,1580.000000,9.0170E-009,1580.000000,9.0170E-009
1580.050000,4.6580E-008,1580.050000,4.6580E-008,1580.050000,4.6580E-008
1580.100000,3.1660E-008,1580.100000,3.1660E-008,1580.100000,3.1660E-008
1580.150000,4.8500E-008,1580.150000,4.8500E-008,1580.150000,4.8500E-008
1580.200000,6.4380E-008,1580.200000,6.4380E-008,1580.200000,6.4380E-008
1580.250000,2.3820E-008,1580.250000,2.3820E-008,1580.250000,2.3820E-008
1580.300000,5.3340E-008,1580.300000,5.3340E-008,1580.300000,5.3340E-008
1580.350000,-1.2910E-009,1580.350000,-1.2910E-009,1580.350000,-1.2910E-009
1580.400000,2.3640E-008,1580.400000,2.3640E-008,1580.400000,2.3640E-008
1580.450000,2.6500E-008,1580.450000,2.6500E-008,1580.450000,2.6500E-008
1580.500000,6.9520E-008,1580.500000,6.9520E-008,1580.500000,6.9520E-008
1580.550000,6.3100E-008,1580.550000,6.3100E-008,1580.550000,6.3100E-008
1580.600000,2.6570E-008,1580.600000,2.6570E-008,1580.600000,2.6570E-008
1580.650000,2.0890E-008,1580.650000,2.0890E-008,1580.650000,2.0890E-008
1580.700000,-1.5860E-008,1580.700000,-1.5860E-008,1580.700000,-1.5860E-008
1580.750000,2.9500E-008,1580.750000,2.9500E-008,1580.750000,2.9500E-008
1580.800000,8.0360E-008,1580.800000,8.0360E-008,1580.800000,8.0360E-008
1580.850000,1.8530E-008,1580.850000,1.8530E-008,1580.850000,1.8530E-008
1580.900000,3.6810E-008,1580.900000,3.6810E-008,1580.900000,3.6810E-008
1580.950000,5.0620E-008,1580.950000,5.0620E-008,1580.950000,5.0620E-008
1581.000000,2.7580E-008,1581.000000,2.7580E-008,1581.000000,2.7580E-008
1581.050000,2.9060E-008,1581.050000,2.9060E-008,1581.050000,2.9060E-008
1581.100000,8.7210E-009,1581.100000,8.7210E-009,1581.100000,8.7210E-009
1581.150000,2.6830E-010,1581.150000,2.6830E-010,1581.150000,2.6830E-010
1581.200000,4.9190E-008,1581.200000,4.9190E-008,1581.200000,4.9190E-008
1581.250000,2.7840E-008,1581.250000,2.7840E-008,1581.250000,2.7840E-008
1581.300000,1.3310E-008,1581.300000,1.3310E-008,1581.300000,1.3310E-008
1581.350000,5.8400E-008,1581.350000,5.8400E-008,1581.350000,5.8400E-008
1581.400000,9.2270E-008,1581.400000,9.2270E-008,1581.400000,9.2270E-008
1581.450000,2.1130E-008,1581.450000,2.1130E-008,1581.450000,2.1130E-008
1581.500000,5.7240E-008,1581.500000,5.7240E-008,1581.500000,5.7240E-008
1581.550000,1.7920E-008,1581.550000,1.7920E-008,1581.550000,1.7920E-008
1581.600000,-3.2070E-008,1581.600000,-3.2070E-008,1581.600000,-3.2070E-008
1581.650000,7.3400E-008,1581.650000,7.3400E-008,1581.650000,7.3400E-008
1581.700000,5.3020E-008,1581.700000,5.3020E-008,1581.700000,5.3020E-008
1581.750000,1.8030E-008,1581.750000,1.8030E-008,1581.750000,1.8030E-008
1581.800000,1.6330E-008,1581.800000,1.6330E-008,1581.800000,1.6330E-008
1581.850000,3.2170E-008,1581.850000,3.2170E-008,1581.850000,3.2170E-008
1581.900000,2.3520E-008,1581.900000,2.3520E-008,1581.900000,2.3520E-008
1581.950000,5.7620E-008,1581.950000,5.7620E-008,1581.950000,5.7620E-008
1582.000000,6.0790E-008,1582.000000,6.0790E-008,1582.000000,6.0790E-008
1582.050000,4.7620E-008,1582.050000,4.7620E-008,1582.050000,4.7620E-008
1582.100000,1.6970E-008,1582.100000,1.6970E-008,1582.100000,1.6970E-008
1582.150000,6.0010E-008,1582.150000,6.0010E-008,1582.150000,6.0010E-008
1582.200000,5.0720E-008,1582.200000,5.0720E-008,1582.200000,5.0720E-008
1582.250000,4.5990E-008,1582.250000,4.5990E-008,1582.250000,4.5990E-008
1582.300000,4.5260E-008,1582.300000,4.5260E-008,1582.300000,4.5260E-008
1582.350000,1.9250E-009,1582.350000,1.9250E-009,1582.350000,1.9250E-009
1582.400000,4.0830E-008,1582.400000,4.0830E-008,1582.400000,4.0830E-008
1582.450000,8.2230E-008,1582.450000,8.2230E-008,1582.450000,8.2230E-008
1582.500000,7.0690E-008,1582.500000,7.0690E-008,1582.500000,7.0690E-008
1582.550000,2.9360E-008,1582.550000,2.9360E-008,1582.550000,2.9360E-008
1582.600000,-1.6820E-008,1582.600000,-1.6820E-008,1582.600000,-1.6820E-008
1582.650000,-8.5560E-009,1582.650000,-8.5560E-009,1582.650000,-8.5560E-009
1582.700000,2.5840E-008,1582.700000,2.5840E-008,1582.700000,2.5840E-008
1582.750000,4.8380E-008,1582.750000,4.8380E-008,1582.750000,4.8380E-008
1582.800000,2.2600E-008,1582.800000,2.2600E-008,1582.800000,2.2600E-008
1582.850000,3.9250E-008,1582.850000,3.9250E-008,1582.850000,3.9250E-008
1582.900000,2.4560E-008,1582.900000,2.4560E-008,1582.900000,2.4560E-008
1582.950000,4.8830E-008,1582.950000,4.8830E-008,1582.950000,4.8830E-008
1583.000000,4.0550E-008,1583.000000,4.0550E-008,1583.000000,4.0550E-008
1583.050000,4.8940E-008,1583.050000,4.8940E-008,1583.050000,4.8940E-008
1583.100000,6.3880E-008,1583.100000,6.3880E-008,1583.100000,6.3880E-008
1583.150000,1.9420E-008,1583.150000,1.9420E-008,1583.150000,1.9420E-008
1583.200000,4.8490E-008,1583.200000,4.8490E-008,1583.200000,4.8490E-008
1583.250000,8.2200E-008,1583.250000,8.2200E-008,1583.250000,8.2200E-008
1583.300000,5.0530E-008,1583.300000,5.0530E-008,1583.300000,5.0530E-008
1583.350000,6.2610E-008,1583.350000,6.2610E-008,1583.350000,6.2610E-008
1583.400000,5.3780E-008,1583.400000,5.3780E-008,1583.400000,5.3780E-008
1583.450000,4.5410E-008,1583.450000,4.5410E-008,1583.450000,4.5410E-008
1583.500000,2.4030E-008,1583.500000,2.4030E-008,1583.500000,2.4030E-008
1583.550000,4.9950E-008,1583.550000,4.9950E-008,1583.550000,4.9950E-008
1583.600000,5.4910E-008,1583.600000,5.4910E-008,1583.600000,5.4910E-008
1583.650000,5.2740E-008,1583.650000,5.2740E-008,1583.650000,5.2740E-008
1583.700000,3.2520E-008,1583.700000,3.2520E-008,1583.700000,3.2520E-008
1583.750000,1.3220E-008,1583.750000,1.3220E-008,1583.750000,1.3220E-008
1583.800000,9.4810E-008,1583.800000,9.4810E-008,1583.800000,9.4810E-008
1583.850000,3.8400E-008,1583.850000,3.8400E-008,1583.850000,3.8400E-008
1583.900000,5.4790E-009,1583.900000,5.4790E-009,1583.900000,5.4790E-009
1583.950000,-9.7610E-009,1583.950000,-9.7610E-009,1583.950000,-9.7610E-009
1584.000000,4.9340E-008,1584.000000,4.9340E-008,1584.000000,4.9340E-008
1584.050000,-1.7030E-009,1584.050000,-1.7030E-009,1584.050000,-1.7030E-009
1584.100000,5.6420E-009,1584.100000,5.6420E-009,1584.100000,5.6420E-009
1584.150000,1.1600E-008,1584.150000,1.1600E-008,1584.150000,1.1600E-008
1584.200000,3.9320E-008,1584.200000,3.9320E-008,1584.200000,3.9320E-008
1584.250000,4.4190E-008,1584.250000,4.4190E-008,1584.250000,4.4190E-008
1584.300000,6.6080E-008,1584.300000,6.6080E-008,1584.300000,6.6080E-008
1584.350000,3.2460E-008,1584.350000,3.2460E-008,1584.350000,3.2460E-008
1584.400000,3.7250E-008,1584.400000,3.7250E-008,1584.400000,3.7250E-008
1584.450000,2.9240E-008,1584.450000,2.9240E-008,1584.450000,2.9240E-008
1584.500000,4.4970E-008,1584.500000,4.4970E-008,1584.500000,4.4970E-008
1584.550000,8.9590E-008,1584.550000,8.9590E-008,1584.550000,8.9590E-008
1584.600000,-1.3380E-008,1584.600000,-1.3380E-008,1584.600000,-1.3380E-008
1584.650000,8.7490E-008,1584.650000,8.7490E-008,1584.650000,8.7490E-008
1584.700000,5.2340E-008,1584.700000,5.2340E-008,1584.700000,5.2340E-008
1584.750000,5.2980E-008,1584.750000,5.2980E-008,1584.750000,5.2980E-008
1584.800000,4.5860E-008,1584.800000,4.5860E-008,1584.800000,4.5860E-008
1584.850000,2.8070E-008,1584.850000,2.8070E-008,1584.850000,2.8070E-008
1584.900000,2.2060E-008,1584.900000,2.2060E-008,1584.900000,2.2060E-008
1584.950000,5.7840E-008,1584.950000,5.7840E-008,1584.950000,5.7840E-008
1585.000000,-4.0460E-009,1585.000000,-4.0460E-009,1585.000000,-4.0460E-009
1585.050000,1.2330E-008,1585.050000,1.2330E-008,1585.050000,1.2330E-008
1585.100000,7.6020E-008,1585.100000,7.6020E-008,1585.100000,7.6020E-008
1585.150000,6.5530E-008,1585.150000,6.5530E-008,1585.150000,6.5530E-008
1585.200000,1.0560E-009,1585.200000,1.0560E-009,1585.200000,1.0560E-009
1585.250000,3.5740E-008,1585.250000,3.5740E-008,1585.250000,3.5740E-008
1585.300000,2.3010E-008,1585.300000,2.3010E-008,1585.300000,2.3010E-008
1585.350000,2.0540E-008,1585.350000,2.0540E-008,1585.350000,2.0540E-008
1585.400000,4.4870E-008,1585.400000,4.4870E-008,1585.400000,4.4870E-008
1585.450000,6.6370E-010,1585.450000,6.6370E-010,1585.450000,6.6370E-010
1585.500000,2.4610E-008,1585.500000,2.4610E-008,1585.500000,2.4610E-008
1585.550000,-1.8890E-009,1585.550000,-1.8890E-009,1585.550000,-1.8890E-009
1585.600000,3.1620E-008,1585.600000,3.1620E-008,1585.600000,3.1620E-008
1585.650000,5.0900E-008,1585.650000,5.0900E-008,1585.650000,5.0900E-008
1585.700000,1.7610E-008,1585.700000,1.7610E-008,1585.700000,1.7610E-008
1585.750000,-6.3290E-009,1585.750000,-6.3290E-009,1585.750000,-6.3290E-009
1585.800000,4.7200E-008,1585.800000,4.7200E-008,1585.800000,4.7200E-008
1585.850000,2.5660E-008,1585.850000,2.5660E-008,1585.850000,2.5660E-008
1585.900000,-1.0440E-008,1585.900000,-1.0440E-008,1585.900000,-1.0440E-008
1585.950000,6.7810E-008,1585.950000,6.7810E-008,1585.950000,6.7810E-008
1586.000000,3.7640E-008,1586.000000,3.7640E-008,1586.000000,3.7640E-008
1586.050000,2.6750E-008,1586.050000,2.6750E-008,1586.050000,2.6750E-008
1586.100000,3.8870E-008,1586.100000,3.8870E-008,1586.100000,3.8870E-008
1586.150000,2.3280E-008,1586.150000,2.3280E-008,1586.150000,2.3280E-008
1586.200000,-1.6050E-008,1586.200000,-1.6050E-008,1586.200000,-1.6050E-008
1586.250000,2.9550E-008,1586.250000,2.9550E-008,1586.250000,2.9550E-008
1586.300000,5.1460E-008,1586.300000,5.1460E-008,1586.300000,5.1460E-008
1586.350000,2.0250E-008,1586.350000,2.0250E-008,1586.350000,2.0250E-008
1586.400000,-1.0130E-008,1586.400000,-1.0130E-008,1586.400000,-1.0130E-008
1586.450000,4.1280E-008,1586.450000,4.1280E-008,1586.450000,4.1280E-008
1586.500000,3.7800E-008,1586.500000,3.7800E-008,1586.500000,3.7800E-008
1586.550000,5.5180E-008,1586.550000,5.5180E-008,1586.550000,5.5180E-008
1586.600000,1.7000E-008,1586.600000,1.7000E-008,1586.600000,1.7000E-008
1586.650000,1.5120E-008,1586.650000,1.5120E-008,1586.650000,1.5120E-008
1586.700000,4.3560E-008,1586.700000,4.3560E-008,1586.700000,4.3560E-008
1586.750000,6.2260E-008,1586.750000,6.2260E-008,1586.750000,6.2260E-008
1586.800000,7.6450E-008,1586.800000,7.6450E-008,1586.800000,7.6450E-008
1586.850000,3.7330E-008,1586.850000,3.7330E-008,1586.850000,3.7330E-008
1586.900000,4.7560E-008,1586.900000,4.7560E-008,1586.900000,4.7560E-008
1586.950000,1.9930E-008,1586.950000,1.9930E-008,1586.950000,1.9930E-008
1587.000000,8.5810E-008,1587.000000,8.5810E-008,1587.000000,8.5810E-008
1587.050000,-4.1030E-009,1587.050000,-4.1030E-009,1587.050000,-4.1030E-009
1587.100000,-1.0940E-008,1587.100000,-1.0940E-008,1587.100000,-1.0940E-008
1587.150000,1.2390E-008,1587.150000,1.2390E-008,1587.150000,1.2390E-008
1587.200000,3.9570E-008,1587.200000,3.9570E-008,1587.200000,3.9570E-008
1587.250000,-2.8920E-008,1587.250000,-2.8920E-008,1587.250000,-2.8920E-008
1587.300000,-2.1240E-008,1587.300000,-2.1240E-008,1587.300000,-2.1240E-008
1587.350000,6.7800E-008,1587.350000,6.7800E-008,1587.350000,6.7800E-008
1587.400000,2.1490E-008,1587.400000,2.1490E-008,1587.400000,2.1490E-008
1587.450000,-3.0350E-008,1587.450000,-3.0350E-008,1587.450000,-3.0350E-008
1587.500000,7.1910E-009,1587.500000,7.1910E-009,1587.500000,7.1910E-009
1587.550000,8.5900E-009,1587.550000,8.5900E-009,1587.550000,8.5900E-009
1587.600000,1.1930E-008,1587.600000,1.1930E-008,1587.600000,1.1930E-008
1587.650000,2.2280E-008,1587.650000,2.2280E-008,1587.650000,2.2280E-008
1587.700000,4.9360E-008,1587.700000,4.9360E-008,1587.700000,4.9360E-008
1587.750000,3.8310E-008,1587.750000,3.8310E-008,1587.750000,3.8310E-008
