,Ancho_espectral,Potencia,Theta2,Theta1,Theta3,Clases
1374,271.98640611724727,6.6937999999999995,112.0,8.0,0,0
1375,218.20220900594745,6.795775000000001,112.0,12.0,0,0
1376,222.43806287170787,6.969075,112.0,16.0,0,2
1377,219.06610025488544,7.0424,112.0,20.0,0,2
1378,244.7041631265929,7.015325,112.0,24.0,0,0
1379,272.0421410365336,6.870775,112.0,28.0,0,0
1380,222.4101954120647,6.852874999999999,112.0,32.0,0,0
1381,200.14409515717944,6.99416,112.0,36.0,0,0
1382,195.32302463891236,7.06005,112.0,40.0,0,2
1383,194.5148683092607,7.0642,112.0,44.0,0,2
1384,195.072217502124,7.0523,112.0,48.0,0,2
1385,210.12064570943085,7.03975,112.0,52.0,0,2
1386,217.7284621920137,7.01175,112.0,56.0,0,2
1387,231.9687340696687,6.96295,112.0,60.0,0,0
1388,289.3757009345795,6.910367,112.0,64.0,0,0
1389,288.4560747663554,6.849550000000001,112.0,68.0,0,0
1390,268.5587085811385,6.8102,112.0,72.0,0,0
1391,214.10569243840268,6.8448,112.0,76.0,0,0
1392,190.08394222599827,6.9949,112.0,80.0,0,0
1393,184.81699235344104,7.1206000000000005,112.0,84.0,0,2
1394,181.0548853016144,7.2333,112.0,88.0,0,2
1395,182.7548003398472,7.260475,112.0,92.0,0,2
1396,172.16516567544613,7.3035749999999995,112.0,96.0,0,2
1397,207.11096006796947,7.1610249999999995,112.0,100.0,0,2
1398,222.80033984706893,6.96265,112.0,104.0,0,0
1399,254.76431605777407,6.9778,112.0,108.0,0,0
1400,219.4005097706033,6.89025,112.0,112.0,0,0
1401,276.6124044180119,7.1503749999999995,112.0,116.0,0,0
1402,253.0644010195413,6.94725,112.0,120.0,0,0
1403,233.5850467289722,6.9724,112.0,124.0,0,0
1404,229.09838572642295,7.03586,112.0,128.0,0,0
1405,252.36771452846236,6.923674999999999,112.0,132.0,0,0
1406,252.7021240441802,6.858925,112.0,136.0,0,0
1407,264.46219201359395,6.822225,112.0,140.0,0,0
1408,294.9213254035685,6.7996,112.0,144.0,0,0
1409,299.7981308411215,6.719675,112.0,148.0,0,0
1410,303.1422259983008,6.626774999999999,112.0,152.0,0,0
1411,301.99966015293126,6.585975,112.0,156.0,0,0
1412,302.0832625318608,6.564467,112.0,160.0,0,0
1413,301.47017841971115,6.564725,112.0,164.0,0,0
1414,301.47017841971115,6.5748500000000005,112.0,168.0,0,0
1415,274.1322005097704,6.62935,112.0,172.0,0,0
1416,247.8531860662704,6.75532,112.0,176.0,0,0
1417,233.47357689039927,6.8187,112.0,180.0,0,0
1418,261.006627017842,6.8134,112.0,184.0,0,0
1419,289.1806287170775,6.768,112.0,188.0,0,0
1420,289.1527612574341,6.7984,112.0,192.0,0,0
1421,196.29838572642325,6.7982249999999995,116.0,0.0,0,0
1422,218.20220900594745,7.10365,116.0,4.0,0,2
1423,220.01359388275276,6.98165,116.0,8.0,0,2
1424,237.90450297366212,6.920475,116.0,12.0,0,0
1425,275.1632965165677,6.7318999999999996,116.0,16.0,0,0
1426,237.8487680543758,6.723775000000001,116.0,20.0,0,0
1427,216.08428207306724,6.8476,116.0,24.0,0,0
1428,226.5903143585388,7.03535,116.0,28.0,0,0
1429,217.75632965165687,7.05,116.0,32.0,0,2
1430,216.92030586236183,7.005575,116.0,36.0,0,2
1431,271.56839422259986,6.892525,116.0,40.0,0,0
1432,283.27272727272725,6.801533,116.0,44.0,0,0
1433,288.3724723874259,6.7970749999999995,116.0,48.0,0,0
1434,287.03483432455414,6.826475,116.0,52.0,0,0
1435,288.31673746813954,6.82488,116.0,56.0,0,0
1436,284.4988954970265,6.809275,116.0,60.0,0,0
1437,253.1480033984708,6.819875000000001,116.0,64.0,0,0
1438,231.0212404418012,6.8713999999999995,116.0,68.0,0,0
1439,203.2373831775701,6.956300000000001,116.0,72.0,0,0
1440,206.9716227697536,7.06565,116.0,76.0,0,2
1441,168.59813084112147,7.1668,116.0,80.0,0,2
1442,166.14579439252338,7.231625,116.0,84.0,0,2
1443,161.51979609175874,7.277699999999999,116.0,88.0,0,2
1444,169.57349192863217,7.22715,116.0,92.0,0,2
1445,230.603228547154,7.09264,116.0,96.0,0,0
1446,285.19558198810546,6.8100000000000005,116.0,100.0,0,0
1447,241.10926083262552,7.02365,116.0,104.0,0,0
1448,218.95463041631277,7.07695,116.0,108.0,0,0
1449,287.75938827527625,7.10995,116.0,112.0,0,0
1450,229.3491928632116,6.960649999999999,116.0,116.0,0,0
1451,230.1852166525066,7.0316,116.0,120.0,0,0
1452,242.1960917587089,7.02355,116.0,124.0,0,0
1453,284.6103653355992,6.890750000000001,116.0,128.0,0,0
1454,259.0001699235345,6.824925,116.0,132.0,0,0
1455,294.4475785896348,6.81825,116.0,136.0,0,0
1456,306.5420560747664,6.71395,116.0,140.0,0,0
1457,302.33406966864914,6.611525,116.0,144.0,0,0
1458,303.58810535259136,6.558375,116.0,148.0,0,0
1459,304.9257434154631,6.551875000000001,116.0,152.0,0,0
1460,300.2161427357689,6.570374999999999,116.0,156.0,0,0
1461,303.69957519116406,6.607575,116.0,160.0,0,0
1462,301.2751062022089,6.64135,116.0,164.0,0,0
1463,300.4112149532712,6.6586,116.0,168.0,0,0
1464,299.9653355989806,6.651625,116.0,172.0,0,0
1465,290.9920135938828,6.636,116.0,176.0,0,0
1466,287.00696686491096,6.64385,116.0,180.0,0,0
1467,241.66661002548835,6.716200000000001,116.0,184.0,0,0
1468,237.6536958368736,6.83225,116.0,188.0,0,0
1469,264.46219201359395,6.789425,116.0,192.0,0,0
1470,175.89940526762962,7.252025,120.0,0.0,0,2
1471,172.4159728122345,7.4352,120.0,4.0,0,2
1472,167.12115548003408,7.402975,120.0,8.0,0,2
1473,219.06610025488544,7.267575,120.0,12.0,0,0
1474,210.4829226847919,7.031825,120.0,16.0,0,2
1475,214.63517417162257,7.025375,120.0,20.0,0,2
1476,265.5490229396771,6.900975,120.0,24.0,0,0
1477,282.6596431605776,6.71825,120.0,28.0,0,0
1478,268.6701784197112,6.68295,120.0,32.0,0,0
1479,220.9053525913339,6.759025,120.0,36.0,0,0
1480,218.0350042480884,6.9241,120.0,40.0,0,0
1481,218.20220900594745,7.032675,120.0,44.0,0,2
1482,233.11129991503824,7.064,120.0,48.0,0,0
1483,227.14766355140205,7.0708,120.0,52.0,0,0
1484,223.49702633814783,7.0668500000000005,120.0,56.0,0,0
1485,227.2591333899745,7.05605,120.0,60.0,0,0
1486,222.91180968564163,7.0666,120.0,64.0,0,0
1487,222.6052676295667,7.0751,120.0,68.0,0,0
1488,213.10246389124904,7.093425000000001,120.0,72.0,0,2
1489,199.94902293967695,7.0863000000000005,120.0,76.0,0,2
1490,225.75429056924395,7.025125,120.0,80.0,0,0
1491,225.83789294817348,6.92735,120.0,84.0,0,0
1492,202.98657604078156,7.001725,120.0,88.0,0,0
1493,302.5848768054377,6.952125,120.0,92.0,0,0
1494,202.87510620220905,6.555375,120.0,96.0,0,0
1495,219.59558198810555,7.0285,120.0,100.0,0,0
1496,220.9053525913341,7.1244250000000005,120.0,104.0,0,0
1497,217.67272727272731,7.11345,120.0,108.0,0,0
1498,265.60475785896347,7.148775,120.0,112.0,0,0
1499,227.7328802039085,6.9817,120.0,116.0,0,0
1500,233.4735768903995,7.059875,120.0,120.0,0,0
1501,243.6173322005097,6.999175,120.0,124.0,0,0
1502,290.0445199660153,6.860975,120.0,128.0,0,0
1503,261.87051826678,6.8149500000000005,120.0,132.0,0,0
1504,297.6802039082413,6.8034,120.0,136.0,0,0
1505,301.6931180968565,6.692349999999999,120.0,140.0,0,0
1506,300.6062871707732,6.5908750000000005,120.0,144.0,0,0
1507,306.4305862361939,6.559875,120.0,148.0,0,0
1508,302.1668649107903,6.5798749999999995,120.0,152.0,0,0
1509,272.5158878504674,6.66085,120.0,156.0,0,0
