Wavelenght (nm),Spectrum HN1550_80mW (normalized)
1452.14143426295,0.955267418052559
1452.39043824701,0.952980705518689
1452.63944223108,0.950610858916576
1452.88844621514,0.947185890298387
1453.1374501992,0.942339136532299
1453.38645418327,0.936701396952512
1453.63545816733,0.931403374766189
1453.88446215139,0.927239104863404
1454.13346613546,0.924081615687113
1454.38247011952,0.921179036702257
1454.63147410359,0.917871407517662
1454.88047808765,0.913976302219787
1455.12948207171,0.90978741268546
1455.37848605578,0.905551567821154
1455.62749003984,0.901160364774721
1455.8764940239,0.89621131263565
1456.12549800797,0.890321229072732
1456.37450199203,0.883548842089657
1456.6235059761,0.876400388171541
1456.87250996016,0.869451468665151
1457.12151394422,0.863071715740718
1457.37051792829,0.857256100207586
1457.61952191235,0.851825936977229
1457.86852589641,0.846571096411895
1458.11752988048,0.841176211347934
1458.36653386454,0.835307668538377
1458.61553784861,0.828790106647506
1458.86454183267,0.821855947171496
1459.11354581673,0.814872668766194
1459.3625498008,0.808275808652327
1459.61155378486,0.802392950124282
1459.86055776892,0.797698942510402
1460.10956175299,0.794282729123116
1460.35856573705,0.791273569960358
1460.60756972112,0.786906692330021
1460.85657370518,0.779622401596074
1461.10557768924,0.76948565031248
1461.35458167331,0.758364328423515
1461.60358565737,0.74842643975155
1461.85258964143,0.740675169115409
1462.1015936255,0.734502295982775
1462.35059760956,0.728631812341869
1462.59960159363,0.722336332563473
1462.84860557769,0.71547381911277
1463.09760956175,0.708265298365422
1463.34661354582,0.700875622795944
1463.59561752988,0.693565249578046
1463.84462151394,0.6866574865392
1464.09362549801,0.680335111006166
1464.34262948207,0.674397929405254
1464.59163346614,0.668411604696127
1464.8406374502,0.661974418047169
1465.08964143426,0.654979119443485
1465.33864541833,0.64755870362188
1465.58764940239,0.639906999604089
1465.83665338645,0.632214558129303
1466.08565737052,0.624661210413745
1466.33466135458,0.61738684990649
1466.58366533865,0.610471476181942
1466.83266932271,0.603847980086756
1467.08167330677,0.597401243871448
1467.33067729084,0.591022544954662
1467.5796812749,0.584599486470539
1467.82868525896,0.578011153131378
1468.07768924303,0.571285869685447
1468.32669322709,0.564694806319011
1468.57569721116,0.558611905153682
1468.82470119522,0.553282173875171
1469.07370517928,0.548590608839582
1469.32270916335,0.544230756893183
1469.57171314741,0.539886712703639
1469.82071713147,0.53538152004669
1470.06972111554,0.530669183055353
1470.3187250996,0.525746627840229
1470.56772908367,0.52069253336774
1470.81673306773,0.515720122959201
1471.06573705179,0.511026252919146
1471.31474103586,0.506590268890252
1471.56374501992,0.501988378164653
1471.81274900398,0.496698956566728
1472.06175298805,0.491095728290466
1472.31075697211,0.486542002684313
1472.55976095618,0.484633756764924
1472.80876494024,0.486032500353946
1473.0577689243,0.489674864150691
1473.30677290837,0.493761948246231
1473.55577689243,0.496962802260838
1473.80478087649,0.499203713662186
1474.05378486056,0.501319255208435
1474.30278884462,0.503938060161901
1474.55179282869,0.507215437963811
1474.80079681275,0.511036964936775
1475.04980079681,0.515220245449964
1475.29880478088,0.51953021266337
1475.54780876494,0.523656359768422
1475.796812749,0.527344963093849
1476.04581673307,0.530621334244298
1476.29482071713,0.533849282358979
1476.5438247012,0.5374427636675
1476.79282868526,0.541562837062085
1477.04183266932,0.546042905745388
1477.29083665339,0.550598953241952
1477.53984063745,0.555047082368156
1477.78884462151,0.559332514918738
1478.03784860558,0.563471986422393
1478.28685258964,0.567517322502108
1478.53585657371,0.571616811487446
1478.78486055777,0.575984618338973
1479.03386454183,0.580728450351219
1479.2828685259,0.585700599971029
1479.53187250996,0.590593108999052
1479.78087649402,0.595140296129729
1480.02988047809,0.599313057080174
1480.27888446215,0.603290122093219
1480.52788844622,0.607263827205392
1480.77689243028,0.611309344149701
1481.02589641434,0.615408048314227
1481.27490039841,0.619507809650415
1481.52390438247,0.623546844184571
1481.77290836653,0.627440689667001
1482.0219123506,0.631117763053274
1482.27091633466,0.6345306673102
1482.51992031873,0.637701394615634
1482.76892430279,0.640675514966421
1483.01792828685,0.643509985985643
1483.26693227092,0.646272471359682
1483.51593625498,0.649042094932879
1483.76494023904,0.651837368774946
1484.01394422311,0.654551204100584
1484.26294820717,0.656992115885378
1484.51195219123,0.659025796621096
1484.7609561753,0.660704265361388
1485.00996015936,0.662229670646849
1485.25896414343,0.663785978352796
1485.50796812749,0.665397319035533
1485.75697211155,0.6669332269576
1486.00597609562,0.668246392738495
1486.25498007968,0.669298160276175
1486.50398406375,0.670170245053144
1486.75298804781,0.6709782054242
1487.00199203187,0.67171861587595
1487.25099601594,0.672260406453987
1487.5,0.672430221310104
1487.74900398406,0.672168764398828
1487.99800796813,0.671600682129933
1488.24701195219,0.670938116003517
1488.49601593625,0.670306355771591
1488.74501992032,0.669645600596074
1488.99402390438,0.668753190725501
1489.24302788845,0.667515303004473
1489.49203187251,0.666016229389167
1489.74103585657,0.66450914703394
1489.99003984064,0.66317673294556
1490.2390438247,0.661939787940415
1490.48804780877,0.660439823793563
1490.73705179283,0.658366338532706
1490.98605577689,0.655817251257495
1491.23505976096,0.653364823818487
1491.48406374502,0.65161610704394
1491.73306772908,0.650516010856286
1491.98207171315,0.649238433398924
1492.23107569721,0.646773965687959
1492.48007968127,0.642685986866661
1492.72908366534,0.637452283963581
1492.9780876494,0.631904148070419
1493.22709163347,0.626696534907623
1493.47609561753,0.62204892527645
1493.72509960159,0.617870977205928
1493.97410358566,0.614057566915366
1494.22310756972,0.610362785685771
1494.47211155378,0.606413179979677
1494.72111553785,0.601948829824114
1494.97011952191,0.597101289865697
1495.21912350598,0.592438910903821
1495.46812749004,0.58841152091445
1495.7171314741,0.584820559686748
1495.96613545817,0.580841660417577
1496.21513944223,0.575636962858305
1496.46414342629,0.569081606833906
1496.71314741036,0.561885220451545
1496.96215139442,0.554965504577831
1497.21115537849,0.548778079820267
1497.46015936255,0.543109244657205
1497.70916334661,0.537422956026634
1497.95816733068,0.531426811089313
1498.20717131474,0.525110467988166
1498.4561752988,0.518571209019985
1498.70517928287,0.511993549457089
1498.95418326693,0.505682593188231
1499.203187251,0.500022093180982
1499.45219123506,0.495244042749362
1499.70119521912,0.491126991666463
1499.95019920319,0.487140144707592
1500.19920318725,0.482769637050231
1500.44820717131,0.477844945327897
1500.69721115538,0.472553803375198
1500.94621513944,0.467151006541684
1501.19521912351,0.46175545425244
1501.44422310757,0.456357759197122
1501.69322709163,0.450894961176693
1501.9422310757,0.445464000091961
1502.19123505976,0.440284980438712
1502.44023904382,0.435606781310376
1502.68924302789,0.431465596433615
1502.93824701195,0.427532544247834
1503.18725099602,0.423258414173572
1503.43625498008,0.418464418929214
1503.68525896414,0.4136075371869
1503.93426294821,0.409386941402472
1504.18326693227,0.406453096026112
1504.43227091633,0.40501205445042
1504.6812749004,0.4049272481536
1504.93027888446,0.405991157207391
1505.17928286853,0.407934510082925
1505.42828685259,0.410466379126101
1505.67729083665,0.413311733329167
1505.92629482072,0.416318647608918
1506.17529880478,0.419626259023211
1506.42430278884,0.42343551521547
1506.67330677291,0.42760997739131
1506.92231075697,0.431687489601985
1507.17131474104,0.435128704798707
1507.4203187251,0.437913872935025
1507.66932270916,0.440780802821873
1507.91832669323,0.44478620175066
1508.16733067729,0.45038179657653
1508.41633466135,0.456906442229734
1508.66533864542,0.463057175409317
1508.91434262948,0.468018212194458
1509.16334661355,0.472136089687681
1509.41235059761,0.476596698959436
1509.66135458167,0.482315697506476
1509.91035856574,0.489220086681065
1510.1593625498,0.496517861036202
1510.40836653386,0.503375430088143
1510.65737051793,0.509414359796391
1510.90637450199,0.514680145834787
1511.15537848606,0.51936670254053
1511.40438247012,0.523703688875121
1511.65338645418,0.528070526401875
1511.90239043825,0.532821989615932
1512.15139442231,0.538053018743419
1512.40039840637,0.543404579814259
1512.64940239044,0.548349753130658
1512.8984063745,0.552628129137738
1513.14741035857,0.556440105371441
1513.39641434263,0.560259447593362
1513.64541832669,0.564338876080064
1513.89442231076,0.568523792457422
1514.14342629482,0.572396383298215
1514.39243027888,0.575650926936458
1514.64143426295,0.578327995025049
1514.89043824701,0.580730870766353
1515.13944223108,0.583140208451498
1515.38844621514,0.585613527042474
1515.6374501992,0.588011086951449
1515.88645418327,0.590166415124213
1516.13545816733,0.592015886437124
1516.38446215139,0.5936231698086
1516.63346613546,0.595087997531905
1516.88247011952,0.596321357188973
1517.13147410359,0.597076337528391
