1554.650000,1.2300E-005,1554.650000,1.2300E-005,1554.650000,1.2300E-005
1554.700000,1.2300E-005,1554.700000,1.2300E-005,1554.700000,1.2300E-005
1554.750000,1.2670E-005,1554.750000,1.2670E-005,1554.750000,1.2670E-005
1554.800000,1.2880E-005,1554.800000,1.2880E-005,1554.800000,1.2880E-005
1554.850000,1.3210E-005,1554.850000,1.3210E-005,1554.850000,1.3210E-005
1554.900000,1.3900E-005,1554.900000,1.3900E-005,1554.900000,1.3900E-005
1554.950000,1.4060E-005,1554.950000,1.4060E-005,1554.950000,1.4060E-005
1555.000000,1.4290E-005,1555.000000,1.4290E-005,1555.000000,1.4290E-005
1555.050000,1.4880E-005,1555.050000,1.4880E-005,1555.050000,1.4880E-005
1555.100000,1.5400E-005,1555.100000,1.5400E-005,1555.100000,1.5400E-005
1555.150000,1.5720E-005,1555.150000,1.5720E-005,1555.150000,1.5720E-005
1555.200000,1.6690E-005,1555.200000,1.6690E-005,1555.200000,1.6690E-005
1555.250000,1.7100E-005,1555.250000,1.7100E-005,1555.250000,1.7100E-005
1555.300000,1.7570E-005,1555.300000,1.7570E-005,1555.300000,1.7570E-005
1555.350000,1.8820E-005,1555.350000,1.8820E-005,1555.350000,1.8820E-005
1555.400000,1.8750E-005,1555.400000,1.8750E-005,1555.400000,1.8750E-005
1555.450000,1.9210E-005,1555.450000,1.9210E-005,1555.450000,1.9210E-005
1555.500000,2.0160E-005,1555.500000,2.0160E-005,1555.500000,2.0160E-005
1555.550000,2.0810E-005,1555.550000,2.0810E-005,1555.550000,2.0810E-005
1555.600000,2.1380E-005,1555.600000,2.1380E-005,1555.600000,2.1380E-005
1555.650000,2.2450E-005,1555.650000,2.2450E-005,1555.650000,2.2450E-005
1555.700000,2.3910E-005,1555.700000,2.3910E-005,1555.700000,2.3910E-005
1555.750000,2.5370E-005,1555.750000,2.5370E-005,1555.750000,2.5370E-005
1555.800000,2.5810E-005,1555.800000,2.5810E-005,1555.800000,2.5810E-005
1555.850000,2.7440E-005,1555.850000,2.7440E-005,1555.850000,2.7440E-005
1555.900000,2.8500E-005,1555.900000,2.8500E-005,1555.900000,2.8500E-005
1555.950000,3.0250E-005,1555.950000,3.0250E-005,1555.950000,3.0250E-005
1556.000000,3.2450E-005,1556.000000,3.2450E-005,1556.000000,3.2450E-005
1556.050000,3.2580E-005,1556.050000,3.2580E-005,1556.050000,3.2580E-005
1556.100000,3.2770E-005,1556.100000,3.2770E-005,1556.100000,3.2770E-005
1556.150000,3.2570E-005,1556.150000,3.2570E-005,1556.150000,3.2570E-005
1556.200000,3.2930E-005,1556.200000,3.2930E-005,1556.200000,3.2930E-005
1556.250000,3.5660E-005,1556.250000,3.5660E-005,1556.250000,3.5660E-005
1556.300000,3.6880E-005,1556.300000,3.6880E-005,1556.300000,3.6880E-005
1556.350000,3.7030E-005,1556.350000,3.7030E-005,1556.350000,3.7030E-005
1556.400000,3.8440E-005,1556.400000,3.8440E-005,1556.400000,3.8440E-005
1556.450000,3.8840E-005,1556.450000,3.8840E-005,1556.450000,3.8840E-005
1556.500000,4.2930E-005,1556.500000,4.2930E-005,1556.500000,4.2930E-005
1556.550000,4.6400E-005,1556.550000,4.6400E-005,1556.550000,4.6400E-005
1556.600000,4.8000E-005,1556.600000,4.8000E-005,1556.600000,4.8000E-005
1556.650000,4.7010E-005,1556.650000,4.7010E-005,1556.650000,4.7010E-005
1556.700000,4.4870E-005,1556.700000,4.4870E-005,1556.700000,4.4870E-005
1556.750000,4.6580E-005,1556.750000,4.6580E-005,1556.750000,4.6580E-005
1556.800000,4.5070E-005,1556.800000,4.5070E-005,1556.800000,4.5070E-005
1556.850000,4.6870E-005,1556.850000,4.6870E-005,1556.850000,4.6870E-005
1556.900000,5.0650E-005,1556.900000,5.0650E-005,1556.900000,5.0650E-005
1556.950000,5.3020E-005,1556.950000,5.3020E-005,1556.950000,5.3020E-005
1557.000000,5.7610E-005,1557.000000,5.7610E-005,1557.000000,5.7610E-005
1557.050000,8.2940E-005,1557.050000,8.2940E-005,1557.050000,8.2940E-005
1557.100000,1.0540E-003,1557.100000,1.0540E-003,1557.100000,1.0540E-003
1557.150000,6.4280E-002,1557.150000,6.4280E-002,1557.150000,6.4280E-002
1557.200000,6.1990E-002,1557.200000,6.1990E-002,1557.200000,6.1990E-002
1557.250000,1.5540E-003,1557.250000,1.5540E-003,1557.250000,1.5540E-003
1557.300000,1.0140E-004,1557.300000,1.0140E-004,1557.300000,1.0140E-004
1557.350000,5.3610E-005,1557.350000,5.3610E-005,1557.350000,5.3610E-005
1557.400000,1.3250E-004,1557.400000,1.3250E-004,1557.400000,1.3250E-004
1557.450000,6.0010E-005,1557.450000,6.0010E-005,1557.450000,6.0010E-005
1557.500000,4.6590E-005,1557.500000,4.6590E-005,1557.500000,4.6590E-005
1557.550000,4.2000E-005,1557.550000,4.2000E-005,1557.550000,4.2000E-005
1557.600000,3.8320E-005,1557.600000,3.8320E-005,1557.600000,3.8320E-005
1557.650000,3.5180E-005,1557.650000,3.5180E-005,1557.650000,3.5180E-005
1557.700000,3.2770E-005,1557.700000,3.2770E-005,1557.700000,3.2770E-005
1557.750000,3.1030E-005,1557.750000,3.1030E-005,1557.750000,3.1030E-005
1557.800000,3.0710E-005,1557.800000,3.0710E-005,1557.800000,3.0710E-005
1557.850000,2.9670E-005,1557.850000,2.9670E-005,1557.850000,2.9670E-005
1557.900000,2.7100E-005,1557.900000,2.7100E-005,1557.900000,2.7100E-005
1557.950000,2.5030E-005,1557.950000,2.5030E-005,1557.950000,2.5030E-005
1558.000000,2.3610E-005,1558.000000,2.3610E-005,1558.000000,2.3610E-005
1558.050000,2.1730E-005,1558.050000,2.1730E-005,1558.050000,2.1730E-005
1558.100000,2.1200E-005,1558.100000,2.1200E-005,1558.100000,2.1200E-005
1558.150000,2.0580E-005,1558.150000,2.0580E-005,1558.150000,2.0580E-005
1558.200000,1.9090E-005,1558.200000,1.9090E-005,1558.200000,1.9090E-005
1558.250000,1.7470E-005,1558.250000,1.7470E-005,1558.250000,1.7470E-005
1558.300000,1.6790E-005,1558.300000,1.6790E-005,1558.300000,1.6790E-005
1558.350000,1.6430E-005,1558.350000,1.6430E-005,1558.350000,1.6430E-005
1558.400000,1.5550E-005,1558.400000,1.5550E-005,1558.400000,1.5550E-005
1558.450000,1.4880E-005,1558.450000,1.4880E-005,1558.450000,1.4880E-005
1558.500000,1.3670E-005,1558.500000,1.3670E-005,1558.500000,1.3670E-005
1558.550000,1.3110E-005,1558.550000,1.3110E-005,1558.550000,1.3110E-005
1558.600000,1.2390E-005,1558.600000,1.2390E-005,1558.600000,1.2390E-005
1558.650000,1.1190E-005,1558.650000,1.1190E-005,1558.650000,1.1190E-005
1558.700000,1.0560E-005,1558.700000,1.0560E-005,1558.700000,1.0560E-005
1558.750000,1.0060E-005,1558.750000,1.0060E-005,1558.750000,1.0060E-005
1558.800000,9.4810E-006,1558.800000,9.4810E-006,1558.800000,9.4810E-006
1558.850000,9.2110E-006,1558.850000,9.2110E-006,1558.850000,9.2110E-006
1558.900000,9.0370E-006,1558.900000,9.0370E-006,1558.900000,9.0370E-006
1558.950000,8.5130E-006,1558.950000,8.5130E-006,1558.950000,8.5130E-006
1559.000000,8.1290E-006,1559.000000,8.1290E-006,1559.000000,8.1290E-006
1559.050000,7.6040E-006,1559.050000,7.6040E-006,1559.050000,7.6040E-006
1559.100000,7.3000E-006,1559.100000,7.3000E-006,1559.100000,7.3000E-006
1559.150000,6.7590E-006,1559.150000,6.7590E-006,1559.150000,6.7590E-006
1559.200000,6.3900E-006,1559.200000,6.3900E-006,1559.200000,6.3900E-006
1559.250000,6.0520E-006,1559.250000,6.0520E-006,1559.250000,6.0520E-006
1559.300000,5.7170E-006,1559.300000,5.7170E-006,1559.300000,5.7170E-006
1559.350000,5.5180E-006,1559.350000,5.5180E-006,1559.350000,5.5180E-006
1559.400000,5.3210E-006,1559.400000,5.3210E-006,1559.400000,5.3210E-006
1559.450000,4.9070E-006,1559.450000,4.9070E-006,1559.450000,4.9070E-006
1559.500000,4.7850E-006,1559.500000,4.7850E-006,1559.500000,4.7850E-006
1559.550000,4.6850E-006,1559.550000,4.6850E-006,1559.550000,4.6850E-006
1559.600000,4.4230E-006,1559.600000,4.4230E-006,1559.600000,4.4230E-006
1559.650000,4.2230E-006,1559.650000,4.2230E-006,1559.650000,4.2230E-006
1559.700000,4.1240E-006,1559.700000,4.1240E-006,1559.700000,4.1240E-006
1559.750000,3.7730E-006,1559.750000,3.7730E-006,1559.750000,3.7730E-006
1559.800000,3.8760E-006,1559.800000,3.8760E-006,1559.800000,3.8760E-006
1559.850000,3.5110E-006,1559.850000,3.5110E-006,1559.850000,3.5110E-006
1559.900000,3.5590E-006,1559.900000,3.5590E-006,1559.900000,3.5590E-006
1559.950000,3.4120E-006,1559.950000,3.4120E-006,1559.950000,3.4120E-006
1560.000000,3.2310E-006,1560.000000,3.2310E-006,1560.000000,3.2310E-006
1560.050000,2.9720E-006,1560.050000,2.9720E-006,1560.050000,2.9720E-006
1560.100000,2.9480E-006,1560.100000,2.9480E-006,1560.100000,2.9480E-006
1560.150000,2.8000E-006,1560.150000,2.8000E-006,1560.150000,2.8000E-006
1560.200000,2.6250E-006,1560.200000,2.6250E-006,1560.200000,2.6250E-006
1560.250000,2.6140E-006,1560.250000,2.6140E-006,1560.250000,2.6140E-006
1560.300000,2.6590E-006,1560.300000,2.6590E-006,1560.300000,2.6590E-006
1560.350000,2.3580E-006,1560.350000,2.3580E-006,1560.350000,2.3580E-006
1560.400000,2.3260E-006,1560.400000,2.3260E-006,1560.400000,2.3260E-006
1560.450000,2.3140E-006,1560.450000,2.3140E-006,1560.450000,2.3140E-006
1560.500000,2.1950E-006,1560.500000,2.1950E-006,1560.500000,2.1950E-006
1560.550000,2.0930E-006,1560.550000,2.0930E-006,1560.550000,2.0930E-006
1560.600000,1.9540E-006,1560.600000,1.9540E-006,1560.600000,1.9540E-006
1560.650000,1.9050E-006,1560.650000,1.9050E-006,1560.650000,1.9050E-006
1560.700000,1.8740E-006,1560.700000,1.8740E-006,1560.700000,1.8740E-006
1560.750000,1.8440E-006,1560.750000,1.8440E-006,1560.750000,1.8440E-006
1560.800000,1.6810E-006,1560.800000,1.6810E-006,1560.800000,1.6810E-006
1560.850000,1.6510E-006,1560.850000,1.6510E-006,1560.850000,1.6510E-006
1560.900000,1.7090E-006,1560.900000,1.7090E-006,1560.900000,1.7090E-006
1560.950000,1.6630E-006,1560.950000,1.6630E-006,1560.950000,1.6630E-006
1561.000000,1.4590E-006,1561.000000,1.4590E-006,1561.000000,1.4590E-006
1561.050000,1.6070E-006,1561.050000,1.6070E-006,1561.050000,1.6070E-006
1561.100000,1.4250E-006,1561.100000,1.4250E-006,1561.100000,1.4250E-006
1561.150000,1.3940E-006,1561.150000,1.3940E-006,1561.150000,1.3940E-006
1561.200000,1.3080E-006,1561.200000,1.3080E-006,1561.200000,1.3080E-006
1561.250000,1.2950E-006,1561.250000,1.2950E-006,1561.250000,1.2950E-006
1561.300000,1.2380E-006,1561.300000,1.2380E-006,1561.300000,1.2380E-006
1561.350000,1.2310E-006,1561.350000,1.2310E-006,1561.350000,1.2310E-006
1561.400000,1.1540E-006,1561.400000,1.1540E-006,1561.400000,1.1540E-006
1561.450000,1.2780E-006,1561.450000,1.2780E-006,1561.450000,1.2780E-006
1561.500000,1.0790E-006,1561.500000,1.0790E-006,1561.500000,1.0790E-006
1561.550000,1.0750E-006,1561.550000,1.0750E-006,1561.550000,1.0750E-006
1561.600000,1.0000E-006,1561.600000,1.0000E-006,1561.600000,1.0000E-006
1561.650000,1.0340E-006,1561.650000,1.0340E-006,1561.650000,1.0340E-006
1561.700000,9.7710E-007,1561.700000,9.7710E-007,1561.700000,9.7710E-007
1561.750000,8.9740E-007,1561.750000,8.9740E-007,1561.750000,8.9740E-007
1561.800000,8.0940E-007,1561.800000,8.0940E-007,1561.800000,8.0940E-007
1561.850000,8.1550E-007,1561.850000,8.1550E-007,1561.850000,8.1550E-007
1561.900000,8.2880E-007,1561.900000,8.2880E-007,1561.900000,8.2880E-007
1561.950000,8.0840E-007,1561.950000,8.0840E-007,1561.950000,8.0840E-007
1562.000000,8.0840E-007,1562.000000,8.0840E-007,1562.000000,8.0840E-007
1562.050000,7.7770E-007,1562.050000,7.7770E-007,1562.050000,7.7770E-007
1562.100000,7.6550E-007,1562.100000,7.6550E-007,1562.100000,7.6550E-007
1562.150000,7.5290E-007,1562.150000,7.5290E-007,1562.150000,7.5290E-007
1562.200000,5.9540E-007,1562.200000,5.9540E-007,1562.200000,5.9540E-007
1562.250000,6.1480E-007,1562.250000,6.1480E-007,1562.250000,6.1480E-007
1562.300000,7.3850E-007,1562.300000,7.3850E-007,1562.300000,7.3850E-007
1562.350000,6.4340E-007,1562.350000,6.4340E-007,1562.350000,6.4340E-007
1562.400000,5.1660E-007,1562.400000,5.1660E-007,1562.400000,5.1660E-007
1562.450000,6.2190E-007,1562.450000,6.2190E-007,1562.450000,6.2190E-007
1562.500000,5.6610E-007,1562.500000,5.6610E-007,1562.500000,5.6610E-007
1562.550000,5.2730E-007,1562.550000,5.2730E-007,1562.550000,5.2730E-007
1562.600000,4.9560E-007,1562.600000,4.9560E-007,1562.600000,4.9560E-007
1562.650000,4.8230E-007,1562.650000,4.8230E-007,1562.650000,4.8230E-007
1562.700000,4.9260E-007,1562.700000,4.9260E-007,1562.700000,4.9260E-007
1562.750000,6.6870E-007,1562.750000,6.6870E-007,1562.750000,6.6870E-007
1562.800000,7.1090E-007,1562.800000,7.1090E-007,1562.800000,7.1090E-007
1562.850000,6.7730E-007,1562.850000,6.7730E-007,1562.850000,6.7730E-007
1562.900000,6.2160E-007,1562.900000,6.2160E-007,1562.900000,6.2160E-007
1562.950000,6.5980E-007,1562.950000,6.5980E-007,1562.950000,6.5980E-007
1563.000000,6.2540E-007,1563.000000,6.2540E-007,1563.000000,6.2540E-007
1563.050000,5.8900E-007,1563.050000,5.8900E-007,1563.050000,5.8900E-007
1563.100000,5.7780E-007,1563.100000,5.7780E-007,1563.100000,5.7780E-007
1563.150000,6.3110E-007,1563.150000,6.3110E-007,1563.150000,6.3110E-007
1563.200000,6.3770E-007,1563.200000,6.3770E-007,1563.200000,6.3770E-007
1563.250000,6.3460E-007,1563.250000,6.3460E-007,1563.250000,6.3460E-007
1563.300000,5.4860E-007,1563.300000,5.4860E-007,1563.300000,5.4860E-007
1563.350000,5.9990E-007,1563.350000,5.9990E-007,1563.350000,5.9990E-007
1563.400000,5.2190E-007,1563.400000,5.2190E-007,1563.400000,5.2190E-007
1563.450000,5.7240E-007,1563.450000,5.7240E-007,1563.450000,5.7240E-007
1563.500000,5.1220E-007,1563.500000,5.1220E-007,1563.500000,5.1220E-007
1563.550000,4.9500E-007,1563.550000,4.9500E-007,1563.550000,4.9500E-007
1563.600000,4.7800E-007,1563.600000,4.7800E-007,1563.600000,4.7800E-007
1563.650000,4.9620E-007,1563.650000,4.9620E-007,1563.650000,4.9620E-007
1563.700000,5.0690E-007,1563.700000,5.0690E-007,1563.700000,5.0690E-007
1563.750000,4.9460E-007,1563.750000,4.9460E-007,1563.750000,4.9460E-007
1563.800000,5.0100E-007,1563.800000,5.0100E-007,1563.800000,5.0100E-007
1563.850000,4.5150E-007,1563.850000,4.5150E-007,1563.850000,4.5150E-007
1563.900000,4.4730E-007,1563.900000,4.4730E-007,1563.900000,4.4730E-007
1563.950000,4.6130E-007,1563.950000,4.6130E-007,1563.950000,4.6130E-007
1564.000000,4.2580E-007,1564.000000,4.2580E-007,1564.000000,4.2580E-007
1564.050000,4.5330E-007,1564.050000,4.5330E-007,1564.050000,4.5330E-007
1564.100000,4.3080E-007,1564.100000,4.3080E-007,1564.100000,4.3080E-007
1564.150000,3.8730E-007,1564.150000,3.8730E-007,1564.150000,3.8730E-007
1564.200000,4.3610E-007,1564.200000,4.3610E-007,1564.200000,4.3610E-007
1564.250000,4.2440E-007,1564.250000,4.2440E-007,1564.250000,4.2440E-007
1564.300000,3.5310E-007,1564.300000,3.5310E-007,1564.300000,3.5310E-007
1564.350000,3.6040E-007,1564.350000,3.6040E-007,1564.350000,3.6040E-007
1564.400000,3.6900E-007,1564.400000,3.6900E-007,1564.400000,3.6900E-007
1564.450000,3.7500E-007,1564.450000,3.7500E-007,1564.450000,3.7500E-007
1564.500000,3.6390E-007,1564.500000,3.6390E-007,1564.500000,3.6390E-007
1564.550000,3.7760E-007,1564.550000,3.7760E-007,1564.550000,3.7760E-007
1564.600000,3.6540E-007,1564.600000,3.6540E-007,1564.600000,3.6540E-007
1564.650000,3.3440E-007,1564.650000,3.3440E-007,1564.650000,3.3440E-007
1564.700000,3.5190E-007,1564.700000,3.5190E-007,1564.700000,3.5190E-007
1564.750000,3.6390E-007,1564.750000,3.6390E-007,1564.750000,3.6390E-007
1564.800000,3.5330E-007,1564.800000,3.5330E-007,1564.800000,3.5330E-007
1564.850000,3.5720E-007,1564.850000,3.5720E-007,1564.850000,3.5720E-007
1564.900000,3.5490E-007,1564.900000,3.5490E-007,1564.900000,3.5490E-007
1564.950000,3.0610E-007,1564.950000,3.0610E-007,1564.950000,3.0610E-007
1565.000000,3.6740E-007,1565.000000,3.6740E-007,1565.000000,3.6740E-007
1565.050000,3.2230E-007,1565.050000,3.2230E-007,1565.050000,3.2230E-007
1565.100000,3.1200E-007,1565.100000,3.1200E-007,1565.100000,3.1200E-007
1565.150000,3.1490E-007,1565.150000,3.1490E-007,1565.150000,3.1490E-007
1565.200000,2.9430E-007,1565.200000,2.9430E-007,1565.200000,2.9430E-007
1565.250000,2.7230E-007,1565.250000,2.7230E-007,1565.250000,2.7230E-007
1565.300000,3.0690E-007,1565.300000,3.0690E-007,1565.300000,3.0690E-007
1565.350000,2.5740E-007,1565.350000,2.5740E-007,1565.350000,2.5740E-007
1565.400000,2.8910E-007,1565.400000,2.8910E-007,1565.400000,2.8910E-007
1565.450000,2.6550E-007,1565.450000,2.6550E-007,1565.450000,2.6550E-007
1565.500000,3.0530E-007,1565.500000,3.0530E-007,1565.500000,3.0530E-007
1565.550000,2.9880E-007,1565.550000,2.9880E-007,1565.550000,2.9880E-007
1565.600000,2.6080E-007,1565.600000,2.6080E-007,1565.600000,2.6080E-007
1565.650000,2.7500E-007,1565.650000,2.7500E-007,1565.650000,2.7500E-007
1565.700000,2.7450E-007,1565.700000,2.7450E-007,1565.700000,2.7450E-007
1565.750000,2.9670E-007,1565.750000,2.9670E-007,1565.750000,2.9670E-007
1565.800000,2.9080E-007,1565.800000,2.9080E-007,1565.800000,2.9080E-007
1565.850000,2.4060E-007,1565.850000,2.4060E-007,1565.850000,2.4060E-007
1565.900000,2.6950E-007,1565.900000,2.6950E-007,1565.900000,2.6950E-007
1565.950000,2.1300E-007,1565.950000,2.1300E-007,1565.950000,2.1300E-007
1566.000000,2.8350E-007,1566.000000,2.8350E-007,1566.000000,2.8350E-007
1566.050000,2.6550E-007,1566.050000,2.6550E-007,1566.050000,2.6550E-007
1566.100000,2.2400E-007,1566.100000,2.2400E-007,1566.100000,2.2400E-007
1566.150000,2.4860E-007,1566.150000,2.4860E-007,1566.150000,2.4860E-007
1566.200000,2.2540E-007,1566.200000,2.2540E-007,1566.200000,2.2540E-007
1566.250000,2.2060E-007,1566.250000,2.2060E-007,1566.250000,2.2060E-007
1566.300000,2.4300E-007,1566.300000,2.4300E-007,1566.300000,2.4300E-007
1566.350000,2.1840E-007,1566.350000,2.1840E-007,1566.350000,2.1840E-007
1566.400000,2.4060E-007,1566.400000,2.4060E-007,1566.400000,2.4060E-007
1566.450000,2.0510E-007,1566.450000,2.0510E-007,1566.450000,2.0510E-007
1566.500000,1.6960E-007,1566.500000,1.6960E-007,1566.500000,1.6960E-007
1566.550000,2.1660E-007,1566.550000,2.1660E-007,1566.550000,2.1660E-007
1566.600000,2.8250E-007,1566.600000,2.8250E-007,1566.600000,2.8250E-007
1566.650000,2.4820E-007,1566.650000,2.4820E-007,1566.650000,2.4820E-007
1566.700000,1.6690E-007,1566.700000,1.6690E-007,1566.700000,1.6690E-007
1566.750000,1.9180E-007,1566.750000,1.9180E-007,1566.750000,1.9180E-007
1566.800000,1.9890E-007,1566.800000,1.9890E-007,1566.800000,1.9890E-007
1566.850000,1.6530E-007,1566.850000,1.6530E-007,1566.850000,1.6530E-007
1566.900000,1.8870E-007,1566.900000,1.8870E-007,1566.900000,1.8870E-007
1566.950000,2.1840E-007,1566.950000,2.1840E-007,1566.950000,2.1840E-007
1567.000000,1.8370E-007,1567.000000,1.8370E-007,1567.000000,1.8370E-007
1567.050000,2.2800E-007,1567.050000,2.2800E-007,1567.050000,2.2800E-007
1567.100000,1.8930E-007,1567.100000,1.8930E-007,1567.100000,1.8930E-007
1567.150000,1.7430E-007,1567.150000,1.7430E-007,1567.150000,1.7430E-007
1567.200000,2.1460E-007,1567.200000,2.1460E-007,1567.200000,2.1460E-007
1567.250000,1.6330E-007,1567.250000,1.6330E-007,1567.250000,1.6330E-007
1567.300000,1.5290E-007,1567.300000,1.5290E-007,1567.300000,1.5290E-007
1567.350000,1.6230E-007,1567.350000,1.6230E-007,1567.350000,1.6230E-007
1567.400000,2.0910E-007,1567.400000,2.0910E-007,1567.400000,2.0910E-007
1567.450000,1.5750E-007,1567.450000,1.5750E-007,1567.450000,1.5750E-007
1567.500000,1.8090E-007,1567.500000,1.8090E-007,1567.500000,1.8090E-007
1567.550000,1.9540E-007,1567.550000,1.9540E-007,1567.550000,1.9540E-007
1567.600000,1.8500E-007,1567.600000,1.8500E-007,1567.600000,1.8500E-007
1567.650000,2.0210E-007,1567.650000,2.0210E-007,1567.650000,2.0210E-007
1567.700000,1.6330E-007,1567.700000,1.6330E-007,1567.700000,1.6330E-007
1567.750000,1.8040E-007,1567.750000,1.8040E-007,1567.750000,1.8040E-007
1567.800000,1.3510E-007,1567.800000,1.3510E-007,1567.800000,1.3510E-007
1567.850000,1.7510E-007,1567.850000,1.7510E-007,1567.850000,1.7510E-007
1567.900000,1.7040E-007,1567.900000,1.7040E-007,1567.900000,1.7040E-007
1567.950000,1.5780E-007,1567.950000,1.5780E-007,1567.950000,1.5780E-007
1568.000000,1.9770E-007,1568.000000,1.9770E-007,1568.000000,1.9770E-007
1568.050000,1.7610E-007,1568.050000,1.7610E-007,1568.050000,1.7610E-007
1568.100000,1.3420E-007,1568.100000,1.3420E-007,1568.100000,1.3420E-007
1568.150000,1.6600E-007,1568.150000,1.6600E-007,1568.150000,1.6600E-007
1568.200000,1.1540E-007,1568.200000,1.1540E-007,1568.200000,1.1540E-007
1568.250000,1.7370E-007,1568.250000,1.7370E-007,1568.250000,1.7370E-007
1568.300000,1.8950E-007,1568.300000,1.8950E-007,1568.300000,1.8950E-007
1568.350000,1.4420E-007,1568.350000,1.4420E-007,1568.350000,1.4420E-007
1568.400000,8.7960E-008,1568.400000,8.7960E-008,1568.400000,8.7960E-008
1568.450000,1.4240E-007,1568.450000,1.4240E-007,1568.450000,1.4240E-007
1568.500000,1.4240E-007,1568.500000,1.4240E-007,1568.500000,1.4240E-007
1568.550000,1.7660E-007,1568.550000,1.7660E-007,1568.550000,1.7660E-007
1568.600000,1.4830E-007,1568.600000,1.4830E-007,1568.600000,1.4830E-007
1568.650000,1.7200E-007,1568.650000,1.7200E-007,1568.650000,1.7200E-007
1568.700000,1.4810E-007,1568.700000,1.4810E-007,1568.700000,1.4810E-007
1568.750000,1.3630E-007,1568.750000,1.3630E-007,1568.750000,1.3630E-007
1568.800000,1.5310E-007,1568.800000,1.5310E-007,1568.800000,1.5310E-007
1568.850000,1.4990E-007,1568.850000,1.4990E-007,1568.850000,1.4990E-007
1568.900000,1.0450E-007,1568.900000,1.0450E-007,1568.900000,1.0450E-007
1568.950000,8.2790E-008,1568.950000,8.2790E-008,1568.950000,8.2790E-008
1569.000000,1.0800E-007,1569.000000,1.0800E-007,1569.000000,1.0800E-007
1569.050000,1.1620E-007,1569.050000,1.1620E-007,1569.050000,1.1620E-007
1569.100000,1.0380E-007,1569.100000,1.0380E-007,1569.100000,1.0380E-007
1569.150000,1.3790E-007,1569.150000,1.3790E-007,1569.150000,1.3790E-007
1569.200000,1.4910E-007,1569.200000,1.4910E-007,1569.200000,1.4910E-007
1569.250000,1.5310E-007,1569.250000,1.5310E-007,1569.250000,1.5310E-007
1569.300000,1.6310E-007,1569.300000,1.6310E-007,1569.300000,1.6310E-007
1569.350000,1.2220E-007,1569.350000,1.2220E-007,1569.350000,1.2220E-007
1569.400000,1.5460E-007,1569.400000,1.5460E-007,1569.400000,1.5460E-007
1569.450000,6.4890E-008,1569.450000,6.4890E-008,1569.450000,6.4890E-008
1569.500000,1.0810E-007,1569.500000,1.0810E-007,1569.500000,1.0810E-007
1569.550000,1.1970E-007,1569.550000,1.1970E-007,1569.550000,1.1970E-007
1569.600000,1.5160E-007,1569.600000,1.5160E-007,1569.600000,1.5160E-007
1569.650000,1.0140E-007,1569.650000,1.0140E-007,1569.650000,1.0140E-007
1569.700000,1.0040E-007,1569.700000,1.0040E-007,1569.700000,1.0040E-007
1569.750000,1.2130E-007,1569.750000,1.2130E-007,1569.750000,1.2130E-007
1569.800000,7.5680E-008,1569.800000,7.5680E-008,1569.800000,7.5680E-008
1569.850000,1.7140E-007,1569.850000,1.7140E-007,1569.850000,1.7140E-007
1569.900000,1.1390E-007,1569.900000,1.1390E-007,1569.900000,1.1390E-007
1569.950000,1.0000E-007,1569.950000,1.0000E-007,1569.950000,1.0000E-007
1570.000000,5.5810E-008,1570.000000,5.5810E-008,1570.000000,5.5810E-008
1570.050000,1.1960E-007,1570.050000,1.1960E-007,1570.050000,1.1960E-007
1570.100000,5.8340E-008,1570.100000,5.8340E-008,1570.100000,5.8340E-008
1570.150000,5.9040E-008,1570.150000,5.9040E-008,1570.150000,5.9040E-008
1570.200000,6.4590E-008,1570.200000,6.4590E-008,1570.200000,6.4590E-008
1570.250000,9.9540E-008,1570.250000,9.9540E-008,1570.250000,9.9540E-008
1570.300000,1.1770E-007,1570.300000,1.1770E-007,1570.300000,1.1770E-007
1570.350000,1.1190E-007,1570.350000,1.1190E-007,1570.350000,1.1190E-007
1570.400000,1.1800E-007,1570.400000,1.1800E-007,1570.400000,1.1800E-007
1570.450000,6.5980E-008,1570.450000,6.5980E-008,1570.450000,6.5980E-008
1570.500000,8.3030E-008,1570.500000,8.3030E-008,1570.500000,8.3030E-008
1570.550000,5.5380E-008,1570.550000,5.5380E-008,1570.550000,5.5380E-008
1570.600000,7.3290E-008,1570.600000,7.3290E-008,1570.600000,7.3290E-008
1570.650000,1.0820E-007,1570.650000,1.0820E-007,1570.650000,1.0820E-007
1570.700000,9.0240E-008,1570.700000,9.0240E-008,1570.700000,9.0240E-008
1570.750000,8.9940E-008,1570.750000,8.9940E-008,1570.750000,8.9940E-008
1570.800000,7.0200E-008,1570.800000,7.0200E-008,1570.800000,7.0200E-008
1570.850000,1.0350E-007,1570.850000,1.0350E-007,1570.850000,1.0350E-007
1570.900000,1.3750E-007,1570.900000,1.3750E-007,1570.900000,1.3750E-007
1570.950000,1.1680E-007,1570.950000,1.1680E-007,1570.950000,1.1680E-007
1571.000000,3.4100E-008,1571.000000,3.4100E-008,1571.000000,3.4100E-008
1571.050000,1.1610E-007,1571.050000,1.1610E-007,1571.050000,1.1610E-007
1571.100000,1.1460E-007,1571.100000,1.1460E-007,1571.100000,1.1460E-007
1571.150000,3.0220E-008,1571.150000,3.0220E-008,1571.150000,3.0220E-008
1571.200000,1.0290E-007,1571.200000,1.0290E-007,1571.200000,1.0290E-007
1571.250000,4.5640E-008,1571.250000,4.5640E-008,1571.250000,4.5640E-008
