1571.450000,1.2860E-004,1571.450000,1.2860E-004,1571.450000,1.2860E-004
1571.500000,1.2930E-004,1571.500000,1.2930E-004,1571.500000,1.2930E-004
1571.550000,1.2870E-004,1571.550000,1.2870E-004,1571.550000,1.2870E-004
1571.600000,1.2810E-004,1571.600000,1.2810E-004,1571.600000,1.2810E-004
1571.650000,1.2740E-004,1571.650000,1.2740E-004,1571.650000,1.2740E-004
1571.700000,1.2710E-004,1571.700000,1.2710E-004,1571.700000,1.2710E-004
1571.750000,1.2650E-004,1571.750000,1.2650E-004,1571.750000,1.2650E-004
1571.800000,1.2590E-004,1571.800000,1.2590E-004,1571.800000,1.2590E-004
1571.850000,1.2460E-004,1571.850000,1.2460E-004,1571.850000,1.2460E-004
1571.900000,1.2330E-004,1571.900000,1.2330E-004,1571.900000,1.2330E-004
1571.950000,1.2200E-004,1571.950000,1.2200E-004,1571.950000,1.2200E-004
1572.000000,1.2060E-004,1572.000000,1.2060E-004,1572.000000,1.2060E-004
1572.050000,1.1930E-004,1572.050000,1.1930E-004,1572.050000,1.1930E-004
1572.100000,1.1700E-004,1572.100000,1.1700E-004,1572.100000,1.1700E-004
1572.150000,1.1410E-004,1572.150000,1.1410E-004,1572.150000,1.1410E-004
1572.200000,1.1210E-004,1572.200000,1.1210E-004,1572.200000,1.1210E-004
1572.250000,1.0960E-004,1572.250000,1.0960E-004,1572.250000,1.0960E-004
1572.300000,1.0690E-004,1572.300000,1.0690E-004,1572.300000,1.0690E-004
1572.350000,1.0430E-004,1572.350000,1.0430E-004,1572.350000,1.0430E-004
1572.400000,1.0140E-004,1572.400000,1.0140E-004,1572.400000,1.0140E-004
1572.450000,9.8440E-005,1572.450000,9.8440E-005,1572.450000,9.8440E-005
1572.500000,9.5400E-005,1572.500000,9.5400E-005,1572.500000,9.5400E-005
1572.550000,9.2740E-005,1572.550000,9.2740E-005,1572.550000,9.2740E-005
1572.600000,8.9710E-005,1572.600000,8.9710E-005,1572.600000,8.9710E-005
1572.650000,8.6310E-005,1572.650000,8.6310E-005,1572.650000,8.6310E-005
1572.700000,8.2760E-005,1572.700000,8.2760E-005,1572.700000,8.2760E-005
1572.750000,7.9460E-005,1572.750000,7.9460E-005,1572.750000,7.9460E-005
1572.800000,7.6540E-005,1572.800000,7.6540E-005,1572.800000,7.6540E-005
1572.850000,7.3560E-005,1572.850000,7.3560E-005,1572.850000,7.3560E-005
1572.900000,7.0700E-005,1572.900000,7.0700E-005,1572.900000,7.0700E-005
1572.950000,6.7550E-005,1572.950000,6.7550E-005,1572.950000,6.7550E-005
1573.000000,6.4500E-005,1573.000000,6.4500E-005,1573.000000,6.4500E-005
1573.050000,6.1920E-005,1573.050000,6.1920E-005,1573.050000,6.1920E-005
1573.100000,5.9340E-005,1573.100000,5.9340E-005,1573.100000,5.9340E-005
1573.150000,5.6750E-005,1573.150000,5.6750E-005,1573.150000,5.6750E-005
1573.200000,5.4190E-005,1573.200000,5.4190E-005,1573.200000,5.4190E-005
1573.250000,5.1540E-005,1573.250000,5.1540E-005,1573.250000,5.1540E-005
1573.300000,4.8950E-005,1573.300000,4.8950E-005,1573.300000,4.8950E-005
1573.350000,4.7030E-005,1573.350000,4.7030E-005,1573.350000,4.7030E-005
1573.400000,4.4920E-005,1573.400000,4.4920E-005,1573.400000,4.4920E-005
1573.450000,4.3140E-005,1573.450000,4.3140E-005,1573.450000,4.3140E-005
1573.500000,4.1070E-005,1573.500000,4.1070E-005,1573.500000,4.1070E-005
1573.550000,3.9160E-005,1573.550000,3.9160E-005,1573.550000,3.9160E-005
1573.600000,3.7280E-005,1573.600000,3.7280E-005,1573.600000,3.7280E-005
1573.650000,3.5880E-005,1573.650000,3.5880E-005,1573.650000,3.5880E-005
1573.700000,3.4420E-005,1573.700000,3.4420E-005,1573.700000,3.4420E-005
1573.750000,3.2740E-005,1573.750000,3.2740E-005,1573.750000,3.2740E-005
1573.800000,3.1250E-005,1573.800000,3.1250E-005,1573.800000,3.1250E-005
1573.850000,3.0040E-005,1573.850000,3.0040E-005,1573.850000,3.0040E-005
1573.900000,2.8710E-005,1573.900000,2.8710E-005,1573.900000,2.8710E-005
1573.950000,2.7670E-005,1573.950000,2.7670E-005,1573.950000,2.7670E-005
1574.000000,2.6600E-005,1574.000000,2.6600E-005,1574.000000,2.6600E-005
1574.050000,2.5450E-005,1574.050000,2.5450E-005,1574.050000,2.5450E-005
1574.100000,2.4270E-005,1574.100000,2.4270E-005,1574.100000,2.4270E-005
1574.150000,2.3240E-005,1574.150000,2.3240E-005,1574.150000,2.3240E-005
1574.200000,2.2590E-005,1574.200000,2.2590E-005,1574.200000,2.2590E-005
1574.250000,2.1820E-005,1574.250000,2.1820E-005,1574.250000,2.1820E-005
1574.300000,2.0800E-005,1574.300000,2.0800E-005,1574.300000,2.0800E-005
1574.350000,1.9970E-005,1574.350000,1.9970E-005,1574.350000,1.9970E-005
1574.400000,1.9380E-005,1574.400000,1.9380E-005,1574.400000,1.9380E-005
1574.450000,1.8490E-005,1574.450000,1.8490E-005,1574.450000,1.8490E-005
1574.500000,1.7990E-005,1574.500000,1.7990E-005,1574.500000,1.7990E-005
1574.550000,1.7340E-005,1574.550000,1.7340E-005,1574.550000,1.7340E-005
1574.600000,1.6780E-005,1574.600000,1.6780E-005,1574.600000,1.6780E-005
1574.650000,1.6070E-005,1574.650000,1.6070E-005,1574.650000,1.6070E-005
1574.700000,1.5590E-005,1574.700000,1.5590E-005,1574.700000,1.5590E-005
1574.750000,1.5180E-005,1574.750000,1.5180E-005,1574.750000,1.5180E-005
1574.800000,1.4690E-005,1574.800000,1.4690E-005,1574.800000,1.4690E-005
1574.850000,1.4360E-005,1574.850000,1.4360E-005,1574.850000,1.4360E-005
1574.900000,1.3770E-005,1574.900000,1.3770E-005,1574.900000,1.3770E-005
1574.950000,1.3480E-005,1574.950000,1.3480E-005,1574.950000,1.3480E-005
1575.000000,1.3010E-005,1575.000000,1.3010E-005,1575.000000,1.3010E-005
1575.050000,1.2620E-005,1575.050000,1.2620E-005,1575.050000,1.2620E-005
1575.100000,1.2270E-005,1575.100000,1.2270E-005,1575.100000,1.2270E-005
1575.150000,1.2090E-005,1575.150000,1.2090E-005,1575.150000,1.2090E-005
1575.200000,1.1690E-005,1575.200000,1.1690E-005,1575.200000,1.1690E-005
1575.250000,1.1240E-005,1575.250000,1.1240E-005,1575.250000,1.1240E-005
1575.300000,1.1180E-005,1575.300000,1.1180E-005,1575.300000,1.1180E-005
1575.350000,1.0700E-005,1575.350000,1.0700E-005,1575.350000,1.0700E-005
1575.400000,1.0570E-005,1575.400000,1.0570E-005,1575.400000,1.0570E-005
1575.450000,1.0120E-005,1575.450000,1.0120E-005,1575.450000,1.0120E-005
1575.500000,9.9830E-006,1575.500000,9.9830E-006,1575.500000,9.9830E-006
1575.550000,9.7170E-006,1575.550000,9.7170E-006,1575.550000,9.7170E-006
1575.600000,9.6320E-006,1575.600000,9.6320E-006,1575.600000,9.6320E-006
1575.650000,9.3660E-006,1575.650000,9.3660E-006,1575.650000,9.3660E-006
1575.700000,9.0700E-006,1575.700000,9.0700E-006,1575.700000,9.0700E-006
1575.750000,8.9150E-006,1575.750000,8.9150E-006,1575.750000,8.9150E-006
1575.800000,8.7130E-006,1575.800000,8.7130E-006,1575.800000,8.7130E-006
1575.850000,8.5300E-006,1575.850000,8.5300E-006,1575.850000,8.5300E-006
1575.900000,8.3380E-006,1575.900000,8.3380E-006,1575.900000,8.3380E-006
1575.950000,8.1250E-006,1575.950000,8.1250E-006,1575.950000,8.1250E-006
1576.000000,8.0060E-006,1576.000000,8.0060E-006,1576.000000,8.0060E-006
1576.050000,7.8630E-006,1576.050000,7.8630E-006,1576.050000,7.8630E-006
1576.100000,7.7160E-006,1576.100000,7.7160E-006,1576.100000,7.7160E-006
1576.150000,7.7090E-006,1576.150000,7.7090E-006,1576.150000,7.7090E-006
1576.200000,7.3820E-006,1576.200000,7.3820E-006,1576.200000,7.3820E-006
1576.250000,7.3470E-006,1576.250000,7.3470E-006,1576.250000,7.3470E-006
1576.300000,7.0650E-006,1576.300000,7.0650E-006,1576.300000,7.0650E-006
1576.350000,7.1220E-006,1576.350000,7.1220E-006,1576.350000,7.1220E-006
1576.400000,7.0560E-006,1576.400000,7.0560E-006,1576.400000,7.0560E-006
1576.450000,6.8500E-006,1576.450000,6.8500E-006,1576.450000,6.8500E-006
1576.500000,6.8160E-006,1576.500000,6.8160E-006,1576.500000,6.8160E-006
1576.550000,6.6590E-006,1576.550000,6.6590E-006,1576.550000,6.6590E-006
1576.600000,6.5910E-006,1576.600000,6.5910E-006,1576.600000,6.5910E-006
1576.650000,6.4090E-006,1576.650000,6.4090E-006,1576.650000,6.4090E-006
1576.700000,6.3350E-006,1576.700000,6.3350E-006,1576.700000,6.3350E-006
1576.750000,6.3250E-006,1576.750000,6.3250E-006,1576.750000,6.3250E-006
1576.800000,6.1880E-006,1576.800000,6.1880E-006,1576.800000,6.1880E-006
1576.850000,6.0540E-006,1576.850000,6.0540E-006,1576.850000,6.0540E-006
1576.900000,5.9230E-006,1576.900000,5.9230E-006,1576.900000,5.9230E-006
1576.950000,6.0120E-006,1576.950000,6.0120E-006,1576.950000,6.0120E-006
1577.000000,5.9020E-006,1577.000000,5.9020E-006,1577.000000,5.9020E-006
1577.050000,5.7700E-006,1577.050000,5.7700E-006,1577.050000,5.7700E-006
1577.100000,5.6250E-006,1577.100000,5.6250E-006,1577.100000,5.6250E-006
1577.150000,5.7210E-006,1577.150000,5.7210E-006,1577.150000,5.7210E-006
1577.200000,5.5810E-006,1577.200000,5.5810E-006,1577.200000,5.5810E-006
1577.250000,5.5800E-006,1577.250000,5.5800E-006,1577.250000,5.5800E-006
1577.300000,5.5310E-006,1577.300000,5.5310E-006,1577.300000,5.5310E-006
1577.350000,5.4740E-006,1577.350000,5.4740E-006,1577.350000,5.4740E-006
1577.400000,5.3620E-006,1577.400000,5.3620E-006,1577.400000,5.3620E-006
1577.450000,5.1920E-006,1577.450000,5.1920E-006,1577.450000,5.1920E-006
1577.500000,5.2600E-006,1577.500000,5.2600E-006,1577.500000,5.2600E-006
1577.550000,5.2530E-006,1577.550000,5.2530E-006,1577.550000,5.2530E-006
1577.600000,5.1780E-006,1577.600000,5.1780E-006,1577.600000,5.1780E-006
1577.650000,4.9870E-006,1577.650000,4.9870E-006,1577.650000,4.9870E-006
1577.700000,4.9620E-006,1577.700000,4.9620E-006,1577.700000,4.9620E-006
1577.750000,5.0360E-006,1577.750000,5.0360E-006,1577.750000,5.0360E-006
1577.800000,4.9210E-006,1577.800000,4.9210E-006,1577.800000,4.9210E-006
1577.850000,4.9250E-006,1577.850000,4.9250E-006,1577.850000,4.9250E-006
1577.900000,4.8260E-006,1577.900000,4.8260E-006,1577.900000,4.8260E-006
1577.950000,4.7700E-006,1577.950000,4.7700E-006,1577.950000,4.7700E-006
1578.000000,4.7910E-006,1578.000000,4.7910E-006,1578.000000,4.7910E-006
1578.050000,4.7280E-006,1578.050000,4.7280E-006,1578.050000,4.7280E-006
1578.100000,4.5960E-006,1578.100000,4.5960E-006,1578.100000,4.5960E-006
1578.150000,4.5530E-006,1578.150000,4.5530E-006,1578.150000,4.5530E-006
1578.200000,4.5380E-006,1578.200000,4.5380E-006,1578.200000,4.5380E-006
1578.250000,4.4750E-006,1578.250000,4.4750E-006,1578.250000,4.4750E-006
1578.300000,4.3900E-006,1578.300000,4.3900E-006,1578.300000,4.3900E-006
1578.350000,4.3860E-006,1578.350000,4.3860E-006,1578.350000,4.3860E-006
1578.400000,4.3960E-006,1578.400000,4.3960E-006,1578.400000,4.3960E-006
1578.450000,4.3150E-006,1578.450000,4.3150E-006,1578.450000,4.3150E-006
1578.500000,4.2520E-006,1578.500000,4.2520E-006,1578.500000,4.2520E-006
1578.550000,4.3860E-006,1578.550000,4.3860E-006,1578.550000,4.3860E-006
1578.600000,4.4240E-006,1578.600000,4.4240E-006,1578.600000,4.4240E-006
1578.650000,4.2990E-006,1578.650000,4.2990E-006,1578.650000,4.2990E-006
1578.700000,4.2180E-006,1578.700000,4.2180E-006,1578.700000,4.2180E-006
1578.750000,4.2970E-006,1578.750000,4.2970E-006,1578.750000,4.2970E-006
1578.800000,4.3290E-006,1578.800000,4.3290E-006,1578.800000,4.3290E-006
1578.850000,4.2190E-006,1578.850000,4.2190E-006,1578.850000,4.2190E-006
1578.900000,4.2890E-006,1578.900000,4.2890E-006,1578.900000,4.2890E-006
1578.950000,4.1450E-006,1578.950000,4.1450E-006,1578.950000,4.1450E-006
1579.000000,4.2750E-006,1579.000000,4.2750E-006,1579.000000,4.2750E-006
1579.050000,4.0600E-006,1579.050000,4.0600E-006,1579.050000,4.0600E-006
1579.100000,4.1870E-006,1579.100000,4.1870E-006,1579.100000,4.1870E-006
1579.150000,4.0910E-006,1579.150000,4.0910E-006,1579.150000,4.0910E-006
1579.200000,4.1070E-006,1579.200000,4.1070E-006,1579.200000,4.1070E-006
1579.250000,4.2440E-006,1579.250000,4.2440E-006,1579.250000,4.2440E-006
1579.300000,4.1340E-006,1579.300000,4.1340E-006,1579.300000,4.1340E-006
1579.350000,4.1020E-006,1579.350000,4.1020E-006,1579.350000,4.1020E-006
1579.400000,4.0680E-006,1579.400000,4.0680E-006,1579.400000,4.0680E-006
1579.450000,4.0790E-006,1579.450000,4.0790E-006,1579.450000,4.0790E-006
1579.500000,4.1050E-006,1579.500000,4.1050E-006,1579.500000,4.1050E-006
1579.550000,4.1030E-006,1579.550000,4.1030E-006,1579.550000,4.1030E-006
1579.600000,4.0790E-006,1579.600000,4.0790E-006,1579.600000,4.0790E-006
1579.650000,4.0950E-006,1579.650000,4.0950E-006,1579.650000,4.0950E-006
1579.700000,4.1300E-006,1579.700000,4.1300E-006,1579.700000,4.1300E-006
1579.750000,4.1140E-006,1579.750000,4.1140E-006,1579.750000,4.1140E-006
1579.800000,4.1320E-006,1579.800000,4.1320E-006,1579.800000,4.1320E-006
1579.850000,4.1650E-006,1579.850000,4.1650E-006,1579.850000,4.1650E-006
1579.900000,4.1810E-006,1579.900000,4.1810E-006,1579.900000,4.1810E-006
1579.950000,4.1330E-006,1579.950000,4.1330E-006,1579.950000,4.1330E-006
1580.000000,4.1570E-006,1580.000000,4.1570E-006,1580.000000,4.1570E-006
1580.050000,4.2370E-006,1580.050000,4.2370E-006,1580.050000,4.2370E-006
1580.100000,4.2520E-006,1580.100000,4.2520E-006,1580.100000,4.2520E-006
1580.150000,4.2030E-006,1580.150000,4.2030E-006,1580.150000,4.2030E-006
1580.200000,4.3520E-006,1580.200000,4.3520E-006,1580.200000,4.3520E-006
1580.250000,4.3800E-006,1580.250000,4.3800E-006,1580.250000,4.3800E-006
1580.300000,4.3390E-006,1580.300000,4.3390E-006,1580.300000,4.3390E-006
1580.350000,4.3960E-006,1580.350000,4.3960E-006,1580.350000,4.3960E-006
1580.400000,4.4520E-006,1580.400000,4.4520E-006,1580.400000,4.4520E-006
1580.450000,4.4450E-006,1580.450000,4.4450E-006,1580.450000,4.4450E-006
1580.500000,4.3980E-006,1580.500000,4.3980E-006,1580.500000,4.3980E-006
1580.550000,4.4900E-006,1580.550000,4.4900E-006,1580.550000,4.4900E-006
1580.600000,4.5170E-006,1580.600000,4.5170E-006,1580.600000,4.5170E-006
1580.650000,4.6190E-006,1580.650000,4.6190E-006,1580.650000,4.6190E-006
1580.700000,4.6400E-006,1580.700000,4.6400E-006,1580.700000,4.6400E-006
1580.750000,4.6870E-006,1580.750000,4.6870E-006,1580.750000,4.6870E-006
1580.800000,4.7970E-006,1580.800000,4.7970E-006,1580.800000,4.7970E-006
1580.850000,4.8590E-006,1580.850000,4.8590E-006,1580.850000,4.8590E-006
1580.900000,4.8110E-006,1580.900000,4.8110E-006,1580.900000,4.8110E-006
1580.950000,4.9810E-006,1580.950000,4.9810E-006,1580.950000,4.9810E-006
1581.000000,5.0000E-006,1581.000000,5.0000E-006,1581.000000,5.0000E-006
1581.050000,5.0340E-006,1581.050000,5.0340E-006,1581.050000,5.0340E-006
1581.100000,5.1540E-006,1581.100000,5.1540E-006,1581.100000,5.1540E-006
1581.150000,5.2860E-006,1581.150000,5.2860E-006,1581.150000,5.2860E-006
1581.200000,5.2600E-006,1581.200000,5.2600E-006,1581.200000,5.2600E-006
1581.250000,5.4830E-006,1581.250000,5.4830E-006,1581.250000,5.4830E-006
1581.300000,5.6000E-006,1581.300000,5.6000E-006,1581.300000,5.6000E-006
1581.350000,5.5550E-006,1581.350000,5.5550E-006,1581.350000,5.5550E-006
1581.400000,5.6060E-006,1581.400000,5.6060E-006,1581.400000,5.6060E-006
1581.450000,5.6310E-006,1581.450000,5.6310E-006,1581.450000,5.6310E-006
1581.500000,5.7490E-006,1581.500000,5.7490E-006,1581.500000,5.7490E-006
1581.550000,5.8370E-006,1581.550000,5.8370E-006,1581.550000,5.8370E-006
1581.600000,5.9190E-006,1581.600000,5.9190E-006,1581.600000,5.9190E-006
1581.650000,5.9820E-006,1581.650000,5.9820E-006,1581.650000,5.9820E-006
1581.700000,6.1090E-006,1581.700000,6.1090E-006,1581.700000,6.1090E-006
1581.750000,6.1830E-006,1581.750000,6.1830E-006,1581.750000,6.1830E-006
1581.800000,6.0820E-006,1581.800000,6.0820E-006,1581.800000,6.0820E-006
1581.850000,6.1510E-006,1581.850000,6.1510E-006,1581.850000,6.1510E-006
1581.900000,6.2680E-006,1581.900000,6.2680E-006,1581.900000,6.2680E-006
1581.950000,6.2460E-006,1581.950000,6.2460E-006,1581.950000,6.2460E-006
1582.000000,6.2120E-006,1582.000000,6.2120E-006,1582.000000,6.2120E-006
1582.050000,6.2730E-006,1582.050000,6.2730E-006,1582.050000,6.2730E-006
1582.100000,6.3250E-006,1582.100000,6.3250E-006,1582.100000,6.3250E-006
1582.150000,6.2340E-006,1582.150000,6.2340E-006,1582.150000,6.2340E-006
1582.200000,6.1940E-006,1582.200000,6.1940E-006,1582.200000,6.1940E-006
1582.250000,6.0950E-006,1582.250000,6.0950E-006,1582.250000,6.0950E-006
1582.300000,6.0010E-006,1582.300000,6.0010E-006,1582.300000,6.0010E-006
1582.350000,5.9360E-006,1582.350000,5.9360E-006,1582.350000,5.9360E-006
1582.400000,5.8840E-006,1582.400000,5.8840E-006,1582.400000,5.8840E-006
1582.450000,5.8330E-006,1582.450000,5.8330E-006,1582.450000,5.8330E-006
1582.500000,5.6700E-006,1582.500000,5.6700E-006,1582.500000,5.6700E-006
1582.550000,5.3890E-006,1582.550000,5.3890E-006,1582.550000,5.3890E-006
1582.600000,5.3370E-006,1582.600000,5.3370E-006,1582.600000,5.3370E-006
1582.650000,5.2090E-006,1582.650000,5.2090E-006,1582.650000,5.2090E-006
1582.700000,4.9530E-006,1582.700000,4.9530E-006,1582.700000,4.9530E-006
1582.750000,4.8860E-006,1582.750000,4.8860E-006,1582.750000,4.8860E-006
1582.800000,4.6970E-006,1582.800000,4.6970E-006,1582.800000,4.6970E-006
1582.850000,4.3710E-006,1582.850000,4.3710E-006,1582.850000,4.3710E-006
1582.900000,4.2400E-006,1582.900000,4.2400E-006,1582.900000,4.2400E-006
1582.950000,4.0390E-006,1582.950000,4.0390E-006,1582.950000,4.0390E-006
1583.000000,3.8800E-006,1583.000000,3.8800E-006,1583.000000,3.8800E-006
1583.050000,3.7410E-006,1583.050000,3.7410E-006,1583.050000,3.7410E-006
1583.100000,3.5270E-006,1583.100000,3.5270E-006,1583.100000,3.5270E-006
1583.150000,3.3480E-006,1583.150000,3.3480E-006,1583.150000,3.3480E-006
1583.200000,3.2000E-006,1583.200000,3.2000E-006,1583.200000,3.2000E-006
1583.250000,2.9620E-006,1583.250000,2.9620E-006,1583.250000,2.9620E-006
1583.300000,2.7920E-006,1583.300000,2.7920E-006,1583.300000,2.7920E-006
1583.350000,2.6880E-006,1583.350000,2.6880E-006,1583.350000,2.6880E-006
1583.400000,2.5610E-006,1583.400000,2.5610E-006,1583.400000,2.5610E-006
1583.450000,2.3980E-006,1583.450000,2.3980E-006,1583.450000,2.3980E-006
1583.500000,2.2110E-006,1583.500000,2.2110E-006,1583.500000,2.2110E-006
1583.550000,2.0920E-006,1583.550000,2.0920E-006,1583.550000,2.0920E-006
1583.600000,1.9890E-006,1583.600000,1.9890E-006,1583.600000,1.9890E-006
1583.650000,1.8870E-006,1583.650000,1.8870E-006,1583.650000,1.8870E-006
1583.700000,1.7610E-006,1583.700000,1.7610E-006,1583.700000,1.7610E-006
1583.750000,1.6530E-006,1583.750000,1.6530E-006,1583.750000,1.6530E-006
1583.800000,1.5440E-006,1583.800000,1.5440E-006,1583.800000,1.5440E-006
1583.850000,1.4390E-006,1583.850000,1.4390E-006,1583.850000,1.4390E-006
1583.900000,1.3990E-006,1583.900000,1.3990E-006,1583.900000,1.3990E-006
1583.950000,1.2970E-006,1583.950000,1.2970E-006,1583.950000,1.2970E-006
1584.000000,1.1790E-006,1584.000000,1.1790E-006,1584.000000,1.1790E-006
1584.050000,9.6350E-007,1584.050000,9.6350E-007,1584.050000,9.6350E-007
1584.100000,1.0280E-006,1584.100000,1.0280E-006,1584.100000,1.0280E-006
1584.150000,9.7770E-007,1584.150000,9.7770E-007,1584.150000,9.7770E-007
1584.200000,9.9630E-007,1584.200000,9.9630E-007,1584.200000,9.9630E-007
1584.250000,9.0690E-007,1584.250000,9.0690E-007,1584.250000,9.0690E-007
1584.300000,7.6280E-007,1584.300000,7.6280E-007,1584.300000,7.6280E-007
1584.350000,8.7080E-007,1584.350000,8.7080E-007,1584.350000,8.7080E-007
1584.400000,6.4860E-007,1584.400000,6.4860E-007,1584.400000,6.4860E-007
1584.450000,7.0520E-007,1584.450000,7.0520E-007,1584.450000,7.0520E-007
1584.500000,5.6130E-007,1584.500000,5.6130E-007,1584.500000,5.6130E-007
1584.550000,6.1570E-007,1584.550000,6.1570E-007,1584.550000,6.1570E-007
1584.600000,6.1570E-007,1584.600000,6.1570E-007,1584.600000,6.1570E-007
1584.650000,5.8080E-007,1584.650000,5.8080E-007,1584.650000,5.8080E-007
1584.700000,5.6700E-007,1584.700000,5.6700E-007,1584.700000,5.6700E-007
1584.750000,4.9080E-007,1584.750000,4.9080E-007,1584.750000,4.9080E-007
1584.800000,4.7950E-007,1584.800000,4.7950E-007,1584.800000,4.7950E-007
1584.850000,4.7950E-007,1584.850000,4.7950E-007,1584.850000,4.7950E-007
1584.900000,5.1560E-007,1584.900000,5.1560E-007,1584.900000,5.1560E-007
1584.950000,5.5530E-007,1584.950000,5.5530E-007,1584.950000,5.5530E-007
1585.000000,5.8380E-007,1585.000000,5.8380E-007,1585.000000,5.8380E-007
1585.050000,5.0630E-007,1585.050000,5.0630E-007,1585.050000,5.0630E-007
1585.100000,5.0600E-007,1585.100000,5.0600E-007,1585.100000,5.0600E-007
1585.150000,4.7750E-007,1585.150000,4.7750E-007,1585.150000,4.7750E-007
1585.200000,4.4490E-007,1585.200000,4.4490E-007,1585.200000,4.4490E-007
1585.250000,4.6510E-007,1585.250000,4.6510E-007,1585.250000,4.6510E-007
1585.300000,4.5910E-007,1585.300000,4.5910E-007,1585.300000,4.5910E-007
1585.350000,4.1620E-007,1585.350000,4.1620E-007,1585.350000,4.1620E-007
1585.400000,3.8690E-007,1585.400000,3.8690E-007,1585.400000,3.8690E-007
1585.450000,3.7850E-007,1585.450000,3.7850E-007,1585.450000,3.7850E-007
1585.500000,3.8020E-007,1585.500000,3.8020E-007,1585.500000,3.8020E-007
1585.550000,4.2720E-007,1585.550000,4.2720E-007,1585.550000,4.2720E-007
1585.600000,2.9950E-007,1585.600000,2.9950E-007,1585.600000,2.9950E-007
1585.650000,3.8760E-007,1585.650000,3.8760E-007,1585.650000,3.8760E-007
1585.700000,3.1860E-007,1585.700000,3.1860E-007,1585.700000,3.1860E-007
1585.750000,3.4990E-007,1585.750000,3.4990E-007,1585.750000,3.4990E-007
1585.800000,2.9400E-007,1585.800000,2.9400E-007,1585.800000,2.9400E-007
1585.850000,3.2550E-007,1585.850000,3.2550E-007,1585.850000,3.2550E-007
1585.900000,3.3810E-007,1585.900000,3.3810E-007,1585.900000,3.3810E-007
1585.950000,3.2330E-007,1585.950000,3.2330E-007,1585.950000,3.2330E-007
1586.000000,2.5570E-007,1586.000000,2.5570E-007,1586.000000,2.5570E-007
1586.050000,3.1520E-007,1586.050000,3.1520E-007,1586.050000,3.1520E-007
1586.100000,3.2800E-007,1586.100000,3.2800E-007,1586.100000,3.2800E-007
1586.150000,2.3830E-007,1586.150000,2.3830E-007,1586.150000,2.3830E-007
1586.200000,2.5910E-007,1586.200000,2.5910E-007,1586.200000,2.5910E-007
1586.250000,2.7880E-007,1586.250000,2.7880E-007,1586.250000,2.7880E-007
1586.300000,3.0430E-007,1586.300000,3.0430E-007,1586.300000,3.0430E-007
1586.350000,1.6490E-007,1586.350000,1.6490E-007,1586.350000,1.6490E-007
1586.400000,2.3270E-007,1586.400000,2.3270E-007,1586.400000,2.3270E-007
1586.450000,2.4980E-007,1586.450000,2.4980E-007,1586.450000,2.4980E-007
1586.500000,2.4680E-007,1586.500000,2.4680E-007,1586.500000,2.4680E-007
1586.550000,2.5910E-007,1586.550000,2.5910E-007,1586.550000,2.5910E-007
1586.600000,2.2520E-007,1586.600000,2.2520E-007,1586.600000,2.2520E-007
1586.650000,2.3560E-007,1586.650000,2.3560E-007,1586.650000,2.3560E-007
1586.700000,2.6320E-007,1586.700000,2.6320E-007,1586.700000,2.6320E-007
1586.750000,2.6350E-007,1586.750000,2.6350E-007,1586.750000,2.6350E-007
1586.800000,2.2780E-007,1586.800000,2.2780E-007,1586.800000,2.2780E-007
1586.850000,2.3710E-007,1586.850000,2.3710E-007,1586.850000,2.3710E-007
1586.900000,2.0960E-007,1586.900000,2.0960E-007,1586.900000,2.0960E-007
1586.950000,1.6140E-007,1586.950000,1.6140E-007,1586.950000,1.6140E-007
1587.000000,2.1410E-007,1587.000000,2.1410E-007,1587.000000,2.1410E-007
1587.050000,2.1380E-007,1587.050000,2.1380E-007,1587.050000,2.1380E-007
1587.100000,2.0550E-007,1587.100000,2.0550E-007,1587.100000,2.0550E-007
1587.150000,2.1890E-007,1587.150000,2.1890E-007,1587.150000,2.1890E-007
1587.200000,2.2120E-007,1587.200000,2.2120E-007,1587.200000,2.2120E-007
1587.250000,1.7820E-007,1587.250000,1.7820E-007,1587.250000,1.7820E-007
1587.300000,2.3860E-007,1587.300000,2.3860E-007,1587.300000,2.3860E-007
1587.350000,2.4880E-007,1587.350000,2.4880E-007,1587.350000,2.4880E-007
1587.400000,2.2780E-007,1587.400000,2.2780E-007,1587.400000,2.2780E-007
1587.450000,2.5390E-007,1587.450000,2.5390E-007,1587.450000,2.5390E-007
1587.500000,2.0750E-007,1587.500000,2.0750E-007,1587.500000,2.0750E-007
1587.550000,2.5700E-007,1587.550000,2.5700E-007,1587.550000,2.5700E-007
1587.600000,2.5100E-007,1587.600000,2.5100E-007,1587.600000,2.5100E-007
1587.650000,2.6560E-007,1587.650000,2.6560E-007,1587.650000,2.6560E-007
1587.700000,2.4890E-007,1587.700000,2.4890E-007,1587.700000,2.4890E-007
1587.750000,2.5570E-007,1587.750000,2.5570E-007,1587.750000,2.5570E-007
1587.800000,2.5160E-007,1587.800000,2.5160E-007,1587.800000,2.5160E-007
1587.850000,3.1320E-007,1587.850000,3.1320E-007,1587.850000,3.1320E-007
1587.900000,2.7730E-007,1587.900000,2.7730E-007,1587.900000,2.7730E-007
1587.950000,3.2440E-007,1587.950000,3.2440E-007,1587.950000,3.2440E-007
1588.000000,2.6080E-007,1588.000000,2.6080E-007,1588.000000,2.6080E-007
1588.050000,2.9230E-007,1588.050000,2.9230E-007,1588.050000,2.9230E-007
