1538.100000,2.0860E-006,1538.100000,2.0860E-006,1538.100000,2.0860E-006
1538.150000,2.0570E-006,1538.150000,2.0570E-006,1538.150000,2.0570E-006
1538.200000,2.0680E-006,1538.200000,2.0680E-006,1538.200000,2.0680E-006
1538.250000,2.0790E-006,1538.250000,2.0790E-006,1538.250000,2.0790E-006
1538.300000,2.1610E-006,1538.300000,2.1610E-006,1538.300000,2.1610E-006
1538.350000,2.1610E-006,1538.350000,2.1610E-006,1538.350000,2.1610E-006
1538.400000,2.2340E-006,1538.400000,2.2340E-006,1538.400000,2.2340E-006
1538.450000,2.2730E-006,1538.450000,2.2730E-006,1538.450000,2.2730E-006
1538.500000,2.2870E-006,1538.500000,2.2870E-006,1538.500000,2.2870E-006
1538.550000,2.3110E-006,1538.550000,2.3110E-006,1538.550000,2.3110E-006
1538.600000,2.4370E-006,1538.600000,2.4370E-006,1538.600000,2.4370E-006
1538.650000,2.5700E-006,1538.650000,2.5700E-006,1538.650000,2.5700E-006
1538.700000,2.4610E-006,1538.700000,2.4610E-006,1538.700000,2.4610E-006
1538.750000,2.6040E-006,1538.750000,2.6040E-006,1538.750000,2.6040E-006
1538.800000,2.6150E-006,1538.800000,2.6150E-006,1538.800000,2.6150E-006
1538.850000,2.6490E-006,1538.850000,2.6490E-006,1538.850000,2.6490E-006
1538.900000,2.6410E-006,1538.900000,2.6410E-006,1538.900000,2.6410E-006
1538.950000,2.6820E-006,1538.950000,2.6820E-006,1538.950000,2.6820E-006
1539.000000,2.5650E-006,1539.000000,2.5650E-006,1539.000000,2.5650E-006
1539.050000,2.6130E-006,1539.050000,2.6130E-006,1539.050000,2.6130E-006
1539.100000,2.6160E-006,1539.100000,2.6160E-006,1539.100000,2.6160E-006
1539.150000,2.6200E-006,1539.150000,2.6200E-006,1539.150000,2.6200E-006
1539.200000,2.6310E-006,1539.200000,2.6310E-006,1539.200000,2.6310E-006
1539.250000,2.6640E-006,1539.250000,2.6640E-006,1539.250000,2.6640E-006
1539.300000,2.6910E-006,1539.300000,2.6910E-006,1539.300000,2.6910E-006
1539.350000,2.8110E-006,1539.350000,2.8110E-006,1539.350000,2.8110E-006
1539.400000,2.7880E-006,1539.400000,2.7880E-006,1539.400000,2.7880E-006
1539.450000,2.9890E-006,1539.450000,2.9890E-006,1539.450000,2.9890E-006
1539.500000,3.0350E-006,1539.500000,3.0350E-006,1539.500000,3.0350E-006
1539.550000,3.1870E-006,1539.550000,3.1870E-006,1539.550000,3.1870E-006
1539.600000,3.2790E-006,1539.600000,3.2790E-006,1539.600000,3.2790E-006
1539.650000,3.4230E-006,1539.650000,3.4230E-006,1539.650000,3.4230E-006
1539.700000,3.5150E-006,1539.700000,3.5150E-006,1539.700000,3.5150E-006
1539.750000,3.5520E-006,1539.750000,3.5520E-006,1539.750000,3.5520E-006
1539.800000,3.5770E-006,1539.800000,3.5770E-006,1539.800000,3.5770E-006
1539.850000,3.5490E-006,1539.850000,3.5490E-006,1539.850000,3.5490E-006
1539.900000,3.4690E-006,1539.900000,3.4690E-006,1539.900000,3.4690E-006
1539.950000,3.3030E-006,1539.950000,3.3030E-006,1539.950000,3.3030E-006
1540.000000,3.2630E-006,1540.000000,3.2630E-006,1540.000000,3.2630E-006
1540.050000,3.2100E-006,1540.050000,3.2100E-006,1540.050000,3.2100E-006
1540.100000,3.0900E-006,1540.100000,3.0900E-006,1540.100000,3.0900E-006
1540.150000,3.1360E-006,1540.150000,3.1360E-006,1540.150000,3.1360E-006
1540.200000,3.0350E-006,1540.200000,3.0350E-006,1540.200000,3.0350E-006
1540.250000,2.9550E-006,1540.250000,2.9550E-006,1540.250000,2.9550E-006
1540.300000,3.0090E-006,1540.300000,3.0090E-006,1540.300000,3.0090E-006
1540.350000,2.9930E-006,1540.350000,2.9930E-006,1540.350000,2.9930E-006
1540.400000,2.9900E-006,1540.400000,2.9900E-006,1540.400000,2.9900E-006
1540.450000,2.9770E-006,1540.450000,2.9770E-006,1540.450000,2.9770E-006
1540.500000,3.0110E-006,1540.500000,3.0110E-006,1540.500000,3.0110E-006
1540.550000,3.0010E-006,1540.550000,3.0010E-006,1540.550000,3.0010E-006
1540.600000,2.9770E-006,1540.600000,2.9770E-006,1540.600000,2.9770E-006
1540.650000,3.0390E-006,1540.650000,3.0390E-006,1540.650000,3.0390E-006
1540.700000,3.0910E-006,1540.700000,3.0910E-006,1540.700000,3.0910E-006
1540.750000,3.0850E-006,1540.750000,3.0850E-006,1540.750000,3.0850E-006
1540.800000,3.1460E-006,1540.800000,3.1460E-006,1540.800000,3.1460E-006
1540.850000,3.1350E-006,1540.850000,3.1350E-006,1540.850000,3.1350E-006
1540.900000,3.2460E-006,1540.900000,3.2460E-006,1540.900000,3.2460E-006
1540.950000,3.2270E-006,1540.950000,3.2270E-006,1540.950000,3.2270E-006
1541.000000,3.3040E-006,1541.000000,3.3040E-006,1541.000000,3.3040E-006
1541.050000,3.3750E-006,1541.050000,3.3750E-006,1541.050000,3.3750E-006
1541.100000,3.4550E-006,1541.100000,3.4550E-006,1541.100000,3.4550E-006
1541.150000,3.5700E-006,1541.150000,3.5700E-006,1541.150000,3.5700E-006
1541.200000,3.5480E-006,1541.200000,3.5480E-006,1541.200000,3.5480E-006
1541.250000,3.6280E-006,1541.250000,3.6280E-006,1541.250000,3.6280E-006
1541.300000,3.6780E-006,1541.300000,3.6780E-006,1541.300000,3.6780E-006
1541.350000,3.7050E-006,1541.350000,3.7050E-006,1541.350000,3.7050E-006
1541.400000,3.8460E-006,1541.400000,3.8460E-006,1541.400000,3.8460E-006
1541.450000,3.9600E-006,1541.450000,3.9600E-006,1541.450000,3.9600E-006
1541.500000,4.0960E-006,1541.500000,4.0960E-006,1541.500000,4.0960E-006
1541.550000,4.0340E-006,1541.550000,4.0340E-006,1541.550000,4.0340E-006
1541.600000,4.1130E-006,1541.600000,4.1130E-006,1541.600000,4.1130E-006
1541.650000,4.3150E-006,1541.650000,4.3150E-006,1541.650000,4.3150E-006
1541.700000,4.3610E-006,1541.700000,4.3610E-006,1541.700000,4.3610E-006
1541.750000,4.4970E-006,1541.750000,4.4970E-006,1541.750000,4.4970E-006
1541.800000,4.7040E-006,1541.800000,4.7040E-006,1541.800000,4.7040E-006
1541.850000,4.7200E-006,1541.850000,4.7200E-006,1541.850000,4.7200E-006
1541.900000,4.8530E-006,1541.900000,4.8530E-006,1541.900000,4.8530E-006
1541.950000,5.0040E-006,1541.950000,5.0040E-006,1541.950000,5.0040E-006
1542.000000,5.2810E-006,1542.000000,5.2810E-006,1542.000000,5.2810E-006
1542.050000,5.2380E-006,1542.050000,5.2380E-006,1542.050000,5.2380E-006
1542.100000,5.4460E-006,1542.100000,5.4460E-006,1542.100000,5.4460E-006
1542.150000,5.6520E-006,1542.150000,5.6520E-006,1542.150000,5.6520E-006
1542.200000,5.9060E-006,1542.200000,5.9060E-006,1542.200000,5.9060E-006
1542.250000,6.0190E-006,1542.250000,6.0190E-006,1542.250000,6.0190E-006
1542.300000,6.2110E-006,1542.300000,6.2110E-006,1542.300000,6.2110E-006
1542.350000,6.4270E-006,1542.350000,6.4270E-006,1542.350000,6.4270E-006
1542.400000,6.6660E-006,1542.400000,6.6660E-006,1542.400000,6.6660E-006
1542.450000,6.9810E-006,1542.450000,6.9810E-006,1542.450000,6.9810E-006
1542.500000,7.2400E-006,1542.500000,7.2400E-006,1542.500000,7.2400E-006
1542.550000,7.6190E-006,1542.550000,7.6190E-006,1542.550000,7.6190E-006
1542.600000,8.1200E-006,1542.600000,8.1200E-006,1542.600000,8.1200E-006
1542.650000,8.3530E-006,1542.650000,8.3530E-006,1542.650000,8.3530E-006
1542.700000,8.5750E-006,1542.700000,8.5750E-006,1542.700000,8.5750E-006
1542.750000,9.0810E-006,1542.750000,9.0810E-006,1542.750000,9.0810E-006
1542.800000,9.7580E-006,1542.800000,9.7580E-006,1542.800000,9.7580E-006
1542.850000,1.0080E-005,1542.850000,1.0080E-005,1542.850000,1.0080E-005
1542.900000,1.0330E-005,1542.900000,1.0330E-005,1542.900000,1.0330E-005
1542.950000,1.1140E-005,1542.950000,1.1140E-005,1542.950000,1.1140E-005
1543.000000,1.1800E-005,1543.000000,1.1800E-005,1543.000000,1.1800E-005
1543.050000,1.2460E-005,1543.050000,1.2460E-005,1543.050000,1.2460E-005
1543.100000,1.3660E-005,1543.100000,1.3660E-005,1543.100000,1.3660E-005
1543.150000,1.4150E-005,1543.150000,1.4150E-005,1543.150000,1.4150E-005
1543.200000,1.4940E-005,1543.200000,1.4940E-005,1543.200000,1.4940E-005
1543.250000,1.6150E-005,1543.250000,1.6150E-005,1543.250000,1.6150E-005
1543.300000,1.7280E-005,1543.300000,1.7280E-005,1543.300000,1.7280E-005
1543.350000,1.8550E-005,1543.350000,1.8550E-005,1543.350000,1.8550E-005
1543.400000,2.0380E-005,1543.400000,2.0380E-005,1543.400000,2.0380E-005
1543.450000,2.2700E-005,1543.450000,2.2700E-005,1543.450000,2.2700E-005
1543.500000,2.3330E-005,1543.500000,2.3330E-005,1543.500000,2.3330E-005
1543.550000,2.5500E-005,1543.550000,2.5500E-005,1543.550000,2.5500E-005
1543.600000,2.7840E-005,1543.600000,2.7840E-005,1543.600000,2.7840E-005
1543.650000,3.1020E-005,1543.650000,3.1020E-005,1543.650000,3.1020E-005
1543.700000,3.3670E-005,1543.700000,3.3670E-005,1543.700000,3.3670E-005
1543.750000,3.8080E-005,1543.750000,3.8080E-005,1543.750000,3.8080E-005
1543.800000,4.1670E-005,1543.800000,4.1670E-005,1543.800000,4.1670E-005
1543.850000,4.6350E-005,1543.850000,4.6350E-005,1543.850000,4.6350E-005
1543.900000,5.1400E-005,1543.900000,5.1400E-005,1543.900000,5.1400E-005
1543.950000,5.8010E-005,1543.950000,5.8010E-005,1543.950000,5.8010E-005
1544.000000,6.4720E-005,1544.000000,6.4720E-005,1544.000000,6.4720E-005
1544.050000,7.4650E-005,1544.050000,7.4650E-005,1544.050000,7.4650E-005
1544.100000,8.5670E-005,1544.100000,8.5670E-005,1544.100000,8.5670E-005
1544.150000,9.9250E-005,1544.150000,9.9250E-005,1544.150000,9.9250E-005
1544.200000,1.1150E-004,1544.200000,1.1150E-004,1544.200000,1.1150E-004
1544.250000,1.3210E-004,1544.250000,1.3210E-004,1544.250000,1.3210E-004
1544.300000,1.5510E-004,1544.300000,1.5510E-004,1544.300000,1.5510E-004
1544.350000,1.7970E-004,1544.350000,1.7970E-004,1544.350000,1.7970E-004
1544.400000,2.1980E-004,1544.400000,2.1980E-004,1544.400000,2.1980E-004
1544.450000,2.6560E-004,1544.450000,2.6560E-004,1544.450000,2.6560E-004
1544.500000,3.2870E-004,1544.500000,3.2870E-004,1544.500000,3.2870E-004
1544.550000,3.8830E-004,1544.550000,3.8830E-004,1544.550000,3.8830E-004
1544.600000,4.8020E-004,1544.600000,4.8020E-004,1544.600000,4.8020E-004
1544.650000,6.2810E-004,1544.650000,6.2810E-004,1544.650000,6.2810E-004
1544.700000,7.4180E-004,1544.700000,7.4180E-004,1544.700000,7.4180E-004
1544.750000,8.1880E-004,1544.750000,8.1880E-004,1544.750000,8.1880E-004
1544.800000,9.0540E-004,1544.800000,9.0540E-004,1544.800000,9.0540E-004
1544.850000,9.4560E-004,1544.850000,9.4560E-004,1544.850000,9.4560E-004
1544.900000,8.9990E-004,1544.900000,8.9990E-004,1544.900000,8.9990E-004
1544.950000,7.9700E-004,1544.950000,7.9700E-004,1544.950000,7.9700E-004
1545.000000,6.4360E-004,1545.000000,6.4360E-004,1545.000000,6.4360E-004
1545.050000,5.7930E-004,1545.050000,5.7930E-004,1545.050000,5.7930E-004
1545.100000,4.4450E-004,1545.100000,4.4450E-004,1545.100000,4.4450E-004
1545.150000,3.6180E-004,1545.150000,3.6180E-004,1545.150000,3.6180E-004
1545.200000,2.9890E-004,1545.200000,2.9890E-004,1545.200000,2.9890E-004
1545.250000,2.4520E-004,1545.250000,2.4520E-004,1545.250000,2.4520E-004
1545.300000,2.1450E-004,1545.300000,2.1450E-004,1545.300000,2.1450E-004
1545.350000,1.9420E-004,1545.350000,1.9420E-004,1545.350000,1.9420E-004
1545.400000,1.6370E-004,1545.400000,1.6370E-004,1545.400000,1.6370E-004
1545.450000,1.4550E-004,1545.450000,1.4550E-004,1545.450000,1.4550E-004
1545.500000,1.3980E-004,1545.500000,1.3980E-004,1545.500000,1.3980E-004
1545.550000,1.2650E-004,1545.550000,1.2650E-004,1545.550000,1.2650E-004
1545.600000,1.1770E-004,1545.600000,1.1770E-004,1545.600000,1.1770E-004
1545.650000,1.1000E-004,1545.650000,1.1000E-004,1545.650000,1.1000E-004
1545.700000,1.0110E-004,1545.700000,1.0110E-004,1545.700000,1.0110E-004
1545.750000,9.5580E-005,1545.750000,9.5580E-005,1545.750000,9.5580E-005
1545.800000,9.1940E-005,1545.800000,9.1940E-005,1545.800000,9.1940E-005
1545.850000,9.0040E-005,1545.850000,9.0040E-005,1545.850000,9.0040E-005
1545.900000,8.5400E-005,1545.900000,8.5400E-005,1545.900000,8.5400E-005
1545.950000,8.1900E-005,1545.950000,8.1900E-005,1545.950000,8.1900E-005
1546.000000,7.8210E-005,1546.000000,7.8210E-005,1546.000000,7.8210E-005
1546.050000,7.6570E-005,1546.050000,7.6570E-005,1546.050000,7.6570E-005
1546.100000,7.4410E-005,1546.100000,7.4410E-005,1546.100000,7.4410E-005
1546.150000,7.3210E-005,1546.150000,7.3210E-005,1546.150000,7.3210E-005
1546.200000,7.1320E-005,1546.200000,7.1320E-005,1546.200000,7.1320E-005
1546.250000,6.9460E-005,1546.250000,6.9460E-005,1546.250000,6.9460E-005
1546.300000,6.7760E-005,1546.300000,6.7760E-005,1546.300000,6.7760E-005
1546.350000,6.7420E-005,1546.350000,6.7420E-005,1546.350000,6.7420E-005
1546.400000,6.6670E-005,1546.400000,6.6670E-005,1546.400000,6.6670E-005
1546.450000,6.4680E-005,1546.450000,6.4680E-005,1546.450000,6.4680E-005
1546.500000,6.3760E-005,1546.500000,6.3760E-005,1546.500000,6.3760E-005
1546.550000,6.3840E-005,1546.550000,6.3840E-005,1546.550000,6.3840E-005
1546.600000,6.3170E-005,1546.600000,6.3170E-005,1546.600000,6.3170E-005
1546.650000,6.2590E-005,1546.650000,6.2590E-005,1546.650000,6.2590E-005
1546.700000,6.2200E-005,1546.700000,6.2200E-005,1546.700000,6.2200E-005
1546.750000,6.1510E-005,1546.750000,6.1510E-005,1546.750000,6.1510E-005
1546.800000,6.1370E-005,1546.800000,6.1370E-005,1546.800000,6.1370E-005
1546.850000,6.1290E-005,1546.850000,6.1290E-005,1546.850000,6.1290E-005
1546.900000,6.1270E-005,1546.900000,6.1270E-005,1546.900000,6.1270E-005
1546.950000,6.1260E-005,1546.950000,6.1260E-005,1546.950000,6.1260E-005
1547.000000,6.1280E-005,1547.000000,6.1280E-005,1547.000000,6.1280E-005
1547.050000,6.1060E-005,1547.050000,6.1060E-005,1547.050000,6.1060E-005
1547.100000,6.0950E-005,1547.100000,6.0950E-005,1547.100000,6.0950E-005
1547.150000,6.1300E-005,1547.150000,6.1300E-005,1547.150000,6.1300E-005
1547.200000,6.1550E-005,1547.200000,6.1550E-005,1547.200000,6.1550E-005
1547.250000,6.1710E-005,1547.250000,6.1710E-005,1547.250000,6.1710E-005
1547.300000,6.1910E-005,1547.300000,6.1910E-005,1547.300000,6.1910E-005
1547.350000,6.1770E-005,1547.350000,6.1770E-005,1547.350000,6.1770E-005
1547.400000,6.2500E-005,1547.400000,6.2500E-005,1547.400000,6.2500E-005
1547.450000,6.2790E-005,1547.450000,6.2790E-005,1547.450000,6.2790E-005
1547.500000,6.3190E-005,1547.500000,6.3190E-005,1547.500000,6.3190E-005
1547.550000,6.3310E-005,1547.550000,6.3310E-005,1547.550000,6.3310E-005
1547.600000,6.3660E-005,1547.600000,6.3660E-005,1547.600000,6.3660E-005
1547.650000,6.3980E-005,1547.650000,6.3980E-005,1547.650000,6.3980E-005
1547.700000,6.4620E-005,1547.700000,6.4620E-005,1547.700000,6.4620E-005
1547.750000,6.5310E-005,1547.750000,6.5310E-005,1547.750000,6.5310E-005
1547.800000,6.5820E-005,1547.800000,6.5820E-005,1547.800000,6.5820E-005
1547.850000,6.6100E-005,1547.850000,6.6100E-005,1547.850000,6.6100E-005
1547.900000,6.6590E-005,1547.900000,6.6590E-005,1547.900000,6.6590E-005
1547.950000,6.7290E-005,1547.950000,6.7290E-005,1547.950000,6.7290E-005
1548.000000,6.8220E-005,1548.000000,6.8220E-005,1548.000000,6.8220E-005
1548.050000,6.8700E-005,1548.050000,6.8700E-005,1548.050000,6.8700E-005
1548.100000,6.9320E-005,1548.100000,6.9320E-005,1548.100000,6.9320E-005
1548.150000,6.9790E-005,1548.150000,6.9790E-005,1548.150000,6.9790E-005
1548.200000,7.0650E-005,1548.200000,7.0650E-005,1548.200000,7.0650E-005
1548.250000,7.1750E-005,1548.250000,7.1750E-005,1548.250000,7.1750E-005
1548.300000,7.2460E-005,1548.300000,7.2460E-005,1548.300000,7.2460E-005
1548.350000,7.3190E-005,1548.350000,7.3190E-005,1548.350000,7.3190E-005
1548.400000,7.3600E-005,1548.400000,7.3600E-005,1548.400000,7.3600E-005
1548.450000,7.4300E-005,1548.450000,7.4300E-005,1548.450000,7.4300E-005
1548.500000,7.5340E-005,1548.500000,7.5340E-005,1548.500000,7.5340E-005
1548.550000,7.6490E-005,1548.550000,7.6490E-005,1548.550000,7.6490E-005
1548.600000,7.7130E-005,1548.600000,7.7130E-005,1548.600000,7.7130E-005
1548.650000,7.7820E-005,1548.650000,7.7820E-005,1548.650000,7.7820E-005
1548.700000,7.8660E-005,1548.700000,7.8660E-005,1548.700000,7.8660E-005
1548.750000,7.9900E-005,1548.750000,7.9900E-005,1548.750000,7.9900E-005
1548.800000,8.0960E-005,1548.800000,8.0960E-005,1548.800000,8.0960E-005
1548.850000,8.1860E-005,1548.850000,8.1860E-005,1548.850000,8.1860E-005
1548.900000,8.2550E-005,1548.900000,8.2550E-005,1548.900000,8.2550E-005
1548.950000,8.3370E-005,1548.950000,8.3370E-005,1548.950000,8.3370E-005
1549.000000,8.4900E-005,1549.000000,8.4900E-005,1549.000000,8.4900E-005
1549.050000,8.5850E-005,1549.050000,8.5850E-005,1549.050000,8.5850E-005
1549.100000,8.7050E-005,1549.100000,8.7050E-005,1549.100000,8.7050E-005
1549.150000,8.8000E-005,1549.150000,8.8000E-005,1549.150000,8.8000E-005
1549.200000,8.8630E-005,1549.200000,8.8630E-005,1549.200000,8.8630E-005
1549.250000,8.9810E-005,1549.250000,8.9810E-005,1549.250000,8.9810E-005
1549.300000,9.1170E-005,1549.300000,9.1170E-005,1549.300000,9.1170E-005
1549.350000,9.2780E-005,1549.350000,9.2780E-005,1549.350000,9.2780E-005
1549.400000,9.3530E-005,1549.400000,9.3530E-005,1549.400000,9.3530E-005
1549.450000,9.4280E-005,1549.450000,9.4280E-005,1549.450000,9.4280E-005
1549.500000,9.5260E-005,1549.500000,9.5260E-005,1549.500000,9.5260E-005
1549.550000,9.7290E-005,1549.550000,9.7290E-005,1549.550000,9.7290E-005
1549.600000,9.8740E-005,1549.600000,9.8740E-005,1549.600000,9.8740E-005
1549.650000,9.9330E-005,1549.650000,9.9330E-005,1549.650000,9.9330E-005
1549.700000,1.0030E-004,1549.700000,1.0030E-004,1549.700000,1.0030E-004
1549.750000,1.0150E-004,1549.750000,1.0150E-004,1549.750000,1.0150E-004
1549.800000,1.0300E-004,1549.800000,1.0300E-004,1549.800000,1.0300E-004
1549.850000,1.0460E-004,1549.850000,1.0460E-004,1549.850000,1.0460E-004
1549.900000,1.0580E-004,1549.900000,1.0580E-004,1549.900000,1.0580E-004
1549.950000,1.0700E-004,1549.950000,1.0700E-004,1549.950000,1.0700E-004
1550.000000,1.0790E-004,1550.000000,1.0790E-004,1550.000000,1.0790E-004
1550.050000,1.0970E-004,1550.050000,1.0970E-004,1550.050000,1.0970E-004
1550.100000,1.1170E-004,1550.100000,1.1170E-004,1550.100000,1.1170E-004
1550.150000,1.1340E-004,1550.150000,1.1340E-004,1550.150000,1.1340E-004
1550.200000,1.1400E-004,1550.200000,1.1400E-004,1550.200000,1.1400E-004
1550.250000,1.1520E-004,1550.250000,1.1520E-004,1550.250000,1.1520E-004
1550.300000,1.1700E-004,1550.300000,1.1700E-004,1550.300000,1.1700E-004
1550.350000,1.1860E-004,1550.350000,1.1860E-004,1550.350000,1.1860E-004
1550.400000,1.2040E-004,1550.400000,1.2040E-004,1550.400000,1.2040E-004
1550.450000,1.2140E-004,1550.450000,1.2140E-004,1550.450000,1.2140E-004
1550.500000,1.2250E-004,1550.500000,1.2250E-004,1550.500000,1.2250E-004
1550.550000,1.2450E-004,1550.550000,1.2450E-004,1550.550000,1.2450E-004
1550.600000,1.2660E-004,1550.600000,1.2660E-004,1550.600000,1.2660E-004
1550.650000,1.2870E-004,1550.650000,1.2870E-004,1550.650000,1.2870E-004
1550.700000,1.3020E-004,1550.700000,1.3020E-004,1550.700000,1.3020E-004
1550.750000,1.3150E-004,1550.750000,1.3150E-004,1550.750000,1.3150E-004
1550.800000,1.3240E-004,1550.800000,1.3240E-004,1550.800000,1.3240E-004
1550.850000,1.3430E-004,1550.850000,1.3430E-004,1550.850000,1.3430E-004
1550.900000,1.3620E-004,1550.900000,1.3620E-004,1550.900000,1.3620E-004
1550.950000,1.3810E-004,1550.950000,1.3810E-004,1550.950000,1.3810E-004
1551.000000,1.3950E-004,1551.000000,1.3950E-004,1551.000000,1.3950E-004
1551.050000,1.4080E-004,1551.050000,1.4080E-004,1551.050000,1.4080E-004
1551.100000,1.4300E-004,1551.100000,1.4300E-004,1551.100000,1.4300E-004
1551.150000,1.4520E-004,1551.150000,1.4520E-004,1551.150000,1.4520E-004
1551.200000,1.4730E-004,1551.200000,1.4730E-004,1551.200000,1.4730E-004
1551.250000,1.4890E-004,1551.250000,1.4890E-004,1551.250000,1.4890E-004
1551.300000,1.5040E-004,1551.300000,1.5040E-004,1551.300000,1.5040E-004
1551.350000,1.5250E-004,1551.350000,1.5250E-004,1551.350000,1.5250E-004
1551.400000,1.5470E-004,1551.400000,1.5470E-004,1551.400000,1.5470E-004
1551.450000,1.5650E-004,1551.450000,1.5650E-004,1551.450000,1.5650E-004
1551.500000,1.5840E-004,1551.500000,1.5840E-004,1551.500000,1.5840E-004
1551.550000,1.5920E-004,1551.550000,1.5920E-004,1551.550000,1.5920E-004
1551.600000,1.6100E-004,1551.600000,1.6100E-004,1551.600000,1.6100E-004
1551.650000,1.6350E-004,1551.650000,1.6350E-004,1551.650000,1.6350E-004
1551.700000,1.6560E-004,1551.700000,1.6560E-004,1551.700000,1.6560E-004
1551.750000,1.6800E-004,1551.750000,1.6800E-004,1551.750000,1.6800E-004
1551.800000,1.6940E-004,1551.800000,1.6940E-004,1551.800000,1.6940E-004
1551.850000,1.7240E-004,1551.850000,1.7240E-004,1551.850000,1.7240E-004
1551.900000,1.7390E-004,1551.900000,1.7390E-004,1551.900000,1.7390E-004
1551.950000,1.7600E-004,1551.950000,1.7600E-004,1551.950000,1.7600E-004
1552.000000,1.7810E-004,1552.000000,1.7810E-004,1552.000000,1.7810E-004
1552.050000,1.8010E-004,1552.050000,1.8010E-004,1552.050000,1.8010E-004
1552.100000,1.8160E-004,1552.100000,1.8160E-004,1552.100000,1.8160E-004
1552.150000,1.8450E-004,1552.150000,1.8450E-004,1552.150000,1.8450E-004
1552.200000,1.8780E-004,1552.200000,1.8780E-004,1552.200000,1.8780E-004
1552.250000,1.9020E-004,1552.250000,1.9020E-004,1552.250000,1.9020E-004
1552.300000,1.9110E-004,1552.300000,1.9110E-004,1552.300000,1.9110E-004
1552.350000,1.9370E-004,1552.350000,1.9370E-004,1552.350000,1.9370E-004
1552.400000,1.9580E-004,1552.400000,1.9580E-004,1552.400000,1.9580E-004
1552.450000,1.9790E-004,1552.450000,1.9790E-004,1552.450000,1.9790E-004
1552.500000,2.0190E-004,1552.500000,2.0190E-004,1552.500000,2.0190E-004
1552.550000,2.0450E-004,1552.550000,2.0450E-004,1552.550000,2.0450E-004
1552.600000,2.0700E-004,1552.600000,2.0700E-004,1552.600000,2.0700E-004
1552.650000,2.0820E-004,1552.650000,2.0820E-004,1552.650000,2.0820E-004
1552.700000,2.1160E-004,1552.700000,2.1160E-004,1552.700000,2.1160E-004
1552.750000,2.1490E-004,1552.750000,2.1490E-004,1552.750000,2.1490E-004
1552.800000,2.1790E-004,1552.800000,2.1790E-004,1552.800000,2.1790E-004
1552.850000,2.2030E-004,1552.850000,2.2030E-004,1552.850000,2.2030E-004
1552.900000,2.2160E-004,1552.900000,2.2160E-004,1552.900000,2.2160E-004
1552.950000,2.2590E-004,1552.950000,2.2590E-004,1552.950000,2.2590E-004
1553.000000,2.3070E-004,1553.000000,2.3070E-004,1553.000000,2.3070E-004
1553.050000,2.3440E-004,1553.050000,2.3440E-004,1553.050000,2.3440E-004
1553.100000,2.3850E-004,1553.100000,2.3850E-004,1553.100000,2.3850E-004
1553.150000,2.3870E-004,1553.150000,2.3870E-004,1553.150000,2.3870E-004
1553.200000,2.4280E-004,1553.200000,2.4280E-004,1553.200000,2.4280E-004
1553.250000,2.4990E-004,1553.250000,2.4990E-004,1553.250000,2.4990E-004
1553.300000,2.5350E-004,1553.300000,2.5350E-004,1553.300000,2.5350E-004
1553.350000,2.5860E-004,1553.350000,2.5860E-004,1553.350000,2.5860E-004
1553.400000,2.6330E-004,1553.400000,2.6330E-004,1553.400000,2.6330E-004
1553.450000,2.7030E-004,1553.450000,2.7030E-004,1553.450000,2.7030E-004
1553.500000,2.7390E-004,1553.500000,2.7390E-004,1553.500000,2.7390E-004
1553.550000,2.8320E-004,1553.550000,2.8320E-004,1553.550000,2.8320E-004
1553.600000,2.9420E-004,1553.600000,2.9420E-004,1553.600000,2.9420E-004
1553.650000,2.9710E-004,1553.650000,2.9710E-004,1553.650000,2.9710E-004
1553.700000,2.9920E-004,1553.700000,2.9920E-004,1553.700000,2.9920E-004
1553.750000,3.0840E-004,1553.750000,3.0840E-004,1553.750000,3.0840E-004
1553.800000,3.0560E-004,1553.800000,3.0560E-004,1553.800000,3.0560E-004
1553.850000,3.0160E-004,1553.850000,3.0160E-004,1553.850000,3.0160E-004
1553.900000,2.8750E-004,1553.900000,2.8750E-004,1553.900000,2.8750E-004
1553.950000,2.8240E-004,1553.950000,2.8240E-004,1553.950000,2.8240E-004
1554.000000,2.8120E-004,1554.000000,2.8120E-004,1554.000000,2.8120E-004
1554.050000,2.7730E-004,1554.050000,2.7730E-004,1554.050000,2.7730E-004
1554.100000,2.7710E-004,1554.100000,2.7710E-004,1554.100000,2.7710E-004
1554.150000,2.7740E-004,1554.150000,2.7740E-004,1554.150000,2.7740E-004
1554.200000,2.7830E-004,1554.200000,2.7830E-004,1554.200000,2.7830E-004
1554.250000,2.8030E-004,1554.250000,2.8030E-004,1554.250000,2.8030E-004
1554.300000,2.8340E-004,1554.300000,2.8340E-004,1554.300000,2.8340E-004
1554.350000,2.8680E-004,1554.350000,2.8680E-004,1554.350000,2.8680E-004
1554.400000,2.8770E-004,1554.400000,2.8770E-004,1554.400000,2.8770E-004
1554.450000,2.8870E-004,1554.450000,2.8870E-004,1554.450000,2.8870E-004
1554.500000,2.9070E-004,1554.500000,2.9070E-004,1554.500000,2.9070E-004
1554.550000,2.9330E-004,1554.550000,2.9330E-004,1554.550000,2.9330E-004
1554.600000,2.9620E-004,1554.600000,2.9620E-004,1554.600000,2.9620E-004
1554.650000,2.9850E-004,1554.650000,2.9850E-004,1554.650000,2.9850E-004
1554.700000,2.9980E-004,1554.700000,2.9980E-004,1554.700000,2.9980E-004
